@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/winequality-white-3-9_vs_5/KBN1winequality-white-3-9_vs_5-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative'}
@data
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,' negativ
1,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,' negativ
2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,' negativ
3,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,' negativ
4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,' negativ
5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,' negativ
6,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
7,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,' negativ
8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,' negativ
9,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,' negativ
10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,' negativ
11,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,' negativ
12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,' negativ
13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,' negativ
14,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,' negativ
15,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,' negativ
16,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,' negativ
17,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,' negativ
18,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,' negativ
19,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,' negativ
20,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,' negativ
21,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,' negativ
22,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,' negativ
23,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,' negativ
24,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,' negativ
25,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,' negativ
26,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,' negativ
27,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,' negativ
28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
29,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,' negativ
30,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,' negativ
31,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,' negativ
32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,' negativ
33,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,' negativ
34,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,' negativ
35,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,' negativ
36,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
37,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
38,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
39,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
41,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,' negativ
42,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,' negativ
43,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,' negativ
44,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,' negativ
45,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,' negativ
46,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,' negativ
47,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
48,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,' negativ
49,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,' negativ
50,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
51,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,' negativ
52,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,' negativ
