@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/poker-8-9_vs_5/KBN2poker-8-9_vs_5-5-3tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative'}
@data
0,3.0,0.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,0.0,' negativ
1,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
2,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,' negativ
3,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,' negativ
4,3.0,0.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,0.0,' negativ
5,3.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,' negativ
6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,' negativ
7,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,' negativ
8,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,' negativ
9,2.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,' negativ
10,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,4.0,' negativ
11,2.0,3.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,' negativ
12,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,' negativ
13,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,' negativ
14,2.0,4.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,1.0,' negativ
15,1.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,' negativ
16,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,' negativ
17,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,' negativ
18,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,' negativ
19,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,' negativ
20,2.0,1.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,' negativ
21,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,' negativ
22,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,' negativ
23,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,' negativ
24,2.0,3.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,' negativ
25,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,' negativ
26,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,' negativ
27,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,' negativ
28,2.0,1.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,1.0,' negativ
29,1.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
30,3.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,0.0,' negativ
31,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
32,1.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,' negativ
33,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,' negativ
34,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,' negativ
35,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,' negativ
36,2.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,' negativ
37,3.0,4.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,' negativ
38,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,2.0,' negativ
39,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
40,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,' negativ
41,2.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,4.0,' negativ
42,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,' negativ
43,2.0,4.0,2.0,1.0,2.0,4.0,2.0,0.0,2.0,0.0,' negativ
44,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,' negativ
45,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,' negativ
46,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,' negativ
47,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,' negativ
48,3.0,2.0,3.0,4.0,3.0,2.0,3.0,0.0,3.0,2.0,' negativ
49,1.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,' negativ
50,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,' negativ
51,3.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,' negativ
52,0.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,' negativ
53,3.0,0.0,3.0,1.0,3.0,4.0,3.0,0.0,3.0,4.0,' negativ
54,1.0,4.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,' negativ
55,2.0,0.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,0.0,' negativ
56,3.0,1.0,3.0,3.0,3.0,0.0,3.0,4.0,3.0,3.0,' negativ
57,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,' negativ
58,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,' negativ
59,2.0,1.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,4.0,' negativ
60,3.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,3.0,' negativ
61,1.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,' negativ
62,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,' negativ
63,2.0,4.0,2.0,4.0,2.0,3.0,2.0,0.0,2.0,2.0,' negativ
64,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,' negativ
65,3.0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,4.0,' negativ
66,2.0,4.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,' negativ
67,3.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,' negativ
68,3.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,' negativ
69,1.0,0.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,' negativ
70,2.0,1.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,' negativ
71,3.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,' negativ
72,2.0,3.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,1.0,' negativ
73,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,' negativ
74,2.0,4.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,3.0,' negativ
75,3.0,0.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,' negativ
76,2.0,3.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,' negativ
77,3.0,4.0,3.0,2.0,3.0,1.0,3.0,0.0,3.0,4.0,' negativ
78,1.0,2.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,4.0,' negativ
79,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,0.0,' negativ
80,1.0,3.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,2.0,' negativ
81,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,' negativ
82,2.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,' negativ
83,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,' negativ
84,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,' negativ
85,1.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,' negativ
86,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,' negativ
87,2.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,' negativ
88,3.0,1.0,3.0,3.0,3.0,0.0,3.0,4.0,3.0,1.0,' negativ
89,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,' negativ
90,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,' negativ
91,2.0,1.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0,' negativ
92,1.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,' negativ
93,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,' negativ
94,3.0,0.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,' negativ
95,2.0,0.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,1.0,' negativ
96,3.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,0.0,' negativ
97,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,' negativ
98,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,' negativ
99,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,0.0,' negativ
100,3.0,2.0,3.0,2.0,3.0,4.0,3.0,0.0,3.0,2.0,' negativ
101,3.0,2.0,3.0,4.0,3.0,0.0,3.0,2.0,3.0,4.0,' negativ
102,0.0,3.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,' negativ
103,2.0,4.0,2.0,3.0,2.0,0.0,2.0,4.0,2.0,4.0,' negativ
104,3.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,' negativ
105,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,' negativ
106,1.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,' negativ
107,3.0,1.0,3.0,0.0,3.0,1.0,3.0,2.0,3.0,2.0,' negativ
108,0.0,2.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,' negativ
109,2.0,3.0,2.0,4.0,2.0,4.0,2.0,0.0,2.0,3.0,' negativ
110,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,' negativ
111,3.0,4.0,3.0,2.0,3.0,4.0,3.0,0.0,3.0,3.0,' negativ
