@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/yeast-1-4-5-8_vs_7/EWD2yeast-1-4-5-8_vs_7-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
1,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,' negativ
2,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
3,2.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
4,2.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
5,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,' negativ
6,1.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,' negativ
7,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
8,2.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,' negativ
9,1.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,' negativ
10,2.0,2.0,4.0,1.0,0.0,0.0,3.0,1.0,' negativ
11,1.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0,' negativ
12,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
13,1.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,' negativ
14,1.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,' negativ
15,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
16,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
17,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,' negativ
18,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
19,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
20,2.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,' negativ
21,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
22,0.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0,' negativ
23,0.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,' negativ
24,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
25,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
26,1.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
27,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
28,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,' negativ
29,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
30,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
31,2.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,' negativ
32,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,' negativ
33,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
34,1.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,' negativ
35,2.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,' negativ
36,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
37,1.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,' negativ
38,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
39,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
40,2.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,' negativ
41,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
42,1.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
43,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
44,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
45,2.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,' negativ
46,2.0,1.0,2.0,4.0,0.0,0.0,3.0,2.0,' negativ
47,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,' negativ
48,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
49,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
50,2.0,2.0,3.0,0.0,0.0,0.0,4.0,3.0,' negativ
51,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,' negativ
52,2.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
53,1.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,' negativ
54,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
55,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
56,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
57,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
58,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
59,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
60,1.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,' negativ
61,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,' negativ
62,2.0,2.0,4.0,2.0,4.0,0.0,4.0,1.0,' negativ
63,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
64,1.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,' negativ
65,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
66,1.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,' negativ
67,1.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,' negativ
68,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
69,2.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
70,2.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
71,2.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
72,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
73,1.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
74,1.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,' negativ
75,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,' negativ
76,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,' negativ
77,1.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,' negativ
78,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,' negativ
79,1.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,' negativ
80,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
81,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,' negativ
82,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
83,2.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,' negativ
84,2.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,' negativ
85,2.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,' negativ
86,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,' negativ
87,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
88,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,' negativ
89,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
90,2.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
91,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
92,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
93,1.0,2.0,4.0,1.0,0.0,0.0,3.0,1.0,' negativ
94,1.0,4.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
95,2.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,' negativ
96,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
97,1.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,' negativ
98,3.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
99,2.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
100,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
101,1.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
102,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,' negativ
103,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
104,2.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,' negativ
105,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
106,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,' negativ
107,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
108,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
109,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
110,2.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,' negativ
111,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,' negativ
112,1.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,' negativ
113,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,' negativ
114,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
115,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
116,1.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,' negativ
117,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,' negativ
118,4.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,' negativ
119,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,' negativ
120,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
121,3.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,' negativ
122,4.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,' negativ
123,4.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,' negativ
124,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
125,0.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,' negativ
126,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,' negativ
