,0,1,2,3,4,5,6,7,8,9,10,Class
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
10,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
13,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, positive
14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
16,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
17,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
19,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
20,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, positive
21,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
26,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
27,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
28,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
34,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, positive
