,0,1,2,3,4,5,6,7,8,9,Class
0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0, negative
1,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0, negative
2,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0, negative
3,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0, negative
4,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0, negative
5,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0, negative
6,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0, negative
7,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0, negative
8,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0, negative
9,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0, negative
10,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0, negative
11,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0, negative
12,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0, negative
13,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0, negative
14,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0, negative
15,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0, negative
16,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0, negative
17,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0, negative
18,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0, negative
19,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0, negative
20,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0, negative
21,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0, negative
22,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0, negative
23,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0, negative
24,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0, negative
25,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0, negative
26,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0, negative
27,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0, negative
28,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0, negative
29,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0, negative
30,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0, negative
31,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0, negative
32,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0, negative
33,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0, negative
34,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0, negative
35,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0, negative
36,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0, negative
37,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0, negative
38,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0, negative
39,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0, negative
40,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0, negative
41,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0, negative
42,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0, negative
