,0,1,2,3,4,5,6,7,Class
0,4.0,3.0,3.0,1.0,0.0,0.0,6.0,2.0, negative
1,3.0,3.0,3.0,1.0,0.0,0.0,6.0,2.0, negative
2,5.0,4.0,3.0,0.0,0.0,0.0,6.0,2.0, negative
3,4.0,2.0,3.0,1.0,0.0,0.0,6.0,2.0, negative
4,6.0,6.0,3.0,1.0,0.0,0.0,6.0,2.0, negative
5,5.0,5.0,1.0,0.0,0.0,0.0,7.0,3.0, negative
6,2.0,5.0,2.0,4.0,0.0,0.0,6.0,2.0, negative
7,4.0,4.0,3.0,4.0,0.0,0.0,7.0,3.0, negative
8,3.0,2.0,2.0,1.0,0.0,0.0,5.0,2.0, negative
9,4.0,3.0,2.0,3.0,0.0,0.0,6.0,4.0, negative
10,4.0,5.0,3.0,3.0,0.0,0.0,6.0,3.0, negative
11,2.0,3.0,4.0,1.0,0.0,0.0,6.0,5.0, negative
12,4.0,5.0,1.0,2.0,0.0,0.0,6.0,2.0, negative
13,2.0,2.0,3.0,1.0,0.0,0.0,5.0,5.0, negative
14,4.0,5.0,2.0,1.0,0.0,0.0,6.0,9.0, negative
15,3.0,3.0,2.0,1.0,0.0,0.0,6.0,2.0, negative
16,5.0,5.0,3.0,0.0,0.0,0.0,5.0,2.0, negative
17,6.0,5.0,2.0,4.0,0.0,0.0,6.0,2.0, negative
18,3.0,6.0,3.0,1.0,0.0,0.0,6.0,2.0, negative
19,4.0,2.0,4.0,3.0,0.0,0.0,8.0,2.0, negative
20,5.0,4.0,2.0,5.0,0.0,0.0,7.0,2.0, negative
21,6.0,6.0,3.0,1.0,0.0,0.0,5.0,2.0, negative
22,2.0,3.0,4.0,0.0,0.0,0.0,6.0,5.0, negative
23,1.0,2.0,2.0,3.0,0.0,0.0,6.0,7.0, negative
24,3.0,7.0,1.0,1.0,0.0,0.0,6.0,2.0, negative
25,3.0,2.0,2.0,1.0,0.0,0.0,6.0,2.0, negative
26,7.0,8.0,2.0,7.0,0.0,0.0,6.0,3.0, negative
27,4.0,4.0,2.0,1.0,0.0,0.0,5.0,2.0, negative
28,5.0,5.0,2.0,1.0,0.0,0.0,7.0,2.0, negative
29,2.0,2.0,3.0,3.0,0.0,0.0,6.0,3.0, negative
30,5.0,5.0,1.0,0.0,0.0,0.0,6.0,2.0, negative
31,5.0,3.0,4.0,2.0,0.0,0.0,5.0,2.0, negative
32,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0, negative
33,3.0,4.0,2.0,1.0,0.0,0.0,6.0,2.0, negative
34,2.0,4.0,3.0,5.0,0.0,0.0,6.0,3.0, negative
35,6.0,6.0,3.0,1.0,0.0,0.0,6.0,3.0, negative
36,3.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0, negative
37,3.0,3.0,3.0,2.0,0.0,0.0,5.0,3.0, negative
38,1.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0, negative
39,5.0,5.0,3.0,2.0,0.0,0.0,6.0,3.0, negative
40,6.0,5.0,2.0,1.0,0.0,0.0,6.0,3.0, negative
