@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/poker-9_vs_7/KBN2poker-9_vs_7-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative'}
@data
0,2.0,3.0,2.0,4.0,3.0,3.0,0.0,3.0,1.0,3.0,' negativ
1,0.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,' negativ
2,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,' negativ
3,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,' negativ
4,1.0,3.0,3.0,3.0,2.0,4.0,0.0,3.0,2.0,3.0,' negativ
5,0.0,4.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,4.0,' negativ
6,1.0,4.0,0.0,4.0,3.0,4.0,2.0,4.0,3.0,0.0,' negativ
7,2.0,4.0,0.0,4.0,3.0,4.0,1.0,4.0,1.0,4.0,' negativ
8,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,' negativ
9,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,' negativ
10,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,' negativ
11,0.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,' negativ
12,0.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,' negativ
13,1.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,0.0,4.0,' negativ
14,0.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,' negativ
15,3.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,' negativ
16,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,' negativ
17,0.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,0.0,0.0,' negativ
18,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,' negativ
19,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,' negativ
20,3.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,2.0,1.0,' negativ
21,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,' negativ
22,3.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,' negativ
23,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,' negativ
24,0.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,' negativ
25,3.0,3.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,' negativ
26,3.0,3.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,' negativ
27,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,' negativ
28,3.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,' negativ
29,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,' negativ
30,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,' negativ
31,3.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,' negativ
32,1.0,4.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,' negativ
33,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,' negativ
34,0.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,' negativ
35,2.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,' negativ
36,2.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,' negativ
37,1.0,4.0,2.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,' negativ
38,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,' negativ
39,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,' negativ
40,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,' negativ
41,1.0,4.0,2.0,4.0,3.0,0.0,0.0,4.0,3.0,4.0,' negativ
42,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,' negativ
43,1.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,0.0,3.0,' negativ
44,2.0,4.0,1.0,4.0,0.0,3.0,3.0,4.0,0.0,4.0,' negativ
45,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,' negativ
