,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,3.0,4.0,6.0, negative
1,2.0,4.0,4.0,4.0,6.0,9.0,2.0,5.0,1.0,4.0,5.0,1.0,4.0,8.0,4.0,2.0,1.0,0.0, positive
2,3.0,3.0,3.0,2.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,6.0,7.0, negative
3,3.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,7.0, negative
4,5.0,8.0,8.0,4.0,1.0,1.0,5.0,1.0,5.0,7.0,5.0,5.0,8.0,1.0,2.0,0.0,3.0,4.0, negative
5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0, negative
6,6.0,7.0,9.0,4.0,2.0,1.0,5.0,1.0,5.0,7.0,4.0,5.0,7.0,1.0,0.0,1.0,5.0,6.0, negative
7,3.0,3.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0, negative
8,2.0,4.0,4.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0, positive
9,3.0,5.0,6.0,8.0,8.0,9.0,2.0,5.0,1.0,6.0,7.0,1.0,5.0,7.0,0.0,3.0,3.0,4.0, negative
10,4.0,0.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,9.0,9.0, negative
11,3.0,4.0,5.0,2.0,2.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,2.0,5.0,6.0, negative
12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0, negative
13,3.0,3.0,6.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,1.0,5.0,6.0,4.0,6.0, negative
14,6.0,7.0,8.0,4.0,1.0,1.0,5.0,2.0,4.0,7.0,4.0,4.0,6.0,1.0,2.0,1.0,5.0,5.0, negative
15,4.0,2.0,6.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,4.0,4.0, negative
16,6.0,7.0,7.0,4.0,1.0,0.0,6.0,1.0,5.0,6.0,5.0,5.0,6.0,2.0,2.0,2.0,5.0,2.0, positive
17,8.0,9.0,9.0,3.0,0.0,0.0,9.0,0.0,9.0,8.0,7.0,9.0,9.0,3.0,4.0,3.0,1.0,0.0, positive
18,7.0,8.0,9.0,5.0,2.0,1.0,6.0,1.0,5.0,9.0,5.0,6.0,7.0,1.0,1.0,2.0,4.0,6.0, negative
19,7.0,7.0,8.0,3.0,1.0,1.0,5.0,2.0,5.0,6.0,4.0,4.0,7.0,1.0,4.0,2.0,5.0,5.0, negative
20,3.0,3.0,5.0,1.0,1.0,0.0,1.0,6.0,1.0,3.0,1.0,1.0,3.0,1.0,7.0,3.0,3.0,2.0, negative
21,5.0,5.0,9.0,4.0,2.0,1.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,9.0,5.0,7.0, negative
22,4.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,1.0,5.0,4.0, negative
23,6.0,5.0,5.0,4.0,2.0,0.0,4.0,2.0,4.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,7.0,4.0, positive
24,4.0,3.0,6.0,1.0,0.0,1.0,2.0,5.0,1.0,5.0,2.0,1.0,3.0,2.0,5.0,3.0,2.0,5.0, negative
25,2.0,3.0,3.0,0.0,0.0,1.0,2.0,6.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0, positive
26,3.0,5.0,5.0,1.0,1.0,1.0,3.0,5.0,2.0,6.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0, negative
27,6.0,5.0,7.0,4.0,2.0,0.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,3.0,2.0,5.0,4.0, positive
28,6.0,8.0,8.0,2.0,0.0,1.0,6.0,1.0,5.0,9.0,4.0,5.0,5.0,2.0,5.0,7.0,4.0,4.0, negative
29,5.0,4.0,5.0,3.0,1.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,0.0,5.0,4.0,8.0,7.0, negative
30,7.0,6.0,7.0,4.0,1.0,1.0,4.0,2.0,4.0,6.0,4.0,4.0,5.0,0.0,1.0,1.0,7.0,8.0, negative
31,7.0,6.0,9.0,4.0,1.0,1.0,6.0,1.0,5.0,6.0,4.0,5.0,4.0,1.0,0.0,6.0,5.0,7.0, negative
32,3.0,2.0,5.0,2.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0, negative
33,8.0,9.0,8.0,5.0,1.0,0.0,9.0,0.0,8.0,8.0,7.0,8.0,8.0,3.0,1.0,1.0,2.0,0.0, positive
34,3.0,2.0,4.0,1.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,8.0,4.0,5.0, negative
35,4.0,0.0,5.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,9.0,9.0, negative
36,3.0,4.0,4.0,1.0,1.0,0.0,1.0,6.0,0.0,4.0,1.0,0.0,3.0,2.0,4.0,0.0,3.0,2.0, negative
37,6.0,8.0,9.0,5.0,2.0,1.0,6.0,1.0,5.0,7.0,5.0,5.0,8.0,1.0,0.0,6.0,4.0,6.0, negative
38,2.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,2.0,3.0, negative
39,6.0,2.0,4.0,4.0,2.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,5.0,7.0,5.0, positive
40,4.0,3.0,5.0,3.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,6.0,8.0,7.0, positive
41,5.0,4.0,5.0,2.0,1.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0,5.0,5.0, negative
42,6.0,7.0,9.0,4.0,2.0,1.0,6.0,1.0,5.0,7.0,4.0,5.0,7.0,1.0,2.0,6.0,3.0,4.0, negative
43,3.0,2.0,5.0,2.0,2.0,1.0,2.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,4.0,6.0, negative
44,7.0,8.0,8.0,4.0,1.0,0.0,8.0,0.0,7.0,8.0,6.0,8.0,8.0,2.0,1.0,0.0,3.0,1.0, positive
45,4.0,5.0,6.0,2.0,2.0,1.0,2.0,5.0,2.0,6.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0, negative
46,6.0,8.0,8.0,3.0,1.0,1.0,6.0,1.0,5.0,9.0,4.0,5.0,6.0,1.0,4.0,3.0,4.0,4.0, negative
47,3.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,8.0, negative
48,3.0,0.0,4.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0, negative
49,3.0,2.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0, negative
50,1.0,4.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0, positive
51,6.0,7.0,9.0,3.0,1.0,1.0,6.0,1.0,5.0,7.0,4.0,5.0,5.0,1.0,0.0,5.0,4.0,5.0, negative
52,3.0,5.0,5.0,1.0,0.0,1.0,3.0,5.0,2.0,8.0,2.0,2.0,4.0,2.0,0.0,3.0,2.0,3.0, negative
53,6.0,8.0,8.0,3.0,1.0,1.0,7.0,1.0,6.0,9.0,4.0,6.0,6.0,1.0,3.0,4.0,4.0,5.0, negative
54,1.0,5.0,4.0,1.0,1.0,0.0,2.0,5.0,1.0,5.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0, positive
55,3.0,0.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,8.0,8.0, negative
56,5.0,0.0,4.0,3.0,2.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,5.0,8.0,7.0, positive
57,2.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,4.0, negative
58,6.0,5.0,9.0,3.0,1.0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,5.0,1.0,3.0,1.0,4.0,5.0, negative
59,3.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,2.0,6.0,6.0, negative
60,3.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0, positive
61,6.0,5.0,5.0,3.0,1.0,1.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,0.0,5.0,2.0,8.0,8.0, negative
62,2.0,4.0,3.0,1.0,2.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0, positive
63,4.0,3.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,6.0,7.0,8.0, negative
64,8.0,8.0,9.0,5.0,2.0,1.0,6.0,1.0,5.0,8.0,5.0,5.0,6.0,1.0,5.0,8.0,4.0,7.0, negative
65,9.0,7.0,9.0,5.0,2.0,1.0,6.0,1.0,5.0,7.0,5.0,6.0,6.0,0.0,7.0,7.0,5.0,8.0, negative
66,5.0,5.0,8.0,4.0,2.0,1.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,1.0,4.0,4.0, negative
67,3.0,3.0,5.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0, positive
68,3.0,1.0,4.0,2.0,1.0,0.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0, positive
69,5.0,7.0,6.0,4.0,2.0,0.0,5.0,2.0,4.0,7.0,4.0,4.0,6.0,2.0,1.0,1.0,6.0,4.0, positive
70,3.0,0.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,9.0,9.0, negative
71,3.0,6.0,7.0,3.0,1.0,1.0,4.0,3.0,3.0,6.0,4.0,3.0,6.0,1.0,2.0,5.0,5.0,6.0, negative
72,3.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0, positive
73,5.0,4.0,9.0,4.0,1.0,1.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,0.0,3.0,8.0,8.0,9.0, negative
74,9.0,9.0,9.0,3.0,0.0,0.0,9.0,0.0,9.0,9.0,8.0,9.0,9.0,3.0,5.0,5.0,2.0,0.0, positive
75,4.0,1.0,6.0,3.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,7.0,7.0,7.0, negative
76,4.0,3.0,6.0,2.0,2.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,7.0,8.0, negative
77,6.0,7.0,6.0,3.0,1.0,0.0,5.0,1.0,5.0,6.0,4.0,5.0,6.0,2.0,3.0,6.0,5.0,3.0, positive
78,3.0,2.0,4.0,1.0,1.0,0.0,1.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0, negative
79,6.0,8.0,9.0,3.0,1.0,0.0,8.0,0.0,7.0,7.0,6.0,7.0,9.0,2.0,2.0,3.0,3.0,1.0, positive
80,3.0,2.0,3.0,1.0,1.0,0.0,1.0,7.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,1.0,9.0,9.0, negative
81,5.0,6.0,7.0,3.0,1.0,1.0,4.0,3.0,3.0,6.0,3.0,3.0,5.0,0.0,4.0,0.0,6.0,6.0, negative
82,4.0,4.0,5.0,2.0,2.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,1.0,5.0,0.0,7.0,6.0, positive
83,6.0,6.0,7.0,4.0,1.0,1.0,4.0,2.0,4.0,6.0,3.0,3.0,3.0,0.0,1.0,1.0,7.0,8.0, negative
84,2.0,4.0,3.0,1.0,1.0,0.0,2.0,6.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,2.0, positive
85,5.0,2.0,5.0,3.0,1.0,0.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,7.0,5.0, positive
86,5.0,5.0,5.0,4.0,2.0,0.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,1.0,2.0,4.0,8.0,7.0, positive
87,8.0,7.0,7.0,3.0,1.0,0.0,7.0,0.0,6.0,6.0,6.0,7.0,6.0,2.0,0.0,5.0,4.0,1.0, positive
88,7.0,9.0,8.0,4.0,1.0,1.0,6.0,1.0,5.0,9.0,4.0,6.0,6.0,1.0,0.0,5.0,4.0,6.0, negative
89,3.0,5.0,6.0,1.0,1.0,1.0,2.0,5.0,1.0,6.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,5.0, negative
90,4.0,5.0,6.0,9.0,9.0,9.0,2.0,5.0,1.0,6.0,9.0,1.0,4.0,9.0,5.0,2.0,4.0,5.0, negative
91,4.0,1.0,4.0,2.0,2.0,4.0,1.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,7.0, negative
92,3.0,6.0,6.0,3.0,1.0,0.0,4.0,3.0,3.0,5.0,3.0,3.0,6.0,1.0,0.0,0.0,4.0,4.0, negative
93,8.0,9.0,9.0,3.0,0.0,0.0,9.0,0.0,9.0,8.0,8.0,9.0,9.0,3.0,5.0,0.0,2.0,0.0, positive
94,1.0,1.0,3.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,6.0,1.0,2.0, negative
95,3.0,4.0,4.0,2.0,2.0,0.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,5.0, positive
96,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0, negative
97,1.0,3.0,4.0,1.0,1.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0, positive
98,5.0,2.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0, negative
99,5.0,5.0,9.0,4.0,1.0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,3.0,0.0,0.0,8.0,6.0,9.0, negative
100,6.0,6.0,6.0,4.0,1.0,1.0,4.0,2.0,4.0,6.0,4.0,3.0,5.0,0.0,5.0,2.0,6.0,6.0, negative
101,3.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,1.0,9.0,9.0, negative
102,7.0,7.0,9.0,4.0,1.0,1.0,5.0,2.0,5.0,7.0,4.0,4.0,5.0,0.0,4.0,4.0,6.0,6.0, negative
103,7.0,7.0,9.0,4.0,1.0,1.0,7.0,1.0,6.0,7.0,5.0,6.0,5.0,1.0,5.0,4.0,4.0,6.0, negative
104,4.0,4.0,3.0,1.0,1.0,0.0,1.0,6.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,4.0, negative
105,7.0,9.0,9.0,4.0,1.0,1.0,7.0,1.0,6.0,9.0,5.0,6.0,6.0,1.0,6.0,0.0,4.0,5.0, negative
106,2.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0, negative
107,7.0,8.0,8.0,4.0,2.0,1.0,6.0,1.0,5.0,9.0,4.0,5.0,6.0,1.0,0.0,0.0,3.0,4.0, negative
108,7.0,8.0,7.0,4.0,2.0,1.0,6.0,1.0,5.0,8.0,4.0,6.0,5.0,1.0,1.0,5.0,4.0,5.0, negative
109,2.0,5.0,4.0,2.0,2.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0, positive
110,6.0,8.0,8.0,3.0,0.0,1.0,6.0,1.0,6.0,8.0,4.0,6.0,7.0,1.0,2.0,4.0,3.0,5.0, negative
111,4.0,4.0,4.0,3.0,2.0,0.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,6.0,5.0, positive
112,4.0,3.0,5.0,1.0,0.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0, negative
113,5.0,5.0,7.0,2.0,1.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,3.0,1.0,3.0,5.0,4.0,6.0, negative
114,7.0,6.0,9.0,4.0,1.0,1.0,6.0,1.0,5.0,6.0,4.0,5.0,3.0,0.0,0.0,5.0,6.0,8.0, negative
115,8.0,9.0,8.0,6.0,3.0,0.0,8.0,0.0,7.0,8.0,7.0,8.0,7.0,2.0,4.0,3.0,3.0,1.0, positive
116,6.0,9.0,8.0,5.0,2.0,1.0,6.0,1.0,5.0,8.0,5.0,6.0,6.0,1.0,0.0,1.0,4.0,5.0, negative
117,3.0,2.0,6.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,3.0,3.0, negative
118,9.0,7.0,7.0,3.0,1.0,1.0,6.0,1.0,5.0,7.0,4.0,6.0,5.0,1.0,2.0,6.0,4.0,6.0, negative
119,8.0,8.0,8.0,4.0,2.0,1.0,6.0,1.0,5.0,8.0,5.0,5.0,6.0,1.0,0.0,6.0,4.0,6.0, negative
120,8.0,7.0,8.0,4.0,1.0,1.0,6.0,1.0,6.0,8.0,5.0,6.0,6.0,1.0,2.0,0.0,4.0,6.0, negative
121,3.0,0.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,5.0, negative
122,3.0,3.0,5.0,1.0,0.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,3.0,0.0,5.0,1.0,6.0,6.0, negative
123,5.0,5.0,5.0,4.0,2.0,0.0,3.0,3.0,2.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,8.0,7.0, positive
