,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,3.0,3.0,6.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,8.0, negative
1,2.0,0.0,3.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,9.0, negative
2,3.0,3.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,5.0, negative
3,5.0,3.0,5.0,6.0,2.0,0.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,8.0,6.0, positive
4,5.0,8.0,8.0,7.0,2.0,1.0,6.0,1.0,5.0,7.0,6.0,5.0,7.0,1.0,2.0,1.0,3.0,4.0, negative
5,4.0,3.0,3.0,4.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,1.0,4.0,0.0,4.0,0.0,8.0,8.0, positive
6,2.0,4.0,5.0,3.0,2.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,6.0, negative
7,0.0,1.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0, negative
8,2.0,3.0,5.0,2.0,1.0,0.0,1.0,6.0,0.0,3.0,2.0,1.0,2.0,0.0,4.0,2.0,8.0,8.0, negative
9,2.0,1.0,6.0,4.0,1.0,0.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,6.0,8.0,8.0, negative
10,6.0,7.0,8.0,4.0,0.0,1.0,6.0,1.0,5.0,7.0,6.0,6.0,6.0,1.0,0.0,2.0,4.0,5.0, negative
11,9.0,8.0,9.0,7.0,2.0,1.0,6.0,1.0,5.0,7.0,5.0,5.0,7.0,0.0,9.0,0.0,5.0,7.0, negative
12,2.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,0.0, positive
13,3.0,1.0,4.0,4.0,2.0,0.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,4.0,4.0, negative
14,4.0,2.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0, negative
15,1.0,3.0,3.0,3.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0, positive
16,4.0,9.0,9.0,8.0,2.0,1.0,7.0,1.0,6.0,9.0,6.0,6.0,6.0,1.0,4.0,6.0,3.0,5.0, negative
17,2.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0, negative
18,3.0,4.0,4.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0, positive
19,3.0,3.0,6.0,6.0,3.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,7.0,6.0, positive
20,1.0,4.0,3.0,3.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0, positive
21,4.0,6.0,9.0,7.0,2.0,1.0,6.0,1.0,5.0,5.0,6.0,5.0,6.0,1.0,3.0,7.0,4.0,5.0, negative
22,2.0,4.0,3.0,0.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0, positive
23,1.0,4.0,3.0,9.0,9.0,9.0,2.0,5.0,1.0,3.0,6.0,1.0,4.0,8.0,0.0,0.0,1.0,1.0, positive
24,2.0,2.0,5.0,2.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,4.0, negative
25,0.0,4.0,4.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0, positive
26,3.0,2.0,6.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,8.0,8.0, negative
27,2.0,4.0,4.0,2.0,2.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,4.0,5.0, negative
28,3.0,3.0,4.0,2.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0, positive
29,2.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0, positive
30,5.0,5.0,9.0,5.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,1.0,6.0,3.0,4.0,5.0, negative
31,5.0,2.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0, negative
32,3.0,3.0,5.0,3.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,6.0, negative
33,6.0,6.0,9.0,5.0,1.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,3.0,0.0,0.0,9.0,5.0,8.0, negative
34,0.0,3.0,4.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,0.0, positive
35,6.0,8.0,9.0,7.0,2.0,1.0,7.0,1.0,6.0,8.0,5.0,6.0,5.0,0.0,0.0,4.0,4.0,6.0, negative
36,5.0,5.0,6.0,3.0,2.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,3.0,1.0,8.0,0.0,4.0,5.0, negative
37,2.0,1.0,5.0,2.0,1.0,0.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,6.0,7.0,7.0, negative
38,3.0,1.0,4.0,4.0,2.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,7.0,8.0, positive
39,3.0,3.0,3.0,4.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,9.0,8.0, positive
40,4.0,5.0,7.0,6.0,2.0,1.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,0.0,9.0,2.0,8.0,7.0, negative
41,1.0,4.0,4.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0, positive
42,3.0,3.0,4.0,4.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0, positive
43,6.0,8.0,9.0,7.0,2.0,1.0,6.0,1.0,5.0,7.0,5.0,5.0,6.0,1.0,6.0,5.0,4.0,6.0, negative
44,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,1.0,0.0, negative
45,4.0,1.0,4.0,6.0,3.0,0.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,7.0,6.0, positive
46,2.0,4.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0, positive
47,5.0,8.0,9.0,8.0,2.0,1.0,6.0,1.0,5.0,7.0,6.0,5.0,6.0,1.0,0.0,4.0,4.0,6.0, negative
48,3.0,2.0,6.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,6.0,5.0,6.0, negative
49,4.0,1.0,3.0,1.0,0.0,0.0,1.0,7.0,0.0,3.0,1.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0, negative
50,6.0,6.0,8.0,5.0,1.0,1.0,4.0,2.0,4.0,6.0,4.0,4.0,4.0,0.0,6.0,2.0,8.0,9.0, negative
51,1.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0, negative
52,3.0,5.0,5.0,0.0,0.0,1.0,2.0,5.0,2.0,6.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0, negative
53,5.0,1.0,3.0,1.0,1.0,0.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,4.0, negative
54,3.0,1.0,3.0,1.0,1.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0, negative
55,7.0,8.0,8.0,4.0,0.0,0.0,8.0,0.0,7.0,6.0,8.0,8.0,8.0,3.0,4.0,2.0,2.0,0.0, positive
56,3.0,2.0,8.0,5.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,0.0,4.0,8.0,7.0,8.0, negative
57,2.0,4.0,4.0,2.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,0.0,4.0,5.0, positive
58,6.0,5.0,9.0,6.0,1.0,1.0,6.0,1.0,5.0,5.0,6.0,5.0,5.0,1.0,2.0,7.0,5.0,7.0, negative
59,3.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0, negative
60,6.0,8.0,8.0,7.0,2.0,1.0,7.0,1.0,6.0,7.0,6.0,6.0,5.0,1.0,0.0,3.0,4.0,6.0, negative
61,2.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0, positive
62,6.0,6.0,8.0,6.0,1.0,1.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,0.0,9.0,3.0,9.0,9.0, negative
63,3.0,1.0,5.0,4.0,1.0,0.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,5.0,5.0, negative
64,5.0,9.0,9.0,7.0,2.0,1.0,7.0,1.0,6.0,8.0,6.0,6.0,7.0,1.0,4.0,6.0,4.0,6.0, negative
65,3.0,4.0,5.0,0.0,0.0,1.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,5.0,3.0,2.0,4.0, negative
66,9.0,7.0,9.0,8.0,2.0,1.0,6.0,1.0,5.0,6.0,6.0,5.0,6.0,0.0,9.0,6.0,6.0,8.0, negative
67,4.0,5.0,8.0,7.0,2.0,0.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,8.0,5.0,6.0, negative
68,7.0,7.0,9.0,5.0,1.0,1.0,6.0,1.0,5.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,4.0,6.0, negative
69,7.0,8.0,9.0,6.0,1.0,1.0,5.0,2.0,5.0,6.0,5.0,5.0,7.0,0.0,5.0,0.0,5.0,6.0, negative
70,3.0,5.0,6.0,2.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,2.0,0.0,1.0,3.0,5.0, negative
71,3.0,5.0,5.0,3.0,1.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,1.0,4.0,3.0,4.0,4.0, negative
72,4.0,5.0,6.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,3.0,5.0,7.0, negative
73,2.0,3.0,3.0,2.0,2.0,1.0,1.0,6.0,0.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,6.0,6.0, negative
74,5.0,7.0,9.0,3.0,0.0,1.0,6.0,1.0,5.0,6.0,6.0,5.0,5.0,1.0,5.0,2.0,3.0,4.0, negative
75,6.0,5.0,8.0,6.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,0.0,3.0,5.0,5.0,7.0, negative
76,3.0,1.0,5.0,1.0,0.0,0.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0, negative
77,2.0,1.0,6.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,7.0,5.0,6.0, negative
78,3.0,4.0,5.0,5.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0, negative
79,2.0,1.0,5.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,6.0,7.0, negative
80,4.0,1.0,4.0,5.0,2.0,0.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,9.0,8.0, positive
81,2.0,1.0,7.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,8.0,6.0,7.0, negative
82,8.0,6.0,9.0,6.0,1.0,1.0,6.0,1.0,5.0,5.0,5.0,5.0,4.0,0.0,7.0,5.0,5.0,7.0, negative
83,3.0,6.0,6.0,5.0,2.0,0.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,0.0,3.0,1.0,5.0,5.0, negative
84,3.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,3.0, negative
85,3.0,1.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0, negative
86,1.0,3.0,4.0,3.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0, positive
87,2.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0, positive
88,3.0,5.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,5.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,4.0, negative
