,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,2.0,5.0,3.0,8.0,9.0,6.0,2.0,7.0,2.0,4.0,9.0,2.0,6.0,9.0,8.0,5.0,1.0,1.0, positive
1,4.0,4.0,1.0,3.0,6.0,5.0,0.0,8.0,1.0,5.0,0.0,0.0,3.0,1.0,3.0,1.0,7.0,8.0, negative
2,4.0,0.0,1.0,1.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,8.0, negative
3,6.0,9.0,9.0,8.0,6.0,5.0,8.0,1.0,5.0,8.0,8.0,8.0,9.0,5.0,6.0,1.0,4.0,5.0, negative
4,4.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,2.0,2.0, negative
5,7.0,8.0,9.0,9.0,7.0,6.0,8.0,1.0,5.0,8.0,8.0,8.0,9.0,1.0,0.0,3.0,6.0,8.0, negative
6,4.0,4.0,7.0,4.0,6.0,6.0,5.0,5.0,2.0,6.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0, negative
7,1.0,5.0,4.0,0.0,0.0,3.0,4.0,6.0,2.0,6.0,4.0,4.0,5.0,8.0,2.0,1.0,1.0,2.0, positive
8,4.0,7.0,7.0,9.0,9.0,6.0,4.0,6.0,2.0,7.0,9.0,4.0,7.0,9.0,0.0,7.0,3.0,5.0, negative
9,6.0,0.0,1.0,3.0,4.0,4.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,9.0, negative
10,2.0,5.0,5.0,4.0,8.0,5.0,1.0,8.0,1.0,6.0,1.0,0.0,4.0,3.0,1.0,5.0,6.0,8.0, negative
11,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,7.0,0.0,2.0, negative
12,4.0,3.0,7.0,2.0,4.0,6.0,4.0,6.0,2.0,5.0,3.0,3.0,3.0,4.0,9.0,9.0,4.0,7.0, negative
13,8.0,8.0,9.0,8.0,5.0,5.0,7.0,2.0,4.0,8.0,7.0,7.0,8.0,1.0,5.0,2.0,6.0,6.0, negative
14,5.0,1.0,6.0,5.0,3.0,4.0,6.0,3.0,4.0,1.0,6.0,6.0,2.0,4.0,0.0,4.0,5.0,5.0, negative
15,7.0,8.0,7.0,8.0,6.0,1.0,8.0,1.0,5.0,8.0,8.0,8.0,8.0,6.0,5.0,5.0,6.0,3.0, positive
16,9.0,9.0,9.0,6.0,0.0,2.0,9.0,0.0,6.0,9.0,9.0,9.0,9.0,8.0,8.0,6.0,2.0,0.0, positive
17,8.0,9.0,9.0,9.0,8.0,6.0,8.0,1.0,5.0,9.0,8.0,8.0,9.0,3.0,3.0,4.0,5.0,7.0, negative
18,8.0,8.0,8.0,7.0,3.0,5.0,7.0,2.0,5.0,7.0,7.0,7.0,9.0,3.0,9.0,4.0,6.0,6.0, negative
19,4.0,3.0,6.0,3.0,4.0,2.0,1.0,8.0,2.0,2.0,1.0,1.0,3.0,5.0,9.0,6.0,3.0,3.0, negative
20,6.0,6.0,9.0,9.0,8.0,5.0,8.0,2.0,5.0,6.0,8.0,7.0,8.0,2.0,5.0,9.0,6.0,8.0, negative
21,5.0,1.0,0.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,2.0,6.0,5.0, negative
22,7.0,7.0,6.0,8.0,8.0,2.0,7.0,2.0,4.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,8.0,5.0, positive
23,5.0,4.0,7.0,1.0,1.0,5.0,5.0,6.0,2.0,7.0,4.0,4.0,3.0,6.0,9.0,6.0,3.0,5.0, negative
24,2.0,4.0,0.0,1.0,2.0,4.0,3.0,8.0,2.0,4.0,1.0,2.0,4.0,8.0,8.0,6.0,1.0,2.0, positive
