,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,7.0,6.0,9.0,6.0,2.0,1.0,6.0,1.0,5.0,5.0,5.0,5.0,6.0,1.0,7.0,2.0,4.0,5.0, negative
1,5.0,3.0,4.0,4.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,0.0,6.0,0.0,9.0,8.0, positive
2,4.0,6.0,5.0,6.0,3.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,1.0,3.0,0.0,8.0,6.0, positive
3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0, negative
4,8.0,8.0,8.0,6.0,2.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,0.0,7.0,4.0,6.0, negative
5,6.0,4.0,6.0,4.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,1.0,8.0,1.0,6.0,6.0, negative
6,3.0,5.0,5.0,2.0,2.0,1.0,2.0,5.0,2.0,6.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0, negative
7,0.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0, negative
8,8.0,7.0,8.0,7.0,2.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,5.0,7.0, negative
9,4.0,4.0,6.0,6.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,0.0,1.0,6.0,5.0, positive
10,5.0,6.0,6.0,7.0,3.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,6.0,2.0,2.0,1.0,7.0,5.0, positive
11,4.0,0.0,3.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0, negative
12,3.0,2.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,6.0, negative
13,4.0,5.0,6.0,3.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0, negative
14,8.0,7.0,8.0,6.0,2.0,1.0,7.0,1.0,6.0,7.0,5.0,6.0,6.0,1.0,5.0,2.0,4.0,6.0, negative
15,0.0,1.0,4.0,2.0,1.0,0.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,5.0,1.0,2.0, negative
16,8.0,7.0,9.0,7.0,2.0,2.0,7.0,1.0,6.0,7.0,5.0,6.0,6.0,1.0,6.0,7.0,4.0,7.0, negative
17,5.0,4.0,6.0,4.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,1.0,4.0,3.0,6.0,6.0, negative
18,2.0,5.0,4.0,1.0,1.0,1.0,3.0,5.0,2.0,6.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,3.0, negative
19,3.0,0.0,5.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,9.0,9.0, negative
20,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0, positive
21,3.0,2.0,4.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,6.0,6.0, positive
22,3.0,4.0,4.0,3.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,0.0,8.0,0.0,6.0,6.0, negative
23,5.0,1.0,5.0,5.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,4.0,5.0,8.0,8.0, negative
24,5.0,8.0,9.0,5.0,1.0,1.0,6.0,1.0,5.0,7.0,5.0,5.0,6.0,1.0,0.0,6.0,3.0,5.0, negative
25,7.0,8.0,7.0,4.0,1.0,1.0,7.0,1.0,6.0,7.0,5.0,6.0,5.0,1.0,0.0,8.0,3.0,6.0, negative
26,8.0,6.0,8.0,6.0,1.0,1.0,6.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,0.0,5.0,6.0, negative
27,4.0,5.0,6.0,2.0,2.0,1.0,2.0,5.0,2.0,6.0,2.0,1.0,4.0,1.0,4.0,3.0,3.0,5.0, negative
28,2.0,2.0,5.0,5.0,3.0,0.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,6.0,5.0, positive
29,1.0,1.0,6.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,9.0,5.0,6.0, negative
30,3.0,0.0,5.0,4.0,2.0,1.0,2.0,5.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,5.0,6.0,6.0, negative
31,4.0,3.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,7.0,0.0,4.0,4.0, negative
32,8.0,9.0,9.0,8.0,3.0,1.0,6.0,1.0,6.0,7.0,5.0,6.0,6.0,1.0,9.0,2.0,4.0,5.0, negative
33,9.0,8.0,8.0,4.0,0.0,1.0,7.0,1.0,6.0,7.0,6.0,6.0,5.0,1.0,7.0,1.0,5.0,6.0, negative
34,2.0,5.0,5.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,4.0,6.0, negative
35,4.0,4.0,5.0,4.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,5.0,6.0, negative
36,2.0,3.0,3.0,0.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0, positive
37,2.0,4.0,3.0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0, positive
38,7.0,6.0,6.0,4.0,0.0,0.0,6.0,1.0,5.0,4.0,6.0,5.0,5.0,2.0,0.0,6.0,5.0,2.0, positive
39,2.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,1.0,8.0,7.0, negative
40,2.0,3.0,6.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0, negative
41,2.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0, negative
42,4.0,3.0,3.0,3.0,2.0,1.0,1.0,7.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,6.0,7.0, negative
43,4.0,5.0,6.0,3.0,2.0,2.0,2.0,5.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,5.0, negative
44,9.0,6.0,9.0,5.0,1.0,1.0,6.0,1.0,5.0,5.0,6.0,5.0,5.0,1.0,9.0,7.0,5.0,7.0, negative
45,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0, negative
46,2.0,1.0,2.0,2.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,9.0,9.0, negative
47,8.0,9.0,9.0,4.0,0.0,1.0,9.0,0.0,9.0,7.0,9.0,9.0,7.0,3.0,1.0,5.0,1.0,1.0, positive
48,1.0,4.0,4.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,0.0,3.0,3.0, positive
49,2.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0, negative
50,3.0,5.0,6.0,5.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,0.0,8.0,1.0,7.0,7.0, negative
51,2.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,3.0,8.0,4.0,1.0,1.0, negative
52,3.0,4.0,5.0,9.0,6.0,8.0,2.0,5.0,2.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0, negative
53,1.0,0.0,3.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,2.0,2.0, negative
54,4.0,3.0,5.0,3.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,3.0,1.0,7.0,0.0,6.0,5.0, negative
55,2.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0, positive
56,8.0,7.0,8.0,5.0,1.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,4.0,0.0,3.0,1.0,4.0,6.0, negative
57,5.0,7.0,9.0,7.0,2.0,1.0,5.0,2.0,5.0,6.0,5.0,4.0,7.0,1.0,6.0,5.0,6.0,7.0, negative
58,3.0,2.0,3.0,1.0,1.0,1.0,0.0,8.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0,4.0, negative
59,1.0,3.0,2.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0, positive
60,3.0,3.0,5.0,1.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,5.0,3.0,4.0,4.0, negative
61,5.0,3.0,5.0,3.0,2.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,3.0,0.0,9.0,0.0,9.0,9.0, negative
62,8.0,8.0,8.0,6.0,2.0,1.0,7.0,1.0,6.0,8.0,6.0,6.0,6.0,1.0,3.0,3.0,4.0,6.0, negative
63,2.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0, positive
64,2.0,1.0,2.0,1.0,1.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,0.0,1.0,0.0, negative
65,4.0,5.0,5.0,4.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,5.0,6.0, negative
66,3.0,5.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,6.0,1.0,3.0,5.0, negative
67,5.0,4.0,4.0,5.0,3.0,0.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,7.0,7.0, positive
68,7.0,8.0,8.0,8.0,2.0,0.0,9.0,0.0,8.0,6.0,9.0,8.0,9.0,4.0,2.0,2.0,2.0,0.0, positive
69,1.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,0.0,3.0,2.0,2.0, positive
70,6.0,9.0,9.0,6.0,2.0,1.0,7.0,1.0,6.0,8.0,6.0,6.0,5.0,1.0,3.0,5.0,3.0,6.0, negative
71,4.0,3.0,6.0,3.0,2.0,1.0,2.0,5.0,1.0,5.0,2.0,1.0,1.0,0.0,4.0,4.0,6.0,7.0, negative
