%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 90
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative',' positive'}

@data
0,2.0,0.0,1.0,1.0,4.0,2.0,3.0,' negative'
1,3.0,1.0,1.0,1.0,8.0,0.0,1.0,' negative'
2,3.0,5.0,1.0,1.0,4.0,2.0,4.0,' negative'
3,3.0,4.0,1.0,1.0,5.0,3.0,4.0,' negative'
4,4.0,2.0,1.0,1.0,6.0,6.0,6.0,' negative'
5,3.0,5.0,1.0,1.0,4.0,4.0,3.0,' negative'
6,2.0,3.0,1.0,1.0,3.0,4.0,5.0,' negative'
7,5.0,4.0,1.0,1.0,2.0,1.0,2.0,' negative'
8,5.0,3.0,1.0,1.0,3.0,3.0,4.0,' negative'
9,4.0,6.0,1.0,1.0,1.0,4.0,6.0,' negative'
10,1.0,0.0,1.0,1.0,4.0,2.0,3.0,' negative'
11,5.0,1.0,1.0,1.0,5.0,3.0,4.0,' negative'
12,2.0,4.0,1.0,1.0,6.0,5.0,6.0,' negative'
13,5.0,6.0,1.0,1.0,4.0,5.0,6.0,' negative'
14,0.0,4.0,1.0,1.0,5.0,5.0,6.0,' negative'
15,3.0,4.0,1.0,1.0,5.0,3.0,4.0,' negative'
16,3.0,4.0,1.0,1.0,3.0,2.0,4.0,' negative'
17,3.0,3.0,1.0,1.0,0.0,3.0,4.0,' negative'
18,5.0,4.0,1.0,1.0,5.0,0.0,0.0,' negative'
19,3.0,2.0,1.0,1.0,1.0,0.0,0.0,' negative'
20,3.0,4.0,1.0,1.0,4.0,3.0,4.0,' negative'
21,5.0,5.0,1.0,1.0,5.0,1.0,2.0,' negative'
22,3.0,1.0,1.0,1.0,1.0,4.0,0.0,' negative'
23,2.0,4.0,1.0,1.0,5.0,2.0,3.0,' negative'
24,0.0,4.0,1.0,1.0,4.0,3.0,4.0,' negative'
25,2.0,4.0,1.0,1.0,3.0,4.0,4.0,' negative'
26,3.0,5.0,1.0,1.0,6.0,9.0,0.0,' negative'
27,5.0,4.0,1.0,1.0,1.0,8.0,0.0,' negative'
28,5.0,4.0,1.0,1.0,5.0,0.0,9.0,' negative'
29,5.0,6.0,1.0,1.0,6.0,9.0,9.0,' negative'
30,5.0,6.0,1.0,1.0,5.0,8.0,8.0,' negative'
31,7.0,0.0,1.0,1.0,6.0,9.0,9.0,' negative'
32,3.0,4.0,1.0,1.0,4.0,9.0,9.0,' negative'
33,0.0,3.0,1.0,1.0,7.0,7.0,7.0,' negative'
34,1.0,5.0,1.0,1.0,3.0,4.0,5.0,' negative'
35,0.0,4.0,1.0,1.0,6.0,8.0,8.0,' negative'
36,6.0,5.0,1.0,1.0,6.0,7.0,5.0,' negative'
37,3.0,3.0,1.0,1.0,4.0,7.0,7.0,' negative'
38,6.0,7.0,1.0,1.0,4.0,9.0,9.0,' negative'
39,7.0,3.0,1.0,1.0,6.0,8.0,8.0,' negative'
40,0.0,5.0,1.0,1.0,4.0,6.0,3.0,' negative'
41,8.0,2.0,1.0,1.0,6.0,8.0,8.0,' negative'
42,8.0,3.0,1.0,1.0,7.0,0.0,8.0,' negative'
43,9.0,5.0,1.0,1.0,6.0,9.0,9.0,' negative'
44,5.0,6.0,0.0,1.0,6.0,7.0,8.0,' negative'
45,9.0,4.0,1.0,1.0,5.0,8.0,8.0,' negative'
46,8.0,6.0,1.0,1.0,1.0,7.0,7.0,' negative'
47,8.0,5.0,1.0,1.0,4.0,5.0,3.0,' negative'
48,7.0,9.0,1.0,1.0,3.0,4.0,3.0,' negative'
49,7.0,0.0,1.0,1.0,4.0,4.0,3.0,' negative'
50,8.0,7.0,1.0,1.0,0.0,5.0,4.0,' negative'
51,7.0,8.0,1.0,1.0,5.0,4.0,1.0,' negative'
52,7.0,6.0,1.0,1.0,5.0,0.0,0.0,' negative'
53,7.0,9.0,1.0,1.0,4.0,5.0,3.0,' negative'
54,7.0,7.0,1.0,1.0,1.0,0.0,4.0,' negative'
55,7.0,7.0,1.0,1.0,4.0,4.0,3.0,' negative'
56,7.0,7.0,1.0,1.0,5.0,0.0,3.0,' negative'
57,8.0,8.0,1.0,1.0,4.0,4.0,4.0,' negative'
58,7.0,9.0,1.0,1.0,3.0,4.0,4.0,' negative'
59,7.0,7.0,1.0,1.0,7.0,5.0,4.0,' negative'
