%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 62
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative',' positive'}

@data
0,3.0,0.0,4.0,4.0,2.0,2.0,2.0,' negative'
1,1.0,1.0,4.0,4.0,4.0,0.0,0.0,' negative'
2,3.0,3.0,4.0,4.0,2.0,1.0,2.0,' negative'
3,2.0,2.0,4.0,4.0,2.0,1.0,1.0,' negative'
4,1.0,2.0,4.0,4.0,0.0,1.0,2.0,' negative'
5,2.0,2.0,4.0,4.0,2.0,1.0,2.0,' negative'
6,3.0,2.0,4.0,4.0,1.0,2.0,2.0,' negative'
7,2.0,2.0,4.0,4.0,2.0,1.0,1.0,' negative'
8,0.0,2.0,4.0,4.0,2.0,2.0,0.0,' negative'
9,2.0,1.0,4.0,4.0,3.0,0.0,1.0,' negative'
10,1.0,0.0,4.0,4.0,2.0,0.0,0.0,' negative'
11,2.0,2.0,4.0,4.0,2.0,2.0,3.0,' negative'
12,2.0,1.0,4.0,4.0,2.0,1.0,2.0,' negative'
13,1.0,2.0,4.0,4.0,2.0,3.0,3.0,' negative'
14,1.0,1.0,4.0,4.0,1.0,1.0,2.0,' negative'
15,2.0,2.0,4.0,4.0,2.0,1.0,2.0,' negative'
16,2.0,2.0,4.0,4.0,2.0,2.0,2.0,' negative'
17,1.0,2.0,4.0,4.0,2.0,1.0,1.0,' negative'
18,1.0,3.0,4.0,4.0,3.0,1.0,2.0,' negative'
19,2.0,3.0,4.0,4.0,2.0,2.0,3.0,' negative'
20,0.0,2.0,4.0,4.0,2.0,2.0,3.0,' negative'
21,0.0,2.0,4.0,4.0,1.0,1.0,1.0,' negative'
22,1.0,1.0,4.0,4.0,2.0,0.0,0.0,' negative'
23,2.0,1.0,4.0,4.0,2.0,1.0,2.0,' negative'
24,1.0,0.0,4.0,4.0,3.0,1.0,2.0,' negative'
25,0.0,2.0,4.0,4.0,2.0,2.0,2.0,' negative'
26,2.0,2.0,4.0,4.0,2.0,1.0,2.0,' negative'
27,4.0,2.0,0.0,4.0,2.0,3.0,0.0,' negative'
28,4.0,2.0,4.0,4.0,2.0,3.0,2.0,' negative'
29,4.0,4.0,4.0,4.0,1.0,2.0,2.0,' negative'
30,4.0,4.0,4.0,4.0,2.0,3.0,3.0,' negative'
31,4.0,4.0,4.0,4.0,2.0,2.0,2.0,' negative'
32,4.0,4.0,4.0,4.0,1.0,2.0,0.0,' negative'
33,4.0,4.0,4.0,4.0,1.0,3.0,1.0,' negative'
34,3.0,3.0,4.0,4.0,2.0,2.0,2.0,' negative'
35,3.0,4.0,4.0,4.0,2.0,2.0,3.0,' negative'
36,4.0,4.0,4.0,4.0,2.0,2.0,2.0,' negative'
37,4.0,4.0,4.0,4.0,1.0,2.0,2.0,' negative'
38,1.0,2.0,4.0,4.0,2.0,0.0,2.0,' negative'
39,4.0,3.0,4.0,4.0,2.0,0.0,1.0,' negative'
40,4.0,3.0,0.0,0.0,0.0,2.0,0.0,' positive'
41,4.0,3.0,4.0,4.0,4.0,0.0,1.0,' positive'
42,3.0,3.0,4.0,4.0,3.0,2.0,1.0,' positive'
43,4.0,0.0,4.0,4.0,3.0,3.0,1.0,' positive'
44,0.0,2.0,0.0,4.0,2.0,4.0,4.0,' positive'
45,4.0,4.0,4.0,4.0,4.0,0.0,1.0,' positive'
46,3.0,4.0,4.0,4.0,2.0,1.0,1.0,' positive'
47,4.0,4.0,4.0,4.0,4.0,3.0,2.0,' positive'
48,4.0,4.0,4.0,4.0,4.0,3.0,1.0,' positive'
49,4.0,4.0,4.0,4.0,4.0,3.0,0.0,' positive'
50,4.0,3.0,4.0,4.0,4.0,3.0,0.0,' positive'
51,4.0,4.0,4.0,4.0,4.0,3.0,0.0,' positive'
52,4.0,4.0,4.0,4.0,4.0,2.0,1.0,' positive'
53,3.0,3.0,4.0,4.0,4.0,2.0,2.0,' positive'
54,4.0,2.0,4.0,4.0,3.0,3.0,1.0,' positive'
55,3.0,4.0,4.0,4.0,4.0,2.0,2.0,' positive'
56,4.0,3.0,4.0,4.0,0.0,1.0,1.0,' positive'
57,0.0,4.0,0.0,4.0,4.0,3.0,3.0,' positive'
58,4.0,3.0,4.0,4.0,4.0,2.0,1.0,' positive'
59,3.0,2.0,4.0,4.0,4.0,2.0,1.0,' positive'
60,4.0,4.0,4.0,4.0,3.0,2.0,2.0,' positive'
61,4.0,3.0,4.0,4.0,4.0,0.0,0.0,' positive'
