@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/ecoli4/EWD2ecoli4-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,' negativ
1,2.0,0.0,0.0,0.0,3.0,1.0,2.0,' negativ
2,1.0,1.0,0.0,0.0,2.0,0.0,1.0,' negativ
3,1.0,0.0,0.0,0.0,4.0,0.0,0.0,' negativ
4,2.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
5,2.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
6,1.0,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
7,3.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
8,2.0,0.0,0.0,0.0,2.0,2.0,3.0,' negativ
9,1.0,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
10,2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
11,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
12,1.0,1.0,0.0,0.0,2.0,2.0,3.0,' negativ
13,2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
14,1.0,2.0,0.0,0.0,3.0,1.0,2.0,' negativ
15,2.0,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
16,3.0,3.0,0.0,0.0,2.0,1.0,2.0,' negativ
17,1.0,1.0,0.0,0.0,1.0,1.0,2.0,' negativ
18,3.0,2.0,0.0,0.0,1.0,1.0,1.0,' negativ
19,2.0,1.0,0.0,0.0,3.0,1.0,2.0,' negativ
20,1.0,1.0,0.0,0.0,2.0,0.0,1.0,' negativ
21,1.0,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
22,1.0,0.0,0.0,0.0,2.0,1.0,1.0,' negativ
23,1.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
24,1.0,1.0,0.0,0.0,2.0,1.0,1.0,' negativ
25,1.0,0.0,0.0,0.0,3.0,1.0,2.0,' negativ
26,1.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
27,1.0,0.0,0.0,0.0,2.0,1.0,2.0,' negativ
28,0.0,2.0,0.0,0.0,2.0,4.0,2.0,' negativ
29,3.0,1.0,0.0,0.0,2.0,4.0,4.0,' negativ
30,1.0,0.0,0.0,0.0,2.0,4.0,4.0,' negativ
31,2.0,1.0,0.0,0.0,3.0,3.0,4.0,' negativ
32,1.0,1.0,0.0,0.0,3.0,3.0,3.0,' negativ
33,2.0,2.0,0.0,0.0,3.0,4.0,4.0,' negativ
34,4.0,1.0,0.0,0.0,2.0,3.0,4.0,' negativ
35,3.0,2.0,0.0,0.0,2.0,4.0,4.0,' negativ
36,3.0,2.0,0.0,0.0,3.0,4.0,4.0,' negativ
37,3.0,2.0,0.0,0.0,3.0,3.0,3.0,' negativ
38,0.0,2.0,0.0,0.0,1.0,1.0,2.0,' negativ
39,3.0,3.0,0.0,0.0,3.0,3.0,3.0,' negativ
40,2.0,2.0,0.0,0.0,3.0,3.0,3.0,' negativ
41,3.0,2.0,0.0,0.0,3.0,3.0,4.0,' negativ
42,1.0,1.0,0.0,0.0,1.0,4.0,0.0,' negativ
43,4.0,2.0,4.0,4.0,2.0,2.0,1.0,' negativ
44,3.0,1.0,0.0,0.0,2.0,4.0,4.0,' negativ
45,4.0,1.0,0.0,0.0,3.0,4.0,4.0,' negativ
46,4.0,2.0,0.0,0.0,3.0,4.0,4.0,' negativ
47,2.0,1.0,0.0,0.0,3.0,3.0,4.0,' negativ
48,4.0,1.0,0.0,0.0,2.0,3.0,3.0,' negativ
49,3.0,1.0,0.0,0.0,3.0,3.0,3.0,' negativ
50,4.0,2.0,0.0,0.0,3.0,4.0,4.0,' negativ
51,4.0,0.0,0.0,0.0,3.0,4.0,4.0,' negativ
52,2.0,2.0,4.0,0.0,3.0,3.0,4.0,' negativ
53,3.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
54,3.0,4.0,0.0,0.0,4.0,2.0,1.0,' positiv
55,4.0,3.0,0.0,0.0,4.0,2.0,1.0,' positiv
56,4.0,2.0,0.0,0.0,4.0,2.0,1.0,' positiv
57,3.0,3.0,0.0,0.0,4.0,1.0,2.0,' positiv
58,4.0,2.0,4.0,0.0,1.0,2.0,0.0,' negativ
59,4.0,4.0,0.0,0.0,3.0,2.0,1.0,' negativ
60,3.0,4.0,0.0,0.0,2.0,2.0,1.0,' negativ
61,3.0,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
62,3.0,4.0,0.0,0.0,2.0,2.0,1.0,' negativ
63,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
64,2.0,2.0,0.0,0.0,2.0,2.0,3.0,' negativ
65,4.0,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
66,4.0,3.0,0.0,0.0,4.0,2.0,1.0,' positiv
67,3.0,3.0,0.0,0.0,3.0,2.0,1.0,' positiv
68,3.0,3.0,0.0,0.0,2.0,1.0,1.0,' positiv
69,3.0,4.0,0.0,0.0,4.0,2.0,2.0,' positiv
70,4.0,4.0,0.0,0.0,3.0,2.0,1.0,' positiv
71,4.0,4.0,0.0,0.0,4.0,3.0,1.0,' positiv
72,4.0,4.0,0.0,0.0,4.0,2.0,0.0,' positiv
73,3.0,3.0,0.0,0.0,4.0,2.0,1.0,' positiv
74,3.0,2.0,0.0,0.0,3.0,2.0,1.0,' positiv
75,2.0,4.0,0.0,0.0,4.0,1.0,2.0,' positiv
76,3.0,2.0,0.0,0.0,3.0,1.0,1.0,' positiv
77,3.0,3.0,4.0,0.0,4.0,3.0,2.0,' positiv
78,3.0,2.0,0.0,0.0,4.0,1.0,1.0,' positiv
79,3.0,1.0,0.0,0.0,4.0,2.0,1.0,' positiv
80,4.0,3.0,0.0,0.0,3.0,2.0,1.0,' positiv
81,3.0,2.0,0.0,0.0,4.0,2.0,1.0,' positiv
