,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Class
0,6.0,6.0,9.0,5.0,3.0,3.0,6.0,1.0,4.0,6.0,5.0,5.0,7.0,2.0,6.0,2.0,4.0,4.0, negative
1,3.0,3.0,5.0,3.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,8.0, negative
2,1.0,4.0,4.0,5.0,6.0,8.0,2.0,5.0,1.0,4.0,6.0,1.0,4.0,8.0,4.0,2.0,1.0,0.0, negative
3,7.0,9.0,9.0,3.0,0.0,1.0,9.0,0.0,9.0,8.0,8.0,9.0,9.0,4.0,2.0,2.0,1.0,0.0, negative
4,4.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,8.0,7.0, negative
5,3.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,6.0, negative
6,1.0,0.0,2.0,2.0,2.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0, negative
7,1.0,1.0,4.0,2.0,2.0,3.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0, negative
8,2.0,5.0,4.0,3.0,3.0,1.0,2.0,4.0,1.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,4.0, negative
9,2.0,3.0,6.0,2.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,5.0, negative
10,4.0,6.0,5.0,5.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,3.0,5.0,1.0,2.0,0.0,7.0,5.0, negative
11,5.0,3.0,5.0,5.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,8.0,5.0, negative
12,6.0,8.0,8.0,4.0,2.0,3.0,7.0,1.0,5.0,9.0,5.0,6.0,7.0,2.0,2.0,2.0,3.0,4.0, negative
13,1.0,5.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,3.0, negative
14,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,0.0,4.0,0.0,8.0,8.0, negative
15,2.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0, negative
16,1.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,1.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,5.0, negative
17,0.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0, negative
18,6.0,4.0,6.0,4.0,2.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,7.0,3.0, negative
19,2.0,3.0,6.0,3.0,2.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0, negative
20,2.0,3.0,5.0,2.0,1.0,2.0,1.0,5.0,0.0,4.0,1.0,1.0,2.0,0.0,4.0,2.0,8.0,7.0, negative
21,0.0,4.0,4.0,0.0,0.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0, negative
22,3.0,5.0,6.0,8.0,7.0,7.0,2.0,5.0,1.0,6.0,7.0,2.0,5.0,7.0,0.0,3.0,3.0,4.0, negative
23,0.0,4.0,3.0,3.0,4.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,3.0,0.0,2.0,2.0, negative
24,2.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0, negative
25,4.0,6.0,6.0,2.0,1.0,3.0,3.0,4.0,2.0,7.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0, negative
26,3.0,1.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,5.0,5.0, negative
27,3.0,5.0,5.0,2.0,1.0,3.0,3.0,4.0,2.0,7.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,4.0, negative
28,3.0,3.0,4.0,1.0,1.0,2.0,1.0,7.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,4.0, negative
29,1.0,3.0,3.0,0.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,5.0,2.0,3.0,1.0,0.0, negative
30,2.0,5.0,5.0,2.0,2.0,3.0,2.0,5.0,2.0,7.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0, negative
31,3.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,0.0,0.0,2.0,8.0,8.0, negative
32,3.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,5.0,4.0,4.0, negative
33,5.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,2.0,9.0,9.0, negative
34,5.0,9.0,8.0,4.0,0.0,1.0,9.0,0.0,9.0,8.0,7.0,9.0,7.0,4.0,2.0,6.0,1.0,0.0, negative
35,4.0,1.0,3.0,2.0,2.0,2.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,9.0,8.0, negative
36,4.0,4.0,7.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,0.0,1.0,1.0,5.0,5.0, negative
37,2.0,5.0,6.0,1.0,1.0,3.0,3.0,5.0,2.0,7.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0, negative
38,1.0,2.0,3.0,0.0,0.0,1.0,1.0,7.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0, negative
39,4.0,2.0,4.0,0.0,0.0,2.0,1.0,6.0,0.0,3.0,1.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0, negative
40,3.0,4.0,6.0,5.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,6.0,5.0, negative
41,0.0,3.0,3.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0, negative
42,1.0,4.0,5.0,3.0,3.0,3.0,1.0,5.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,2.0,5.0,6.0, negative
43,5.0,6.0,6.0,6.0,4.0,2.0,5.0,2.0,4.0,6.0,4.0,4.0,6.0,2.0,1.0,1.0,7.0,4.0, negative
44,3.0,2.0,6.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,4.0,4.0, negative
45,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0, negative
46,6.0,7.0,7.0,5.0,3.0,1.0,6.0,1.0,5.0,7.0,5.0,6.0,6.0,2.0,4.0,0.0,6.0,3.0, negative
47,2.0,4.0,3.0,0.0,0.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0, negative
48,2.0,5.0,4.0,3.0,3.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,3.0,2.0, negative
49,4.0,1.0,3.0,1.0,1.0,2.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0, negative
50,2.0,2.0,5.0,4.0,4.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0, negative
51,8.0,9.0,9.0,4.0,0.0,1.0,9.0,0.0,9.0,9.0,8.0,9.0,9.0,4.0,4.0,3.0,1.0,0.0, negative
52,2.0,3.0,6.0,2.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,6.0, negative
53,1.0,1.0,2.0,0.0,1.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0, negative
54,3.0,3.0,6.0,5.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,7.0,6.0, negative
55,6.0,8.0,9.0,6.0,3.0,3.0,7.0,1.0,5.0,9.0,5.0,6.0,7.0,1.0,1.0,2.0,4.0,5.0, negative
56,6.0,7.0,8.0,4.0,2.0,3.0,5.0,1.0,4.0,6.0,4.0,4.0,8.0,1.0,4.0,2.0,5.0,5.0, negative
57,4.0,5.0,6.0,3.0,2.0,3.0,3.0,4.0,2.0,7.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,4.0, negative
58,2.0,3.0,5.0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,2.0,7.0,3.0,3.0,2.0, negative
59,1.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0, negative
60,2.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,0.0, negative
61,0.0,4.0,3.0,7.0,7.0,8.0,2.0,5.0,1.0,4.0,6.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0, negative
62,4.0,3.0,6.0,4.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,0.0,4.0,1.0,7.0,7.0, negative
63,4.0,3.0,3.0,2.0,2.0,2.0,1.0,7.0,0.0,4.0,1.0,0.0,2.0,1.0,6.0,1.0,5.0,4.0, negative
64,3.0,1.0,2.0,1.0,2.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,1.0,5.0,4.0, negative
65,7.0,7.0,8.0,5.0,2.0,3.0,7.0,1.0,6.0,8.0,5.0,6.0,6.0,2.0,4.0,2.0,4.0,5.0, negative
66,0.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0, negative
67,5.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0,7.0,4.0, negative
68,2.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,6.0, negative
69,4.0,5.0,6.0,3.0,2.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,4.0, negative
70,3.0,3.0,6.0,1.0,1.0,3.0,2.0,5.0,1.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0, negative
71,4.0,5.0,6.0,3.0,2.0,3.0,3.0,4.0,2.0,6.0,2.0,2.0,4.0,1.0,5.0,3.0,4.0,5.0, negative
72,7.0,7.0,9.0,6.0,3.0,3.0,7.0,1.0,6.0,8.0,5.0,6.0,6.0,1.0,5.0,6.0,4.0,6.0, negative
73,1.0,3.0,3.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,0.0, negative
74,3.0,6.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,6.0,3.0,3.0,5.0,1.0,2.0,2.0,7.0,6.0, negative
75,3.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,7.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0, negative
76,3.0,1.0,2.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,4.0, negative
77,1.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0, negative
78,2.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0, negative
79,1.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0, negative
80,5.0,5.0,7.0,5.0,3.0,2.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,2.0,5.0,4.0, negative
81,5.0,5.0,8.0,4.0,2.0,3.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,3.0,4.0,5.0, negative
82,1.0,1.0,5.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0, negative
83,4.0,3.0,8.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,0.0,3.0,9.0,6.0,8.0, negative
84,5.0,2.0,3.0,0.0,0.0,2.0,1.0,7.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0, negative
85,1.0,5.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,7.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,3.0, negative
86,2.0,1.0,2.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,4.0,2.0,2.0, negative
87,0.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0, negative
88,0.0,3.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0, negative
89,5.0,5.0,6.0,3.0,2.0,3.0,3.0,4.0,2.0,7.0,2.0,2.0,3.0,1.0,8.0,0.0,4.0,4.0, negative
90,3.0,2.0,5.0,3.0,3.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,5.0,6.0, negative
91,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,0.0,6.0,2.0,9.0,9.0, negative
92,3.0,1.0,3.0,3.0,3.0,2.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0, negative
93,4.0,4.0,6.0,6.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,5.0,7.0,5.0, negative
94,7.0,6.0,9.0,5.0,2.0,3.0,6.0,1.0,5.0,6.0,5.0,5.0,4.0,0.0,0.0,5.0,5.0,6.0, negative
95,2.0,2.0,5.0,3.0,2.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0, negative
96,8.0,9.0,8.0,6.0,2.0,1.0,9.0,0.0,8.0,8.0,8.0,8.0,8.0,4.0,1.0,1.0,2.0,0.0, negative
97,3.0,3.0,4.0,1.0,1.0,2.0,0.0,7.0,0.0,4.0,1.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0, negative
98,2.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,8.0,4.0,4.0, negative
99,5.0,2.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,4.0,7.0,7.0, negative
100,1.0,2.0,4.0,2.0,2.0,1.0,1.0,6.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,5.0,4.0, negative
101,3.0,1.0,5.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,9.0,9.0, negative
