%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 10     Instances: 1271
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute 'y' {' negative'}

@data
0,0.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,' negative'
1,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,' negative'
2,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,' negative'
3,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
4,9.0,5.0,6.0,2.0,3.0,2.0,2.0,4.0,' negative'
5,9.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,' negative'
6,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,' negative'
7,0.0,6.0,6.0,1.0,3.0,2.0,2.0,3.0,' negative'
8,9.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,' negative'
9,0.0,6.0,6.0,2.0,4.0,3.0,3.0,5.0,' negative'
10,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,' negative'
11,0.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,' negative'
12,9.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,' negative'
13,0.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,' negative'
14,0.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,' negative'
15,9.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negative'
16,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,' negative'
17,9.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negative'
18,0.0,6.0,6.0,2.0,3.0,2.0,2.0,4.0,' negative'
19,9.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,' negative'
20,0.0,6.0,6.0,2.0,4.0,3.0,4.0,4.0,' negative'
21,0.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,' negative'
22,9.0,6.0,5.0,2.0,3.0,2.0,2.0,3.0,' negative'
23,0.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,' negative'
24,9.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,' negative'
25,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,' negative'
26,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
27,9.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,' negative'
28,0.0,5.0,4.0,2.0,2.0,1.0,2.0,3.0,' negative'
29,0.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,' negative'
30,9.0,5.0,5.0,1.0,2.0,2.0,2.0,3.0,' negative'
31,9.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,' negative'
32,0.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,' negative'
33,0.0,6.0,5.0,2.0,3.0,3.0,3.0,3.0,' negative'
34,9.0,5.0,4.0,1.0,2.0,1.0,2.0,3.0,' negative'
35,9.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,' negative'
36,9.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negative'
