@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/ecoli-0-6-7_vs_5/EWD2ecoli-0-6-7_vs_5-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,2.0,4.0,2.0,0.0,1.0,' negativ
1,2.0,1.0,4.0,3.0,3.0,3.0,' negativ
2,1.0,0.0,4.0,2.0,1.0,2.0,' negativ
3,2.0,3.0,4.0,2.0,1.0,1.0,' negativ
4,0.0,2.0,4.0,1.0,1.0,0.0,' negativ
5,3.0,3.0,4.0,2.0,1.0,2.0,' negativ
6,1.0,2.0,4.0,2.0,2.0,3.0,' negativ
7,2.0,2.0,4.0,2.0,1.0,2.0,' negativ
8,2.0,1.0,4.0,1.0,1.0,2.0,' negativ
9,3.0,2.0,4.0,1.0,2.0,2.0,' negativ
10,4.0,2.0,4.0,3.0,0.0,0.0,' negativ
11,0.0,2.0,4.0,2.0,2.0,0.0,' negativ
12,2.0,0.0,4.0,2.0,1.0,2.0,' negativ
13,1.0,1.0,4.0,1.0,2.0,2.0,' negativ
14,1.0,3.0,4.0,1.0,3.0,3.0,' negativ
15,2.0,2.0,4.0,2.0,1.0,2.0,' negativ
16,2.0,3.0,4.0,0.0,2.0,3.0,' negativ
17,2.0,2.0,4.0,2.0,2.0,3.0,' negativ
18,0.0,0.0,4.0,2.0,1.0,2.0,' negativ
19,2.0,1.0,4.0,2.0,1.0,2.0,' negativ
20,2.0,2.0,4.0,0.0,1.0,1.0,' negativ
21,1.0,2.0,4.0,1.0,1.0,2.0,' negativ
22,4.0,4.0,4.0,2.0,1.0,2.0,' negativ
23,2.0,0.0,4.0,3.0,1.0,2.0,' negativ
24,1.0,1.0,4.0,0.0,0.0,0.0,' negativ
25,3.0,2.0,4.0,2.0,0.0,1.0,' negativ
26,1.0,2.0,4.0,1.0,2.0,0.0,' negativ
27,0.0,2.0,4.0,2.0,1.0,2.0,' negativ
28,1.0,1.0,4.0,2.0,1.0,2.0,' negativ
29,1.0,2.0,4.0,1.0,2.0,2.0,' negativ
30,4.0,2.0,0.0,2.0,3.0,0.0,' negativ
31,4.0,2.0,4.0,2.0,3.0,2.0,' negativ
32,4.0,4.0,4.0,1.0,2.0,1.0,' negativ
33,4.0,4.0,4.0,1.0,3.0,3.0,' negativ
34,4.0,4.0,4.0,2.0,2.0,2.0,' negativ
35,0.0,4.0,4.0,2.0,4.0,4.0,' negativ
36,4.0,3.0,4.0,2.0,0.0,2.0,' negativ
37,4.0,3.0,4.0,2.0,4.0,0.0,' negativ
38,4.0,3.0,4.0,2.0,1.0,1.0,' negativ
39,4.0,4.0,4.0,4.0,0.0,1.0,' positiv
40,4.0,4.0,4.0,4.0,3.0,0.0,' positiv
41,3.0,4.0,4.0,4.0,2.0,2.0,' positiv
42,0.0,4.0,0.0,4.0,3.0,3.0,' positiv
43,4.0,3.0,4.0,4.0,0.0,1.0,' positiv
44,3.0,3.0,4.0,3.0,2.0,1.0,' positiv
45,3.0,4.0,4.0,2.0,1.0,1.0,' positiv
46,4.0,4.0,4.0,4.0,3.0,2.0,' positiv
47,4.0,0.0,4.0,3.0,3.0,1.0,' positiv
48,4.0,4.0,4.0,4.0,3.0,1.0,' positiv
49,4.0,3.0,4.0,4.0,3.0,0.0,' positiv
50,4.0,4.0,4.0,4.0,3.0,0.0,' positiv
51,4.0,4.0,4.0,4.0,2.0,1.0,' positiv
52,3.0,3.0,4.0,4.0,2.0,2.0,' positiv
53,4.0,2.0,4.0,3.0,3.0,1.0,' positiv
54,4.0,3.0,4.0,0.0,1.0,1.0,' positiv
55,4.0,3.0,4.0,4.0,2.0,1.0,' positiv
56,3.0,2.0,4.0,4.0,2.0,1.0,' positiv
57,4.0,4.0,4.0,3.0,2.0,2.0,' positiv
58,4.0,3.0,4.0,4.0,0.0,0.0,' positiv
