@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/ecoli-0-6-7_vs_3-5/KBN3ecoli-0-6-7_vs_3-5-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,0.0,0.0,1.0,0.0,7.0,5.0,7.0,' negativ
1,6.0,0.0,1.0,0.0,6.0,5.0,7.0,' negativ
2,6.0,5.0,1.0,0.0,7.0,6.0,5.0,' negativ
3,2.0,2.0,1.0,0.0,7.0,3.0,5.0,' negativ
4,8.0,3.0,1.0,0.0,4.0,5.0,7.0,' negativ
5,2.0,1.0,1.0,0.0,5.0,3.0,4.0,' negativ
6,0.0,4.0,1.0,0.0,6.0,7.0,8.0,' negativ
7,4.0,0.0,1.0,0.0,7.0,2.0,0.0,' negativ
8,4.0,1.0,1.0,0.0,7.0,3.0,5.0,' negativ
9,2.0,5.0,1.0,0.0,5.0,2.0,3.0,' negativ
10,4.0,2.0,1.0,0.0,6.0,3.0,5.0,' negativ
11,5.0,0.0,1.0,0.0,6.0,4.0,5.0,' negativ
12,1.0,4.0,1.0,0.0,6.0,2.0,3.0,' negativ
13,2.0,0.0,1.0,0.0,6.0,6.0,8.0,' negativ
14,3.0,4.0,1.0,0.0,4.0,3.0,5.0,' negativ
15,4.0,1.0,1.0,0.0,7.0,7.0,8.0,' negativ
16,2.0,0.0,1.0,0.0,4.0,4.0,6.0,' negativ
17,4.0,6.0,1.0,0.0,4.0,3.0,4.0,' negativ
18,0.0,4.0,1.0,0.0,4.0,3.0,0.0,' negativ
19,3.0,1.0,1.0,0.0,9.0,1.0,1.0,' negativ
20,3.0,3.0,1.0,0.0,6.0,3.0,2.0,' negativ
21,2.0,3.0,1.0,0.0,6.0,6.0,8.0,' negativ
22,2.0,0.0,1.0,0.0,6.0,4.0,6.0,' negativ
23,1.0,5.0,1.0,0.0,0.0,4.0,6.0,' negativ
24,4.0,3.0,1.0,0.0,6.0,4.0,6.0,' negativ
25,5.0,3.0,1.0,0.0,5.0,3.0,5.0,' negativ
26,6.0,5.0,1.0,0.0,3.0,5.0,7.0,' negativ
27,0.0,1.0,1.0,0.0,5.0,5.0,7.0,' negativ
28,2.0,2.0,1.0,0.0,3.0,2.0,3.0,' negativ
29,3.0,6.0,1.0,0.0,5.0,5.0,7.0,' negativ
30,2.0,5.0,1.0,0.0,5.0,4.0,6.0,' negativ
31,7.0,5.0,1.0,0.0,7.0,0.0,0.0,' negativ
32,3.0,4.0,1.0,0.0,4.0,4.0,6.0,' negativ
33,3.0,4.0,1.0,0.0,6.0,3.0,3.0,' negativ
34,3.0,4.0,1.0,0.0,7.0,4.0,6.0,' negativ
35,0.0,3.0,1.0,0.0,7.0,5.0,7.0,' negativ
36,0.0,0.0,1.0,0.0,5.0,5.0,7.0,' negativ
37,2.0,3.0,1.0,0.0,0.0,4.0,6.0,' negativ
38,7.0,4.0,1.0,0.0,6.0,5.0,6.0,' negativ
39,1.0,3.0,1.0,0.0,5.0,5.0,0.0,' negativ
40,4.0,0.0,1.0,0.0,4.0,4.0,6.0,' negativ
41,4.0,2.0,1.0,0.0,7.0,2.0,3.0,' negativ
42,2.0,2.0,1.0,0.0,5.0,4.0,7.0,' negativ
43,3.0,5.0,1.0,0.0,5.0,5.0,5.0,' negativ
44,2.0,0.0,1.0,0.0,5.0,0.0,1.0,' negativ
45,1.0,3.0,1.0,0.0,4.0,5.0,7.0,' negativ
46,2.0,6.0,1.0,0.0,4.0,7.0,8.0,' negativ
47,6.0,5.0,1.0,0.0,2.0,4.0,6.0,' negativ
48,5.0,3.0,1.0,0.0,4.0,5.0,7.0,' negativ
49,4.0,2.0,1.0,0.0,0.0,4.0,7.0,' negativ
50,4.0,3.0,1.0,0.0,7.0,4.0,7.0,' negativ
51,4.0,6.0,1.0,0.0,0.0,6.0,8.0,' negativ
52,5.0,3.0,1.0,0.0,5.0,4.0,6.0,' negativ
53,3.0,4.0,1.0,0.0,6.0,6.0,8.0,' negativ
54,1.0,0.0,1.0,0.0,6.0,3.0,5.0,' negativ
55,5.0,1.0,1.0,0.0,6.0,4.0,7.0,' negativ
56,2.0,4.0,1.0,0.0,7.0,7.0,8.0,' negativ
57,2.0,3.0,1.0,0.0,5.0,4.0,6.0,' negativ
58,5.0,6.0,1.0,0.0,5.0,6.0,8.0,' negativ
59,2.0,3.0,1.0,0.0,5.0,3.0,5.0,' negativ
60,3.0,5.0,1.0,0.0,7.0,1.0,7.0,' negativ
61,2.0,1.0,1.0,0.0,3.0,3.0,5.0,' negativ
62,4.0,5.0,1.0,0.0,6.0,3.0,5.0,' negativ
63,3.0,0.0,1.0,0.0,5.0,5.0,7.0,' negativ
64,2.0,4.0,1.0,0.0,4.0,4.0,6.0,' negativ
65,4.0,1.0,1.0,0.0,5.0,3.0,5.0,' negativ
66,2.0,4.0,1.0,0.0,6.0,5.0,7.0,' negativ
67,3.0,1.0,1.0,0.0,5.0,5.0,7.0,' negativ
68,4.0,4.0,1.0,0.0,5.0,4.0,6.0,' negativ
69,3.0,6.0,1.0,0.0,7.0,4.0,6.0,' negativ
70,0.0,5.0,1.0,0.0,2.0,3.0,4.0,' negativ
71,5.0,4.0,1.0,0.0,1.0,4.0,6.0,' negativ
72,0.0,4.0,1.0,0.0,4.0,3.0,3.0,' negativ
73,4.0,4.0,1.0,0.0,0.0,3.0,2.0,' negativ
74,0.0,4.0,1.0,0.0,4.0,3.0,4.0,' negativ
75,3.0,5.0,1.0,0.0,2.0,4.0,6.0,' negativ
76,7.0,8.0,1.0,0.0,5.0,5.0,6.0,' negativ
77,7.0,6.0,1.0,0.0,3.0,5.0,3.0,' negativ
78,5.0,4.0,1.0,0.0,7.0,4.0,6.0,' negativ
79,2.0,6.0,1.0,0.0,8.0,4.0,7.0,' negativ
80,3.0,1.0,1.0,0.0,7.0,2.0,3.0,' negativ
81,3.0,5.0,1.0,0.0,7.0,2.0,3.0,' negativ
82,2.0,2.0,1.0,0.0,4.0,0.0,0.0,' negativ
83,2.0,0.0,1.0,0.0,5.0,4.0,6.0,' negativ
84,4.0,5.0,1.0,0.0,4.0,5.0,0.0,' negativ
85,4.0,2.0,1.0,0.0,3.0,6.0,8.0,' negativ
86,5.0,4.0,1.0,0.0,6.0,0.0,0.0,' negativ
87,5.0,1.0,1.0,0.0,7.0,0.0,2.0,' negativ
88,3.0,2.0,1.0,0.0,0.0,1.0,0.0,' negativ
89,3.0,2.0,1.0,0.0,6.0,6.0,8.0,' negativ
90,3.0,2.0,1.0,0.0,6.0,0.0,3.0,' negativ
91,3.0,0.0,1.0,0.0,5.0,4.0,6.0,' negativ
92,3.0,4.0,1.0,0.0,5.0,0.0,3.0,' negativ
93,4.0,5.0,1.0,0.0,7.0,0.0,3.0,' negativ
94,3.0,4.0,1.0,0.0,5.0,4.0,7.0,' negativ
95,5.0,5.0,1.0,0.0,7.0,2.0,2.0,' negativ
96,2.0,5.0,1.0,0.0,4.0,5.0,0.0,' negativ
97,2.0,1.0,1.0,0.0,0.0,5.0,0.0,' negativ
98,2.0,1.0,1.0,0.0,4.0,4.0,6.0,' negativ
99,2.0,4.0,1.0,0.0,6.0,3.0,4.0,' negativ
100,7.0,3.0,1.0,0.0,6.0,5.0,7.0,' negativ
101,3.0,5.0,1.0,0.0,5.0,5.0,7.0,' negativ
102,2.0,2.0,1.0,0.0,5.0,3.0,4.0,' negativ
103,2.0,2.0,1.0,0.0,5.0,3.0,5.0,' negativ
104,3.0,4.0,1.0,0.0,5.0,5.0,7.0,' negativ
105,0.0,3.0,1.0,0.0,5.0,6.0,8.0,' negativ
106,4.0,2.0,1.0,0.0,4.0,4.0,7.0,' negativ
107,0.0,4.0,1.0,0.0,6.0,3.0,4.0,' negativ
108,2.0,0.0,1.0,0.0,9.0,4.0,6.0,' negativ
109,1.0,5.0,1.0,0.0,6.0,5.0,7.0,' negativ
110,3.0,4.0,1.0,0.0,7.0,4.0,6.0,' negativ
111,2.0,0.0,1.0,0.0,4.0,3.0,5.0,' negativ
112,1.0,2.0,1.0,0.0,5.0,4.0,6.0,' negativ
113,4.0,2.0,1.0,0.0,5.0,7.0,8.0,' negativ
114,1.0,4.0,1.0,0.0,7.0,3.0,5.0,' negativ
115,8.0,5.0,0.0,0.0,7.0,7.0,5.0,' negativ
116,9.0,4.0,0.0,0.0,7.0,7.0,0.0,' negativ
117,8.0,6.0,0.0,0.0,8.0,7.0,1.0,' negativ
118,9.0,5.0,1.0,0.0,5.0,7.0,5.0,' negativ
119,9.0,9.0,1.0,0.0,7.0,7.0,3.0,' negativ
120,9.0,9.0,1.0,0.0,1.0,7.0,2.0,' negativ
121,8.0,0.0,1.0,0.0,6.0,6.0,4.0,' negativ
122,8.0,9.0,1.0,0.0,7.0,6.0,2.0,' negativ
123,8.0,7.0,1.0,0.0,6.0,5.0,6.0,' negativ
124,7.0,0.0,1.0,0.0,4.0,7.0,7.0,' negativ
125,6.0,6.0,1.0,0.0,4.0,6.0,4.0,' negativ
126,9.0,8.0,1.0,0.0,0.0,7.0,6.0,' negativ
127,8.0,8.0,1.0,0.0,3.0,5.0,7.0,' negativ
128,8.0,9.0,1.0,0.0,2.0,5.0,2.0,' negativ
129,7.0,8.0,1.0,0.0,6.0,5.0,1.0,' negativ
130,3.0,3.0,1.0,0.0,7.0,4.0,6.0,' negativ
