@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/ecoli-0-6-7_vs_3-5/KBN3ecoli-0-6-7_vs_3-5-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,5.0,5.0,1.0,1.0,4.0,4.0,5.0,' negativ
1,0.0,1.0,1.0,1.0,6.0,2.0,2.0,' negativ
2,4.0,2.0,1.0,1.0,5.0,5.0,5.0,' negativ
3,3.0,2.0,1.0,1.0,3.0,5.0,5.0,' negativ
4,4.0,2.0,1.0,1.0,6.0,7.0,7.0,' negativ
5,4.0,4.0,1.0,1.0,1.0,2.0,3.0,' negativ
6,0.0,2.0,1.0,1.0,4.0,4.0,5.0,' negativ
7,4.0,3.0,1.0,1.0,4.0,3.0,0.0,' negativ
8,4.0,0.0,1.0,1.0,5.0,3.0,4.0,' negativ
9,5.0,3.0,1.0,1.0,4.0,3.0,4.0,' negativ
10,4.0,4.0,1.0,1.0,5.0,6.0,6.0,' negativ
11,2.0,4.0,1.0,1.0,4.0,3.0,4.0,' negativ
12,3.0,5.0,1.0,1.0,4.0,6.0,6.0,' negativ
13,0.0,4.0,1.0,1.0,5.0,6.0,6.0,' negativ
14,0.0,4.0,1.0,1.0,5.0,6.0,6.0,' negativ
15,5.0,3.0,1.0,1.0,3.0,5.0,5.0,' negativ
16,3.0,4.0,1.0,1.0,5.0,5.0,5.0,' negativ
17,3.0,2.0,1.0,1.0,0.0,4.0,5.0,' negativ
18,6.0,5.0,1.0,1.0,3.0,3.0,3.0,' negativ
19,3.0,0.0,1.0,1.0,7.0,3.0,4.0,' negativ
20,1.0,3.0,1.0,1.0,5.0,0.0,4.0,' negativ
21,0.0,2.0,1.0,1.0,4.0,4.0,4.0,' negativ
22,0.0,4.0,1.0,1.0,4.0,5.0,5.0,' negativ
23,0.0,2.0,1.0,1.0,4.0,2.0,0.0,' negativ
24,0.0,3.0,1.0,1.0,6.0,3.0,3.0,' negativ
25,2.0,3.0,1.0,1.0,3.0,5.0,5.0,' negativ
26,9.0,6.0,0.0,1.0,3.0,7.0,0.0,' negativ
27,8.0,4.0,0.0,1.0,7.0,7.0,3.0,' negativ
28,0.0,6.0,1.0,1.0,6.0,7.0,5.0,' negativ
29,8.0,9.0,1.0,1.0,2.0,5.0,4.0,' negativ
30,7.0,6.0,1.0,1.0,5.0,6.0,6.0,' negativ
31,8.0,9.0,1.0,1.0,3.0,8.0,6.0,' negativ
32,7.0,9.0,1.0,1.0,0.0,5.0,2.0,' negativ
33,9.0,9.0,1.0,1.0,0.0,7.0,3.0,' negativ
34,8.0,8.0,1.0,1.0,4.0,6.0,5.0,' negativ
35,7.0,9.0,1.0,1.0,3.0,6.0,0.0,' negativ
36,8.0,7.0,1.0,1.0,7.0,6.0,5.0,' negativ
37,4.0,6.0,1.0,1.0,5.0,6.0,6.0,' negativ
38,9.0,6.0,1.0,1.0,5.0,5.0,3.0,' negativ
39,9.0,8.0,1.0,1.0,8.0,7.0,1.0,' positiv
40,8.0,8.0,1.0,1.0,9.0,6.0,3.0,' positiv
41,5.0,9.0,1.0,1.0,8.0,5.0,4.0,' positiv
42,9.0,7.0,1.0,1.0,7.0,6.0,4.0,' positiv
43,9.0,5.0,0.0,0.0,0.0,6.0,0.0,' positiv
44,0.0,3.0,0.0,1.0,5.0,9.0,8.0,' positiv
45,9.0,7.0,1.0,1.0,9.0,1.0,3.0,' positiv
46,7.0,7.0,1.0,1.0,7.0,5.0,3.0,' positiv
47,8.0,9.0,1.0,1.0,8.0,1.0,2.0,' positiv
48,7.0,8.0,1.0,1.0,5.0,4.0,3.0,' positiv
49,8.0,9.0,1.0,1.0,8.0,7.0,4.0,' positiv
50,9.0,0.0,1.0,1.0,6.0,7.0,3.0,' positiv
51,9.0,9.0,1.0,1.0,9.0,7.0,3.0,' positiv
52,9.0,8.0,1.0,1.0,9.0,7.0,0.0,' positiv
53,9.0,6.0,1.0,1.0,9.0,7.0,0.0,' positiv
54,6.0,7.0,1.0,1.0,8.0,5.0,5.0,' positiv
55,7.0,4.0,1.0,1.0,7.0,7.0,3.0,' positiv
56,7.0,6.0,1.0,1.0,0.0,4.0,3.0,' positiv
57,0.0,8.0,0.0,1.0,8.0,8.0,6.0,' positiv
58,8.0,6.0,1.0,1.0,8.0,5.0,2.0,' positiv
59,7.0,4.0,1.0,1.0,8.0,6.0,3.0,' positiv
60,8.0,7.0,1.0,1.0,8.0,1.0,0.0,' positiv
