@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli-0-1_vs_2-3-5/EWD3ecoli-0-1_vs_2-3-5-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,3.0,9.0,9.0,5.0,2.0,4.0,' negativ
1,0.0,4.0,9.0,9.0,5.0,5.0,6.0,' negativ
2,5.0,0.0,9.0,9.0,5.0,3.0,3.0,' negativ
3,2.0,0.0,9.0,9.0,4.0,2.0,4.0,' negativ
4,3.0,2.0,9.0,9.0,8.0,0.0,1.0,' negativ
5,5.0,6.0,9.0,9.0,4.0,3.0,4.0,' negativ
6,0.0,1.0,9.0,9.0,6.0,1.0,2.0,' negativ
7,4.0,5.0,9.0,9.0,5.0,2.0,3.0,' negativ
8,2.0,4.0,9.0,9.0,0.0,3.0,4.0,' negativ
9,6.0,4.0,9.0,9.0,5.0,3.0,4.0,' negativ
10,1.0,4.0,9.0,9.0,5.0,4.0,0.0,' negativ
11,4.0,3.0,9.0,9.0,6.0,5.0,6.0,' negativ
12,2.0,3.0,9.0,9.0,4.0,3.0,4.0,' negativ
13,5.0,5.0,9.0,9.0,2.0,1.0,2.0,' negativ
14,3.0,4.0,9.0,9.0,5.0,5.0,5.0,' negativ
15,5.0,6.0,9.0,9.0,4.0,5.0,5.0,' negativ
16,2.0,4.0,9.0,9.0,4.0,2.0,3.0,' negativ
17,2.0,4.0,9.0,9.0,4.0,2.0,4.0,' negativ
18,4.0,0.0,9.0,9.0,5.0,2.0,3.0,' negativ
19,0.0,4.0,9.0,9.0,4.0,2.0,2.0,' negativ
20,4.0,2.0,9.0,9.0,6.0,1.0,2.0,' negativ
21,3.0,5.0,9.0,9.0,6.0,1.0,3.0,' negativ
22,5.0,2.0,9.0,9.0,6.0,0.0,2.0,' negativ
23,6.0,3.0,9.0,9.0,5.0,3.0,4.0,' negativ
24,3.0,5.0,9.0,9.0,5.0,3.0,4.0,' negativ
25,2.0,3.0,9.0,9.0,5.0,2.0,3.0,' negativ
26,1.0,5.0,9.0,9.0,5.0,3.0,4.0,' negativ
27,4.0,0.0,9.0,9.0,6.0,8.0,8.0,' negativ
28,0.0,7.0,9.0,9.0,3.0,9.0,9.0,' negativ
29,5.0,6.0,9.0,9.0,6.0,7.0,8.0,' negativ
30,0.0,4.0,9.0,9.0,7.0,6.0,7.0,' negativ
31,7.0,5.0,9.0,9.0,6.0,7.0,7.0,' negativ
32,9.0,4.0,9.0,9.0,6.0,7.0,8.0,' negativ
33,3.0,5.0,9.0,9.0,7.0,0.0,0.0,' negativ
34,0.0,0.0,9.0,9.0,6.0,9.0,9.0,' negativ
35,9.0,6.0,9.0,9.0,5.0,7.0,8.0,' negativ
36,1.0,4.0,9.0,9.0,7.0,0.0,8.0,' negativ
37,3.0,4.0,9.0,9.0,5.0,7.0,7.0,' negativ
38,6.0,3.0,9.0,9.0,6.0,9.0,8.0,' negativ
39,6.0,6.0,9.0,9.0,6.0,0.0,8.0,' negativ
40,6.0,7.0,9.0,9.0,5.0,9.0,9.0,' negativ
41,0.0,5.0,9.0,9.0,4.0,6.0,3.0,' negativ
42,6.0,5.0,9.0,9.0,0.0,0.0,3.0,' negativ
43,7.0,5.0,9.0,9.0,6.0,8.0,8.0,' positiv
44,6.0,8.0,9.0,9.0,5.0,3.0,3.0,' positiv
45,7.0,6.0,9.0,9.0,0.0,3.0,2.0,' positiv
46,7.0,6.0,9.0,9.0,8.0,4.0,2.0,' positiv
47,9.0,5.0,9.0,9.0,6.0,5.0,3.0,' positiv
48,8.0,6.0,0.0,0.0,0.0,5.0,0.0,' positiv
49,0.0,4.0,0.0,9.0,5.0,8.0,9.0,' positiv
50,8.0,7.0,9.0,9.0,9.0,0.0,3.0,' positiv
51,7.0,7.0,9.0,9.0,7.0,4.0,2.0,' positiv
52,7.0,9.0,9.0,9.0,8.0,0.0,2.0,' positiv
53,7.0,9.0,9.0,9.0,8.0,5.0,3.0,' positiv
54,8.0,0.0,9.0,9.0,6.0,5.0,3.0,' positiv
55,8.0,9.0,9.0,9.0,9.0,6.0,3.0,' positiv
56,8.0,8.0,9.0,9.0,9.0,6.0,0.0,' positiv
57,8.0,6.0,9.0,9.0,9.0,5.0,0.0,' positiv
58,8.0,8.0,9.0,9.0,8.0,5.0,1.0,' positiv
59,7.0,8.0,9.0,9.0,9.0,4.0,2.0,' positiv
60,6.0,7.0,9.0,9.0,8.0,3.0,4.0,' positiv
61,7.0,5.0,9.0,9.0,7.0,5.0,3.0,' positiv
62,5.0,9.0,9.0,9.0,8.0,4.0,4.0,' positiv
63,0.0,8.0,0.0,9.0,8.0,6.0,5.0,' positiv
64,7.0,5.0,9.0,9.0,8.0,4.0,2.0,' positiv
65,7.0,8.0,9.0,9.0,7.0,4.0,3.0,' positiv
66,7.0,7.0,9.0,9.0,8.0,0.0,0.0,' positiv
