1.51976084, 13.80895, 3.57853, 1.32041, 71.7196, 0.11799, 8.66876, 0.68985, 0.0, negative
1.51750562, 12.81145, 3.56955, 1.3493, 73.0188, 0.621, 8.59344, 0.0, 0.0, negative
1.5215149, 13.05085, 3.65037, 0.87101, 72.218, 0.19251, 9.85236, 0.0, 0.0867, negative
1.51910022, 13.88875, 3.52914, 1.32041, 71.8092, 0.50922, 8.77636, 0.11025, 0.0, negative
1.51761952, 12.81145, 3.53812, 1.23053, 73.2372, 0.57753, 8.389, 0.0, 0.0, negative
1.5175284, 12.57205, 3.47077, 1.3814, 73.3884, 0.60237, 8.5504, 0.0, 0.0306, negative
1.52212996, 14.20795, 3.82099, 0.46976, 71.77, 0.11178, 9.5726, 0.0, 0.0, negative
1.51768786, 12.65185, 3.56057, 1.30115, 73.0804, 0.60858, 8.69028, 0.0, 0.0714, negative
1.51768786, 12.45235, 2.71196, 1.29152, 73.702, 0.5589, 9.05612, 0.0, 0.1224, negative
1.51905466, 13.6028, 3.61894, 1.10855, 72.638, 0.14283, 8.75484, 0.0, 0.0, negative
1.51766508, 13.21045, 3.69078, 1.29152, 72.61, 0.57132, 8.21684, 0.0, 0.0, negative
1.51566044, 13.29025, 3.44832, 1.21127, 72.7388, 0.5589, 8.57192, 0.0, 0.0, negative
1.52226664, 14.16805, 3.81201, 0.78113, 71.35, 0.0, 9.69096, 0.0, 0.0, negative
1.5219705, 14.3609, 3.84793, 0.89027, 71.3612, 0.14904, 9.15296, 0.0, 0.0, negative
1.52725546, 13.8023, 3.15198, 0.65915, 70.5716, 0.08073, 11.63852, 0.0, 0.0, negative
1.51666276, 12.9378, 3.60996, 1.25942, 72.75, 0.5589, 8.6042, 0.0, 0.0, negative
1.51613882, 13.922, 3.52016, 1.24979, 72.8788, 0.3726, 7.93708, 0.0, 0.0714, negative
1.51841682, 13.0176, 3.61894, 1.0604, 72.3412, 0.63963, 9.13144, 0.0, 0.0765, negative
1.51812068, 13.4299, 3.97814, 1.17917, 72.4924, 0.57753, 8.15228, 0.0, 0.0, negative
1.51812068, 13.33015, 3.84793, 1.24979, 72.778, 0.52164, 8.12, 0.0, 0.0, negative
1.5166172, 12.85135, 3.51118, 1.43918, 73.0076, 0.6831, 8.2276, 0.5985, 0.1275, negative
1.51568322, 13.23705, 3.48873, 1.47128, 73.2484, 0.37881, 8.03392, 0.0, 0.0, negative
1.53393, 12.2994, 0.0, 0.99941, 70.1628, 0.11799, 16.19, 0.0, 0.1224, negative
1.52019366, 13.98185, 1.35149, 1.62857, 71.7588, 0.39123, 10.56252, 0.0, 0.51, negative
1.51800678, 13.7092, 3.92875, 1.53869, 71.8092, 0.54027, 8.20608, 0.0, 0.0765, negative
1.5167311, 13.2969, 3.64139, 1.52906, 72.5316, 0.65205, 8.03392, 0.0, 0.1479, negative
1.51595658, 13.0176, 3.56057, 1.53869, 73.1084, 0.72036, 7.9048, 0.0, 0.0, negative
1.51408862, 14.24785, 3.08912, 2.08118, 72.2796, 1.09917, 7.07628, 0.0, 0.0, negative
1.53124196, 10.73, 0.0, 2.10044, 69.81, 0.57753, 13.29556, 3.15, 0.1428, negative
1.51848516, 13.6427, 3.87038, 1.26905, 71.9604, 0.54027, 8.32444, 0.0, 0.1632, negative
1.5266404, 11.22875, 0.0, 0.7715, 73.2092, 0.0, 14.6836, 0.0, 0.0, negative
1.5177562, 13.52965, 3.40791, 1.51943, 72.0388, 0.57753, 8.78712, 0.0, 0.0, positive
1.52121876, 14.0284, 3.75813, 0.5789, 71.7924, 0.11178, 9.64792, 0.0, 0.0, positive
1.51777898, 13.6427, 3.65037, 0.64952, 73.002, 0.0621, 8.927, 0.0, 0.0, positive
1.51768786, 13.64935, 3.65935, 1.10855, 72.7724, 0.11178, 8.6042, 0.0, 0.0, positive
1.51609326, 13.33015, 3.52914, 1.33967, 72.6716, 0.5589, 8.3352, 0.0, 0.0, positive
1.51663998, 13.1373, 3.44832, 1.76018, 72.4812, 0.60237, 8.37824, 0.0, 0.0867, positive
1.51645774, 13.03755, 3.39893, 1.25942, 73.0076, 0.52164, 8.58268, 0.0, 0.0, positive
1.52210718, 14.188, 3.78058, 0.90953, 71.3612, 0.22977, 9.1422, 0.0, 0.1887, positive
1.51693612, 12.858, 3.57853, 1.31078, 72.61, 0.60858, 8.78712, 0.0, 0.0, positive
1.51796122, 13.50305, 3.35852, 1.62857, 71.938, 0.57132, 8.80864, 0.0, 0.459, positive
1.51609326, 13.42325, 3.39893, 1.2209, 72.6884, 0.58995, 8.32444, 0.0, 0.0, positive
1.5193508, 13.6427, 3.53812, 0.74903, 72.6492, 0.16146, 8.89472, 0.1512, 0.1224, positive
1.5183257, 13.33015, 3.34056, 1.53869, 72.1396, 0.5589, 8.99156, 0.0, 0.0, positive
1.51670832, 13.23705, 3.56955, 1.3814, 72.6996, 0.5589, 8.4428, 0.0, 0.051, positive
1.51654886, 13.40995, 3.38995, 1.27868, 72.638, 0.52164, 8.64724, 0.0, 0.0, positive
1.52126432, 14.321, 3.90181, 0.82928, 71.5012, 0.0, 9.48652, 0.0, 0.0, positive
1.51643496, 12.15975, 3.52016, 1.3493, 72.89, 0.57132, 8.52888, 0.0, 0.0, positive
