,0,1,2,3,4,5,6,7,8,9,y
0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0, negative
1,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0, negative
2,4.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0, negative
3,1.0,3.0,2.0,4.0,3.0,0.0,4.0,2.0,2.0,1.0, positive
4,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0, negative
5,1.0,4.0,3.0,4.0,1.0,0.0,4.0,3.0,2.0,1.0, positive
6,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0, negative
7,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0, negative
8,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0, negative
9,1.0,3.0,2.0,4.0,2.0,0.0,4.0,2.0,2.0,1.0, positive
10,0.0,0.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0, positive
11,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0, negative
12,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0, negative
13,4.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0, negative
14,4.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,4.0,4.0, negative
15,0.0,1.0,0.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0, positive
16,4.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0, negative
17,0.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0, positive
18,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0, negative
19,0.0,1.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0, positive
20,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0, negative
21,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0, negative
22,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0, negative
23,4.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0, negative
24,4.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0, negative
25,4.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0, negative
26,4.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0, negative
27,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0, negative
28,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
29,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
30,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0, negative
31,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0, negative
32,4.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0, negative
33,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0, negative
34,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0, negative
35,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0, negative
36,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0, negative
37,4.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,0.0, positive
38,4.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0, negative
39,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0, positive
40,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0, negative
41,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0, negative
42,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0, negative
43,4.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0, negative
44,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0, negative
45,1.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0, negative
46,0.0,2.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0, positive
47,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0, negative
48,3.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0, negative
49,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0, negative
50,3.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0, negative
51,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0, negative
52,4.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0, negative
53,4.0,3.0,4.0,1.0,0.0,1.0,2.0,4.0,4.0,4.0, negative
54,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0, negative
55,4.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0, negative
56,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
57,4.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0, negative
58,0.0,3.0,2.0,4.0,3.0,0.0,4.0,2.0,1.0,0.0, positive
59,4.0,3.0,4.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0, negative
60,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0, negative
61,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0, negative
62,4.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0, negative
63,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0, negative
64,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0, negative
65,0.0,0.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0, positive
66,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0, negative
67,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0, negative
68,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
69,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0, negative
70,4.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0, negative
71,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0, negative
72,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0, negative
73,2.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0, negative
74,0.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0, positive
75,4.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0, negative
76,4.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0, positive
77,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
78,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0, negative
79,0.0,2.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,0.0, positive
80,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0, negative
81,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0, negative
82,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0, negative
83,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0, negative
84,0.0,2.0,0.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0, positive
85,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0, negative
86,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
87,0.0,0.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0, positive
88,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0, negative
89,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0, negative
90,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0, negative
91,4.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0,1.0,1.0, negative
92,4.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0, positive
93,4.0,3.0,4.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0, negative
94,4.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0, negative
95,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0, negative
96,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0, negative
97,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0, negative
98,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
99,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0, negative
100,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0, negative
101,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0, negative
