,0,1,2,3,4,5,6,7,8,9,y
0,1.0,1.0,1.0,1.0,5.0,3.0,6.0,1.0,1.0,0.0, negative
1,1.0,0.0,0.0,1.0,5.0,1.0,8.0,0.0,0.0,0.0, negative
2,1.0,1.0,1.0,1.0,7.0,6.0,7.0,1.0,1.0,0.0, negative
3,1.0,0.0,1.0,1.0,6.0,3.0,8.0,1.0,1.0,0.0, negative
4,1.0,1.0,1.0,1.0,5.0,7.0,6.0,1.0,1.0,1.0, negative
5,1.0,3.0,2.0,4.0,1.0,0.0,6.0,1.0,1.0,1.0, negative
6,1.0,0.0,0.0,1.0,5.0,1.0,6.0,0.0,0.0,0.0, negative
7,1.0,0.0,0.0,2.0,6.0,1.0,8.0,0.0,0.0,0.0, negative
8,0.0,7.0,4.0,8.0,7.0,3.0,8.0,5.0,4.0,2.0, positive
9,0.0,2.0,1.0,6.0,8.0,5.0,9.0,2.0,1.0,0.0, positive
10,4.0,1.0,3.0,1.0,6.0,7.0,2.0,3.0,3.0,3.0, negative
11,4.0,6.0,6.0,5.0,4.0,6.0,3.0,7.0,7.0,6.0, negative
12,5.0,1.0,3.0,1.0,5.0,7.0,2.0,3.0,3.0,3.0, negative
13,4.0,1.0,3.0,1.0,6.0,7.0,2.0,3.0,3.0,3.0, negative
14,6.0,7.0,7.0,6.0,1.0,4.0,1.0,7.0,8.0,7.0, negative
15,6.0,5.0,6.0,4.0,2.0,5.0,3.0,6.0,7.0,6.0, negative
16,4.0,6.0,6.0,6.0,1.0,6.0,2.0,6.0,7.0,6.0, negative
17,6.0,5.0,6.0,4.0,2.0,4.0,4.0,5.0,6.0,5.0, negative
18,5.0,4.0,5.0,3.0,3.0,6.0,2.0,5.0,5.0,5.0, negative
19,6.0,5.0,6.0,4.0,3.0,3.0,4.0,6.0,6.0,5.0, negative
20,0.0,5.0,1.0,8.0,2.0,7.0,4.0,0.0,1.0,1.0, positive
21,3.0,1.0,2.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0, negative
22,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0, negative
23,6.0,7.0,7.0,6.0,5.0,6.0,5.0,8.0,8.0,7.0, negative
24,4.0,4.0,5.0,4.0,3.0,6.0,4.0,5.0,6.0,4.0, negative
25,0.0,7.0,5.0,8.0,4.0,0.0,9.0,5.0,4.0,0.0, positive
26,0.0,7.0,5.0,8.0,7.0,1.0,8.0,6.0,5.0,2.0, positive
27,0.0,5.0,2.0,7.0,8.0,4.0,8.0,3.0,2.0,0.0, positive
28,5.0,7.0,7.0,6.0,6.0,5.0,5.0,8.0,8.0,7.0, negative
29,2.0,7.0,6.0,7.0,2.0,2.0,1.0,6.0,6.0,6.0, negative
30,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0, negative
31,4.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0, negative
32,4.0,5.0,6.0,5.0,3.0,7.0,3.0,6.0,6.0,5.0, negative
33,4.0,7.0,7.0,6.0,2.0,5.0,3.0,7.0,7.0,6.0, negative
34,5.0,2.0,3.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0, negative
35,3.0,6.0,6.0,5.0,4.0,6.0,2.0,6.0,6.0,6.0, negative
36,4.0,6.0,6.0,6.0,2.0,3.0,3.0,6.0,7.0,6.0, negative
37,2.0,4.0,4.0,4.0,0.0,5.0,4.0,2.0,4.0,2.0, negative
38,3.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0, negative
39,4.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0, negative
40,4.0,3.0,4.0,3.0,3.0,7.0,4.0,4.0,4.0,3.0, negative
41,3.0,4.0,5.0,4.0,4.0,6.0,3.0,5.0,5.0,5.0, negative
42,6.0,3.0,4.0,2.0,6.0,2.0,6.0,4.0,4.0,3.0, negative
43,5.0,3.0,4.0,2.0,3.0,1.0,6.0,4.0,4.0,3.0, negative
44,0.0,7.0,5.0,9.0,7.0,1.0,9.0,6.0,4.0,1.0, positive
45,4.0,4.0,5.0,4.0,7.0,6.0,6.0,6.0,5.0,5.0, negative
46,0.0,4.0,1.0,8.0,8.0,7.0,7.0,1.0,1.0,1.0, positive
47,4.0,3.0,4.0,3.0,3.0,7.0,1.0,4.0,5.0,4.0, negative
48,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0, negative
49,4.0,4.0,5.0,3.0,3.0,5.0,1.0,4.0,5.0,5.0, negative
50,7.0,0.0,4.0,0.0,7.0,1.0,9.0,4.0,3.0,0.0, positive
51,5.0,6.0,7.0,5.0,3.0,3.0,3.0,7.0,7.0,6.0, negative
52,6.0,5.0,6.0,3.0,3.0,4.0,4.0,6.0,6.0,5.0, negative
53,0.0,4.0,1.0,8.0,8.0,7.0,7.0,2.0,1.0,0.0, positive
54,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0, negative
55,1.0,0.0,0.0,0.0,8.0,6.0,7.0,0.0,0.0,0.0, positive
56,4.0,5.0,5.0,4.0,6.0,7.0,6.0,6.0,6.0,5.0, negative
57,3.0,5.0,5.0,5.0,4.0,6.0,3.0,5.0,6.0,5.0, negative
58,3.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0,6.0,5.0, negative
59,7.0,1.0,5.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0, positive
60,4.0,8.0,8.0,7.0,1.0,3.0,2.0,7.0,8.0,7.0, negative
61,3.0,5.0,5.0,4.0,0.0,3.0,3.0,3.0,5.0,4.0, negative
62,2.0,3.0,4.0,4.0,0.0,2.0,6.0,1.0,3.0,1.0, negative
63,4.0,7.0,7.0,6.0,6.0,7.0,4.0,7.0,8.0,7.0, negative
64,4.0,6.0,7.0,6.0,5.0,7.0,4.0,7.0,7.0,7.0, negative
65,0.0,8.0,6.0,9.0,3.0,0.0,8.0,6.0,5.0,2.0, positive
66,7.0,6.0,9.0,2.0,0.0,0.0,6.0,7.0,7.0,5.0, positive
67,1.0,3.0,3.0,4.0,1.0,7.0,5.0,2.0,4.0,1.0, negative
68,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,5.0,4.0, negative
69,6.0,4.0,5.0,3.0,4.0,1.0,6.0,5.0,5.0,3.0, negative
70,4.0,3.0,4.0,3.0,7.0,7.0,6.0,5.0,4.0,4.0, negative
71,5.0,5.0,6.0,4.0,7.0,7.0,5.0,7.0,6.0,6.0, negative
72,4.0,6.0,6.0,5.0,4.0,5.0,4.0,7.0,7.0,6.0, negative
73,4.0,6.0,6.0,6.0,5.0,6.0,4.0,7.0,7.0,6.0, negative
74,5.0,1.0,3.0,1.0,5.0,7.0,1.0,3.0,3.0,3.0, negative
75,5.0,4.0,5.0,3.0,4.0,4.0,2.0,5.0,5.0,5.0, negative
76,5.0,7.0,7.0,6.0,6.0,6.0,5.0,8.0,8.0,7.0, negative
77,5.0,6.0,7.0,5.0,4.0,3.0,4.0,7.0,7.0,6.0, negative
78,0.0,4.0,1.0,8.0,9.0,7.0,9.0,3.0,1.0,0.0, positive
79,0.0,6.0,3.0,8.0,7.0,1.0,8.0,4.0,2.0,1.0, positive
80,2.0,5.0,5.0,5.0,2.0,6.0,4.0,4.0,5.0,4.0, negative
81,3.0,5.0,5.0,5.0,4.0,6.0,3.0,5.0,6.0,5.0, negative
82,3.0,2.0,3.0,2.0,7.0,6.0,4.0,4.0,3.0,3.0, negative
83,6.0,1.0,2.0,0.0,7.0,1.0,9.0,3.0,2.0,0.0, negative
84,6.0,1.0,2.0,0.0,7.0,7.0,6.0,3.0,3.0,1.0, negative
85,6.0,7.0,7.0,5.0,3.0,2.0,5.0,7.0,7.0,6.0, negative
86,4.0,5.0,6.0,4.0,7.0,7.0,4.0,6.0,6.0,6.0, negative
87,6.0,0.0,1.0,0.0,8.0,3.0,8.0,1.0,1.0,0.0, positive
88,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0, negative
89,4.0,5.0,6.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0, negative
90,3.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0, negative
91,4.0,4.0,5.0,4.0,7.0,6.0,5.0,6.0,5.0,5.0, negative
92,4.0,3.0,4.0,3.0,7.0,5.0,6.0,4.0,4.0,3.0, negative
93,4.0,3.0,4.0,3.0,3.0,7.0,1.0,4.0,5.0,4.0, negative
94,4.0,6.0,6.0,6.0,6.0,6.0,4.0,7.0,7.0,6.0, negative
95,6.0,6.0,7.0,5.0,3.0,5.0,3.0,7.0,8.0,7.0, negative
96,4.0,6.0,6.0,6.0,5.0,5.0,4.0,7.0,7.0,6.0, negative
97,4.0,6.0,6.0,6.0,5.0,6.0,4.0,7.0,7.0,6.0, negative
98,6.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,8.0,7.0, negative
99,4.0,4.0,5.0,4.0,7.0,7.0,5.0,6.0,6.0,5.0, negative
100,4.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0, negative
101,4.0,5.0,5.0,4.0,6.0,7.0,5.0,6.0,6.0,5.0, negative
102,0.0,1.0,0.0,5.0,9.0,7.0,7.0,0.0,0.0,0.0, positive
103,0.0,6.0,2.0,9.0,5.0,7.0,6.0,2.0,2.0,1.0, positive
104,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0, negative
105,2.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,2.0,1.0, negative
106,2.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0, negative
107,2.0,7.0,7.0,7.0,2.0,2.0,2.0,7.0,6.0,6.0, negative
108,5.0,1.0,2.0,0.0,5.0,3.0,6.0,2.0,2.0,1.0, negative
109,4.0,4.0,5.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0, negative
110,3.0,3.0,4.0,3.0,3.0,7.0,1.0,3.0,4.0,4.0, negative
111,4.0,1.0,3.0,1.0,6.0,7.0,2.0,3.0,3.0,3.0, negative
112,4.0,1.0,3.0,1.0,6.0,7.0,1.0,3.0,3.0,3.0, negative
113,4.0,7.0,7.0,6.0,2.0,6.0,3.0,7.0,8.0,7.0, negative
114,3.0,2.0,3.0,2.0,0.0,5.0,6.0,1.0,3.0,1.0, positive
115,3.0,5.0,6.0,5.0,4.0,6.0,2.0,6.0,6.0,6.0, negative
116,3.0,7.0,7.0,6.0,4.0,7.0,2.0,7.0,7.0,7.0, negative
117,4.0,6.0,6.0,6.0,3.0,5.0,4.0,6.0,7.0,6.0, negative
118,0.0,6.0,2.0,9.0,8.0,7.0,7.0,3.0,2.0,1.0, positive
119,4.0,7.0,7.0,6.0,6.0,6.0,5.0,8.0,8.0,7.0, negative
120,4.0,7.0,7.0,6.0,6.0,6.0,5.0,8.0,8.0,7.0, negative
