,0,1,2,3,4,5,6,7,8,9,y
0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0, negative
1,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0, negative
2,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0, negative
3,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0, negative
4,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0, negative
5,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0, negative
6,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0, negative
7,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0, negative
8,0.0,3.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0, positive
9,0.0,1.0,0.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0, positive
10,3.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0, negative
11,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0, negative
12,3.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0, negative
13,3.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0, negative
14,4.0,3.0,3.0,3.0,0.0,2.0,0.0,3.0,4.0,4.0, negative
15,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0, negative
16,3.0,3.0,3.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0, negative
17,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0, negative
18,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0, negative
19,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0, negative
20,0.0,2.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0, positive
21,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0, negative
22,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0, negative
23,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0, negative
24,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0, negative
25,0.0,3.0,2.0,4.0,2.0,0.0,4.0,2.0,2.0,0.0, positive
26,0.0,3.0,2.0,4.0,3.0,0.0,4.0,3.0,2.0,1.0, positive
