,0,1,2,3,4,5,6,7,8,9,y
0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0, negative
1,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0, negative
2,1.0,0.0,0.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0, negative
3,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0, negative
4,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0, negative
5,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0, negative
6,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0, negative
7,0.0,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,0.0, negative
8,0.0,0.0,0.0,0.0,8.0,9.0,2.0,0.0,0.0,0.0, negative
9,0.0,0.0,0.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0, negative
10,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0, negative
11,0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0, negative
12,1.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,1.0,0.0, negative
13,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0, negative
14,1.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0, negative
15,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0, negative
16,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0, negative
17,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0, negative
18,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0, negative
19,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0, negative
20,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0, negative
21,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0, negative
22,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0, negative
23,1.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0, negative
24,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0, negative
