,0,1,2,3,4,5,6,7,8,9,y
0,2.0,0.0,0.0,9.0,7.0,7.0,4.0,0.0,0.0,1.0, negative
1,1.0,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.0,0.0, negative
2,1.0,0.0,0.0,1.0,7.0,4.0,8.0,0.0,0.0,0.0, negative
3,7.0,1.0,3.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0, negative
4,7.0,1.0,2.0,0.0,8.0,7.0,6.0,3.0,3.0,1.0, negative
5,7.0,4.0,5.0,3.0,5.0,2.0,7.0,6.0,5.0,3.0, negative
6,1.0,6.0,4.0,7.0,7.0,0.0,9.0,4.0,3.0,0.0, positive
7,5.0,3.0,4.0,3.0,6.0,4.0,5.0,4.0,4.0,3.0, negative
8,0.0,3.0,1.0,6.0,8.0,5.0,8.0,2.0,1.0,0.0, positive
9,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0, negative
10,6.0,0.0,1.0,0.0,5.0,0.0,8.0,1.0,0.0,0.0, negative
11,5.0,4.0,5.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0, negative
12,0.0,1.0,0.0,6.0,9.0,7.0,8.0,0.0,0.0,0.0, positive
13,5.0,0.0,1.0,0.0,5.0,6.0,5.0,1.0,1.0,1.0, negative
14,1.0,7.0,5.0,8.0,4.0,0.0,9.0,5.0,4.0,1.0, positive
15,8.0,0.0,5.0,0.0,7.0,0.0,9.0,6.0,4.0,0.0, positive
16,5.0,4.0,5.0,4.0,7.0,6.0,6.0,6.0,6.0,5.0, negative
17,5.0,6.0,7.0,6.0,3.0,4.0,2.0,7.0,7.0,7.0, negative
18,5.0,6.0,6.0,5.0,2.0,2.0,4.0,6.0,6.0,6.0, negative
19,6.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0, negative
20,5.0,4.0,5.0,4.0,4.0,7.0,4.0,5.0,6.0,5.0, negative
21,0.0,2.0,1.0,6.0,8.0,3.0,9.0,2.0,1.0,0.0, positive
22,0.0,1.0,0.0,5.0,9.0,7.0,7.0,0.0,0.0,0.0, positive
23,0.0,6.0,3.0,8.0,8.0,6.0,8.0,4.0,4.0,1.0, positive
24,7.0,6.0,7.0,5.0,4.0,5.0,4.0,7.0,7.0,6.0, negative
25,5.0,5.0,5.0,4.0,3.0,6.0,3.0,5.0,6.0,5.0, negative
26,0.0,5.0,2.0,9.0,6.0,7.0,6.0,2.0,2.0,1.0, positive
27,2.0,4.0,4.0,4.0,0.0,0.0,5.0,2.0,3.0,1.0, negative
28,3.0,2.0,3.0,3.0,1.0,1.0,5.0,2.0,2.0,2.0, negative
29,0.0,4.0,2.0,7.0,1.0,1.0,3.0,0.0,1.0,1.0, negative
30,0.0,3.0,1.0,6.0,1.0,7.0,2.0,0.0,1.0,1.0, negative
31,7.0,1.0,3.0,1.0,7.0,3.0,7.0,3.0,2.0,1.0, negative
32,7.0,1.0,3.0,1.0,7.0,2.0,8.0,3.0,2.0,0.0, negative
