,0,1,2,3,4,5,6,7,8,9,y
0,2.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,0.0, negative
1,1.0,1.0,1.0,1.0,6.0,6.0,5.0,1.0,1.0,1.0, negative
2,7.0,3.0,5.0,2.0,4.0,2.0,7.0,5.0,5.0,3.0, negative
3,1.0,7.0,5.0,8.0,6.0,0.0,8.0,5.0,4.0,2.0, positive
4,6.0,7.0,7.0,6.0,5.0,5.0,4.0,7.0,7.0,7.0, negative
5,1.0,8.0,7.0,8.0,2.0,0.0,9.0,6.0,5.0,1.0, positive
6,5.0,3.0,4.0,2.0,3.0,5.0,5.0,3.0,4.0,3.0, negative
7,5.0,5.0,6.0,4.0,3.0,4.0,4.0,5.0,6.0,5.0, negative
8,7.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0,2.0,1.0, negative
9,1.0,7.0,5.0,8.0,5.0,1.0,9.0,5.0,4.0,1.0, positive
10,0.0,1.0,0.0,5.0,9.0,7.0,7.0,0.0,0.0,0.0, positive
11,7.0,6.0,7.0,5.0,6.0,5.0,5.0,7.0,7.0,6.0, negative
12,7.0,6.0,6.0,5.0,5.0,6.0,5.0,7.0,7.0,6.0, negative
13,7.0,7.0,7.0,6.0,2.0,4.0,3.0,7.0,8.0,7.0, negative
14,7.0,7.0,7.0,6.0,1.0,3.0,2.0,7.0,8.0,7.0, negative
15,0.0,2.0,0.0,7.0,8.0,7.0,5.0,1.0,0.0,1.0, positive
16,7.0,8.0,8.0,6.0,2.0,2.0,4.0,8.0,8.0,8.0, negative
17,0.0,7.0,4.0,9.0,8.0,4.0,8.0,6.0,4.0,1.0, positive
18,5.0,7.0,7.0,6.0,5.0,7.0,5.0,8.0,8.0,7.0, negative
19,0.0,2.0,1.0,5.0,8.0,7.0,7.0,1.0,1.0,0.0, positive
20,0.0,1.0,0.0,6.0,8.0,7.0,6.0,0.0,0.0,0.0, negative
21,3.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,5.0,4.0, negative
22,0.0,1.0,0.0,6.0,8.0,7.0,6.0,0.0,0.0,0.0, negative
23,7.0,1.0,2.0,0.0,8.0,7.0,7.0,3.0,3.0,1.0, negative
24,7.0,1.0,2.0,0.0,6.0,0.0,9.0,2.0,1.0,0.0, negative
25,7.0,1.0,2.0,0.0,8.0,7.0,6.0,3.0,2.0,1.0, negative
26,7.0,1.0,2.0,0.0,6.0,7.0,6.0,2.0,2.0,2.0, negative
27,6.0,7.0,7.0,6.0,5.0,5.0,4.0,7.0,7.0,7.0, negative
28,6.0,5.0,6.0,4.0,7.0,7.0,5.0,7.0,6.0,6.0, negative
29,6.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0, negative
30,5.0,4.0,5.0,3.0,4.0,5.0,2.0,5.0,5.0,5.0, negative
31,4.0,6.0,6.0,6.0,3.0,6.0,2.0,6.0,7.0,6.0, negative
32,7.0,3.0,5.0,2.0,1.0,7.0,1.0,4.0,5.0,4.0, negative
