,0,1,2,3,4,5,6,7,8,9,y
0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0, negative
1,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0, negative
2,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0, negative
3,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0, negative
4,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0, negative
5,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
6,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0, negative
7,3.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,3.0, negative
8,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0, negative
9,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0, negative
10,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0, negative
11,4.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0, negative
12,3.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0,3.0,3.0, negative
13,4.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0, negative
14,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0, negative
15,0.0,1.0,0.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0, positive
16,0.0,1.0,0.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0, positive
17,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0, negative
18,0.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,0.0, positive
19,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0, negative
20,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0, negative
21,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0, positive
22,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0, negative
23,2.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0, negative
24,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0, negative
25,0.0,2.0,0.0,4.0,4.0,3.0,3.0,1.0,0.0,1.0, positive
26,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
27,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
28,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0, negative
29,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0, negative
30,4.0,3.0,3.0,3.0,1.0,2.0,0.0,3.0,4.0,4.0, negative
31,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0, negative
32,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0, negative
33,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0, negative
34,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
35,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
36,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0, negative
37,1.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0, positive
38,4.0,3.0,4.0,3.0,0.0,1.0,1.0,3.0,4.0,4.0, negative
39,0.0,3.0,2.0,4.0,3.0,0.0,4.0,2.0,1.0,0.0, positive
40,0.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0, positive
41,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0, negative
42,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0, negative
43,1.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0, negative
44,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0, negative
45,1.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0, negative
46,4.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0, negative
47,3.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0, negative
48,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
49,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0, negative
50,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0, negative
51,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0, negative
52,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0, negative
53,4.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,3.0,3.0, negative
54,4.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0, negative
55,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0, negative
56,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0, negative
57,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0, negative
