,0,1,2,3,4,5,6,7,8,9,y
0,1.0,0.0,1.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0, negative
1,1.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0, negative
2,1.0,1.0,1.0,1.0,6.0,5.0,6.0,1.0,1.0,0.0, negative
3,1.0,1.0,1.0,2.0,5.0,0.0,8.0,1.0,0.0,0.0, negative
4,7.0,3.0,5.0,2.0,1.0,0.0,8.0,4.0,3.0,1.0, negative
5,7.0,1.0,2.0,0.0,7.0,7.0,6.0,3.0,3.0,2.0, negative
6,7.0,1.0,2.0,0.0,6.0,0.0,9.0,2.0,1.0,0.0, negative
7,0.0,3.0,1.0,6.0,8.0,2.0,9.0,2.0,1.0,0.0, positive
8,6.0,4.0,5.0,4.0,6.0,7.0,5.0,6.0,6.0,5.0, negative
9,5.0,4.0,5.0,4.0,7.0,6.0,5.0,6.0,6.0,5.0, negative
10,0.0,3.0,1.0,6.0,8.0,3.0,8.0,2.0,1.0,0.0, positive
11,0.0,3.0,1.0,6.0,8.0,4.0,9.0,2.0,1.0,0.0, positive
12,5.0,6.0,7.0,6.0,2.0,4.0,4.0,6.0,7.0,6.0, negative
13,5.0,7.0,7.0,6.0,3.0,6.0,3.0,7.0,7.0,6.0, negative
14,4.0,7.0,6.0,6.0,3.0,6.0,2.0,7.0,7.0,6.0, negative
15,7.0,7.0,7.0,6.0,1.0,1.0,4.0,7.0,7.0,6.0, negative
16,5.0,7.0,7.0,6.0,3.0,5.0,3.0,7.0,7.0,6.0, negative
17,7.0,6.0,7.0,5.0,2.0,6.0,2.0,7.0,8.0,7.0, negative
18,6.0,6.0,7.0,5.0,2.0,5.0,3.0,7.0,7.0,6.0, negative
19,7.0,2.0,4.0,1.0,4.0,7.0,4.0,4.0,4.0,3.0, negative
20,6.0,6.0,6.0,5.0,1.0,3.0,2.0,6.0,6.0,6.0, negative
21,0.0,2.0,0.0,6.0,9.0,7.0,8.0,1.0,0.0,0.0, positive
22,7.0,1.0,3.0,1.0,3.0,5.0,7.0,3.0,3.0,1.0, negative
23,7.0,3.0,4.0,2.0,0.0,4.0,5.0,3.0,4.0,2.0, negative
24,6.0,7.0,7.0,6.0,6.0,5.0,5.0,8.0,8.0,7.0, negative
25,5.0,2.0,3.0,1.0,1.0,0.0,6.0,2.0,2.0,1.0, negative
26,4.0,5.0,6.0,5.0,3.0,6.0,2.0,5.0,6.0,5.0, negative
27,5.0,5.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0, negative
28,5.0,5.0,6.0,4.0,2.0,3.0,4.0,5.0,6.0,5.0, negative
29,6.0,8.0,8.0,7.0,3.0,4.0,4.0,8.0,8.0,7.0, negative
30,0.0,4.0,1.0,8.0,7.0,7.0,6.0,1.0,1.0,1.0, negative
31,0.0,2.0,1.0,5.0,3.0,7.0,5.0,0.0,1.0,1.0, negative
32,4.0,3.0,4.0,3.0,3.0,7.0,1.0,3.0,5.0,4.0, negative
33,4.0,6.0,6.0,6.0,3.0,6.0,2.0,6.0,7.0,6.0, negative
34,7.0,6.0,7.0,5.0,2.0,5.0,2.0,7.0,7.0,7.0, negative
35,3.0,2.0,3.0,2.0,1.0,2.0,8.0,1.0,2.0,0.0, negative
36,7.0,4.0,5.0,3.0,3.0,7.0,3.0,4.0,5.0,4.0, negative
37,5.0,6.0,6.0,5.0,6.0,6.0,5.0,7.0,6.0,6.0, negative
38,5.0,5.0,6.0,4.0,3.0,2.0,3.0,5.0,5.0,5.0, negative
39,6.0,7.0,8.0,6.0,6.0,4.0,5.0,8.0,8.0,7.0, negative
40,3.0,7.0,7.0,7.0,2.0,2.0,2.0,7.0,7.0,7.0, negative
41,7.0,1.0,2.0,0.0,5.0,2.0,6.0,2.0,2.0,1.0, negative
42,5.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,4.0,3.0, negative
43,5.0,6.0,6.0,6.0,4.0,6.0,3.0,7.0,7.0,6.0, negative
44,6.0,6.0,7.0,5.0,2.0,5.0,3.0,7.0,7.0,6.0, negative
45,5.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0, negative
46,1.0,1.0,1.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0, negative
47,5.0,6.0,7.0,6.0,3.0,2.0,4.0,7.0,6.0,6.0, negative
48,0.0,3.0,0.0,7.0,8.0,7.0,6.0,1.0,0.0,1.0, positive
49,6.0,7.0,7.0,6.0,4.0,6.0,5.0,8.0,8.0,7.0, negative
50,8.0,0.0,5.0,0.0,6.0,1.0,5.0,6.0,5.0,5.0, positive
51,0.0,6.0,2.0,9.0,9.0,7.0,9.0,4.0,2.0,0.0, positive
52,0.0,1.0,0.0,6.0,8.0,7.0,7.0,0.0,0.0,0.0, negative
53,4.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0, negative
54,5.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0, negative
55,7.0,7.0,8.0,6.0,2.0,4.0,3.0,7.0,8.0,7.0, negative
56,8.0,9.0,9.0,2.0,0.0,0.0,5.0,9.0,9.0,8.0, positive
57,1.0,1.0,0.0,3.0,8.0,2.0,8.0,1.0,0.0,0.0, negative
