,0,1,2,3,4,5,6,7,8,9,y
0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0, negative
1,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0, negative
2,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0, negative
3,1.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0, negative
4,4.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0, negative
5,4.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0, negative
6,4.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0, negative
7,0.0,1.0,0.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0, positive
8,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
9,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
10,0.0,1.0,0.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0, positive
11,0.0,1.0,0.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0, positive
12,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0, negative
13,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0, negative
14,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0, negative
15,4.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0, negative
16,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0, negative
17,4.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0, negative
18,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0, negative
19,4.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0, negative
20,3.0,3.0,3.0,2.0,0.0,1.0,1.0,3.0,3.0,3.0, negative
21,0.0,1.0,0.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0, positive
22,4.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0, negative
23,4.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0, negative
24,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0, negative
25,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0, negative
26,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0, negative
27,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
28,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0, negative
29,3.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0, negative
30,0.0,2.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0, negative
31,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0, negative
32,2.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0, negative
33,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0, negative
34,4.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0, negative
35,2.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0, negative
36,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0, negative
37,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0, negative
38,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0, negative
