@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/winequality-red-8_vs_6-7/EWD2winequality-red-8_vs_6-7-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,' negativ
1,1.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,' negativ
2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,' negativ
3,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,' negativ
4,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,' negativ
5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,' negativ
6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,' negativ
7,3.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,' negativ
8,3.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,' negativ
9,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,' negativ
10,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,' negativ
11,1.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,4.0,0.0,' negativ
12,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,3.0,' negativ
13,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,' negativ
14,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,' negativ
15,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,' negativ
16,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,' negativ
17,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,' negativ
18,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,' positiv
19,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,' negativ
20,3.0,1.0,3.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,' negativ
21,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,' negativ
22,2.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,' negativ
23,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,' negativ
24,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,' negativ
25,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
26,1.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
27,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,' negativ
28,3.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,' negativ
29,3.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,' negativ
30,3.0,4.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,' negativ
31,2.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,' negativ
32,3.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,' negativ
33,4.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,' negativ
34,1.0,1.0,3.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,' negativ
35,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,' positiv
36,3.0,1.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,' negativ
37,2.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,' negativ
38,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,' positiv
39,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,' negativ
40,2.0,1.0,4.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,' negativ
41,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,' negativ
42,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,' negativ
43,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,' negativ
44,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
45,0.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,' negativ
46,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,' negativ
47,3.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,' negativ
48,2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,' negativ
49,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,' negativ
50,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
51,3.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,3.0,' negativ
52,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,' negativ
53,3.0,1.0,3.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,' negativ
54,2.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,' negativ
55,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,' negativ
56,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,' negativ
57,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,' negativ
58,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,' negativ
59,3.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,' negativ
60,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,' negativ
61,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,' negativ
62,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,' negativ
63,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,' negativ
64,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,3.0,' negativ
65,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,' negativ
66,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,' negativ
67,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,' negativ
68,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,' negativ
69,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
70,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,' negativ
71,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,' negativ
72,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,' negativ
73,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,' negativ
74,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,' negativ
75,0.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,' negativ
76,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,' negativ
77,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,' negativ
78,1.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,' negativ
79,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,' negativ
80,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,' negativ
81,3.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,' negativ
82,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,' negativ
83,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,' negativ
84,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,' negativ
85,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,' negativ
86,2.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
87,3.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
88,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,' negativ
89,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,' negativ
90,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,' negativ
