@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/poker-8-9_vs_6/KBN2poker-8-9_vs_6-5-1tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,' negativ
1,1.0,4.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,4.0,' negativ
2,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,' negativ
3,1.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,' negativ
4,0.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,' negativ
5,0.0,4.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,' negativ
6,3.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,2.0,0.0,' negativ
7,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,' negativ
8,2.0,4.0,0.0,4.0,1.0,3.0,3.0,4.0,0.0,3.0,' negativ
9,2.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,' negativ
10,2.0,4.0,0.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0,' negativ
11,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
12,2.0,4.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,' negativ
13,2.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,' negativ
14,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,' negativ
15,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,' negativ
16,1.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,' negativ
17,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,' negativ
18,3.0,3.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,' negativ
19,1.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,0.0,2.0,' negativ
20,3.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,3.0,' negativ
21,2.0,4.0,1.0,2.0,3.0,2.0,0.0,4.0,1.0,4.0,' negativ
22,0.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,' negativ
23,1.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,' negativ
24,0.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,' negativ
25,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,' negativ
26,2.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,' negativ
27,3.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,' negativ
28,0.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,' negativ
29,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
30,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,' negativ
31,0.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,' negativ
