@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/poker-8_vs_6/EWD2poker-8_vs_6-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative',' positive'}
@data
0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,' negativ
1,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,' negativ
2,3.0,3.0,4.0,3.0,1.0,3.0,0.0,4.0,3.0,4.0,' negativ
3,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,' negativ
4,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,' negativ
5,0.0,4.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,' negativ
6,4.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,' negativ
7,1.0,0.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,4.0,' negativ
8,0.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,' negativ
9,3.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,' negativ
10,0.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,0.0,2.0,' negativ
11,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,' negativ
12,0.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0,' negativ
13,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,' negativ
14,1.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,' negativ
15,0.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,' negativ
16,0.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,' negativ
17,4.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,' negativ
18,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,' negativ
19,1.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,0.0,4.0,' negativ
20,0.0,3.0,4.0,0.0,3.0,0.0,4.0,3.0,1.0,0.0,' negativ
21,3.0,0.0,4.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0,' negativ
22,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,' negativ
23,4.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,' negativ
24,4.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,1.0,3.0,' negativ
25,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
26,0.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,' negativ
27,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,' negativ
28,1.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,' negativ
29,0.0,2.0,4.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,' negativ
30,1.0,4.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,' negativ
31,1.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,' negativ
32,3.0,3.0,3.0,0.0,4.0,3.0,4.0,0.0,1.0,3.0,' negativ
