,0,1,2,3,4,5,6,y
0,6.0,5.0,9.0,9.0,5.0,4.0,3.0, negative
1,2.0,3.0,9.0,9.0,5.0,2.0,4.0, negative
2,0.0,4.0,9.0,9.0,5.0,5.0,6.0, negative
3,5.0,0.0,9.0,9.0,5.0,3.0,3.0, negative
4,2.0,0.0,9.0,9.0,4.0,2.0,4.0, negative
5,3.0,2.0,9.0,9.0,8.0,0.0,1.0, negative
6,5.0,6.0,9.0,9.0,4.0,3.0,4.0, negative
7,0.0,1.0,9.0,9.0,6.0,1.0,2.0, negative
8,4.0,5.0,9.0,9.0,5.0,2.0,3.0, negative
9,2.0,4.0,9.0,9.0,0.0,3.0,4.0, negative
10,6.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
11,1.0,4.0,9.0,9.0,5.0,4.0,0.0, negative
12,4.0,3.0,9.0,9.0,6.0,5.0,6.0, negative
13,2.0,3.0,9.0,9.0,4.0,3.0,4.0, negative
14,5.0,5.0,9.0,9.0,2.0,1.0,2.0, negative
15,3.0,4.0,9.0,9.0,5.0,5.0,5.0, negative
16,5.0,6.0,9.0,9.0,4.0,5.0,5.0, negative
17,2.0,4.0,9.0,9.0,4.0,2.0,3.0, negative
18,2.0,4.0,9.0,9.0,4.0,2.0,4.0, negative
19,4.0,0.0,9.0,9.0,5.0,2.0,3.0, negative
20,0.0,4.0,9.0,9.0,4.0,2.0,2.0, negative
21,4.0,2.0,9.0,9.0,6.0,1.0,2.0, negative
22,3.0,5.0,9.0,9.0,6.0,1.0,3.0, negative
23,5.0,2.0,9.0,9.0,6.0,0.0,2.0, negative
24,6.0,3.0,9.0,9.0,5.0,3.0,4.0, negative
25,3.0,5.0,9.0,9.0,5.0,3.0,4.0, negative
26,2.0,3.0,9.0,9.0,5.0,2.0,3.0, negative
27,1.0,5.0,9.0,9.0,5.0,3.0,4.0, negative
28,4.0,0.0,9.0,9.0,6.0,8.0,8.0, negative
29,0.0,7.0,9.0,9.0,3.0,9.0,9.0, negative
30,5.0,6.0,9.0,9.0,6.0,7.0,8.0, negative
31,0.0,4.0,9.0,9.0,7.0,6.0,7.0, negative
32,7.0,5.0,9.0,9.0,6.0,7.0,7.0, negative
33,9.0,4.0,9.0,9.0,6.0,7.0,8.0, negative
34,3.0,5.0,9.0,9.0,7.0,0.0,0.0, negative
35,0.0,0.0,9.0,9.0,6.0,9.0,9.0, negative
36,9.0,6.0,9.0,9.0,5.0,7.0,8.0, negative
37,1.0,4.0,9.0,9.0,7.0,0.0,8.0, negative
38,3.0,4.0,9.0,9.0,5.0,7.0,7.0, negative
39,6.0,3.0,9.0,9.0,6.0,9.0,8.0, negative
40,6.0,6.0,9.0,9.0,6.0,0.0,8.0, negative
41,6.0,7.0,9.0,9.0,5.0,9.0,9.0, negative
42,0.0,5.0,9.0,9.0,4.0,6.0,3.0, negative
43,6.0,5.0,9.0,9.0,0.0,0.0,3.0, negative
44,7.0,5.0,9.0,9.0,6.0,8.0,8.0, positive
45,6.0,8.0,9.0,9.0,5.0,3.0,3.0, positive
46,7.0,6.0,9.0,9.0,0.0,3.0,2.0, positive
47,7.0,6.0,9.0,9.0,8.0,4.0,2.0, positive
48,9.0,5.0,9.0,9.0,6.0,5.0,3.0, positive
49,8.0,6.0,0.0,0.0,0.0,5.0,0.0, positive
50,0.0,4.0,0.0,9.0,5.0,8.0,9.0, positive
51,8.0,7.0,9.0,9.0,9.0,0.0,3.0, positive
52,7.0,7.0,9.0,9.0,7.0,4.0,2.0, positive
53,7.0,9.0,9.0,9.0,8.0,0.0,2.0, positive
54,7.0,9.0,9.0,9.0,8.0,5.0,3.0, positive
55,8.0,0.0,9.0,9.0,6.0,5.0,3.0, positive
56,8.0,9.0,9.0,9.0,9.0,6.0,3.0, positive
57,8.0,8.0,9.0,9.0,9.0,6.0,0.0, positive
58,8.0,6.0,9.0,9.0,9.0,5.0,0.0, positive
59,8.0,8.0,9.0,9.0,8.0,5.0,1.0, positive
60,7.0,8.0,9.0,9.0,9.0,4.0,2.0, positive
61,6.0,7.0,9.0,9.0,8.0,3.0,4.0, positive
62,7.0,5.0,9.0,9.0,7.0,5.0,3.0, positive
63,5.0,9.0,9.0,9.0,8.0,4.0,4.0, positive
64,0.0,8.0,0.0,9.0,8.0,6.0,5.0, positive
65,7.0,5.0,9.0,9.0,8.0,4.0,2.0, positive
66,7.0,8.0,9.0,9.0,7.0,4.0,3.0, positive
67,7.0,7.0,9.0,9.0,8.0,0.0,0.0, positive
