@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ1_arff/glass-0-1-5_vs_2/EFQ1glass-0-1-5_vs_2-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
1,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
2,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,' negativ
3,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,' negativ
4,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,' negativ
5,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
6,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
7,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
8,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
9,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,' negativ
10,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,' negativ
11,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,' negativ
12,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,' negativ
13,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,' negativ
14,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
15,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,' negativ
16,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,' negativ
17,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,' negativ
18,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
19,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,' negativ
20,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,' negativ
21,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
22,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,' negativ
23,2.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,' negativ
24,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,' negativ
25,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,' negativ
26,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,' negativ
27,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,' negativ
28,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,' negativ
29,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,' negativ
30,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,' positiv
31,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,' positiv
32,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' positiv
33,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,' positiv
34,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,' positiv
35,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,' positiv
36,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
37,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,' positiv
38,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,' positiv
39,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,' positiv
40,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,' positiv
41,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,' positiv
42,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,' positiv
43,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,' positiv
44,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,' positiv
45,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,' positiv
46,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
