@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/ecoli-0-6-7_vs_5/EWD2ecoli-0-6-7_vs_5-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,1.0,4.0,3.0,2.0,2.0,' negativ
1,2.0,1.0,4.0,3.0,2.0,3.0,' negativ
2,2.0,1.0,4.0,2.0,1.0,2.0,' negativ
3,3.0,0.0,4.0,2.0,2.0,2.0,' negativ
4,3.0,2.0,4.0,2.0,2.0,2.0,' negativ
5,2.0,2.0,4.0,2.0,2.0,3.0,' negativ
6,3.0,2.0,4.0,2.0,2.0,3.0,' negativ
7,1.0,0.0,4.0,2.0,0.0,1.0,' negativ
8,3.0,2.0,4.0,2.0,2.0,3.0,' negativ
9,1.0,2.0,4.0,2.0,2.0,3.0,' negativ
10,3.0,3.0,4.0,2.0,3.0,4.0,' negativ
11,1.0,1.0,4.0,1.0,2.0,2.0,' negativ
12,1.0,2.0,4.0,1.0,2.0,3.0,' negativ
13,3.0,2.0,4.0,2.0,2.0,2.0,' negativ
14,0.0,2.0,4.0,1.0,1.0,2.0,' negativ
15,4.0,3.0,4.0,1.0,3.0,2.0,' negativ
16,2.0,1.0,4.0,2.0,1.0,2.0,' negativ
17,2.0,1.0,4.0,1.0,3.0,4.0,' negativ
18,2.0,1.0,4.0,2.0,0.0,2.0,' negativ
19,2.0,2.0,4.0,3.0,0.0,2.0,' negativ
20,1.0,2.0,4.0,2.0,1.0,2.0,' negativ
21,2.0,2.0,4.0,2.0,3.0,3.0,' negativ
22,1.0,0.0,4.0,3.0,2.0,3.0,' negativ
23,0.0,2.0,4.0,3.0,1.0,2.0,' negativ
24,1.0,1.0,4.0,2.0,2.0,3.0,' negativ
25,2.0,1.0,4.0,2.0,4.0,4.0,' negativ
26,4.0,4.0,4.0,1.0,3.0,2.0,' negativ
27,4.0,4.0,4.0,3.0,4.0,2.0,' negativ
28,4.0,4.0,4.0,0.0,4.0,1.0,' negativ
29,4.0,3.0,4.0,2.0,3.0,3.0,' negativ
30,4.0,0.0,4.0,1.0,4.0,4.0,' negativ
31,4.0,4.0,4.0,0.0,3.0,1.0,' negativ
32,4.0,4.0,4.0,0.0,4.0,2.0,' negativ
33,4.0,0.0,4.0,2.0,4.0,2.0,' negativ
34,4.0,4.0,4.0,0.0,2.0,3.0,' negativ
35,3.0,4.0,4.0,2.0,2.0,0.0,' negativ
36,3.0,3.0,4.0,2.0,3.0,0.0,' negativ
37,3.0,0.0,4.0,2.0,3.0,3.0,' negativ
38,4.0,4.0,4.0,1.0,4.0,4.0,' negativ
39,3.0,4.0,4.0,2.0,2.0,2.0,' positiv
40,4.0,3.0,4.0,4.0,4.0,0.0,' positiv
41,4.0,4.0,4.0,4.0,4.0,1.0,' positiv
42,4.0,3.0,4.0,4.0,0.0,0.0,' positiv
43,4.0,3.0,4.0,4.0,0.0,2.0,' positiv
44,4.0,3.0,4.0,3.0,3.0,2.0,' positiv
45,4.0,4.0,4.0,4.0,0.0,2.0,' positiv
46,4.0,4.0,4.0,4.0,4.0,3.0,' positiv
47,4.0,0.0,4.0,3.0,4.0,2.0,' positiv
48,4.0,4.0,4.0,4.0,4.0,2.0,' positiv
49,4.0,4.0,4.0,4.0,4.0,0.0,' positiv
50,4.0,4.0,4.0,4.0,3.0,2.0,' positiv
51,3.0,3.0,4.0,4.0,2.0,3.0,' positiv
52,4.0,2.0,4.0,3.0,4.0,2.0,' positiv
53,3.0,4.0,4.0,4.0,3.0,3.0,' positiv
54,4.0,3.0,4.0,0.0,2.0,2.0,' positiv
55,0.0,4.0,0.0,4.0,4.0,4.0,' positiv
56,4.0,3.0,4.0,4.0,3.0,1.0,' positiv
57,4.0,2.0,4.0,4.0,3.0,2.0,' positiv
58,4.0,4.0,4.0,3.0,3.0,2.0,' positiv
