,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,0.0,1.0,3.0,4.0,5.0,2.0,2.0,7.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,9.0,8.0,8.0, positive
1,2.0,1.0,3.0,1.0,1.0,3.0,2.0,7.0,1.0,0.0,2.0,2.0,2.0,7.0,0.0,4.0,1.0,1.0, negative
2,8.0,9.0,9.0,8.0,1.0,6.0,9.0,1.0,5.0,9.0,8.0,9.0,7.0,2.0,4.0,9.0,6.0,7.0, negative
3,9.0,9.0,9.0,8.0,3.0,6.0,8.0,1.0,5.0,9.0,8.0,8.0,9.0,4.0,0.0,7.0,4.0,6.0, negative
4,8.0,8.0,9.0,6.0,0.0,5.0,8.0,1.0,4.0,8.0,8.0,8.0,8.0,3.0,4.0,8.0,5.0,5.0, negative
5,7.0,4.0,6.0,6.0,2.0,0.0,8.0,1.0,4.0,3.0,8.0,8.0,4.0,7.0,0.0,2.0,8.0,5.0, negative
6,9.0,8.0,8.0,9.0,9.0,5.0,9.0,1.0,5.0,8.0,9.0,9.0,8.0,4.0,0.0,7.0,4.0,5.0, negative
7,6.0,0.0,2.0,5.0,5.0,3.0,2.0,7.0,1.0,2.0,1.0,2.0,0.0,0.0,7.0,1.0,9.0,9.0, positive
8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,5.0,0.0,1.0, negative
9,8.0,9.0,9.0,9.0,9.0,4.0,8.0,1.0,5.0,9.0,9.0,8.0,9.0,5.0,1.0,2.0,5.0,6.0, negative
10,7.0,7.0,4.0,8.0,9.0,2.0,7.0,2.0,3.0,6.0,7.0,7.0,7.0,3.0,7.0,8.0,9.0,9.0, negative
11,7.0,9.0,8.0,8.0,8.0,5.0,8.0,1.0,4.0,8.0,8.0,8.0,9.0,4.0,3.0,1.0,5.0,5.0, negative
12,3.0,3.0,7.0,7.0,4.0,3.0,7.0,2.0,4.0,1.0,7.0,7.0,3.0,3.0,6.0,8.0,6.0,5.0, negative
13,8.0,9.0,9.0,7.0,3.0,6.0,9.0,0.0,5.0,9.0,8.0,9.0,8.0,4.0,4.0,4.0,4.0,6.0, negative
14,6.0,1.0,3.0,1.0,0.0,4.0,1.0,8.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,6.0,6.0,2.0, positive
15,0.0,3.0,5.0,2.0,2.0,2.0,4.0,6.0,2.0,2.0,5.0,3.0,2.0,7.0,7.0,9.0,1.0,3.0, negative
16,8.0,8.0,9.0,9.0,8.0,4.0,8.0,1.0,4.0,6.0,8.0,8.0,5.0,2.0,2.0,2.0,6.0,6.0, negative
17,0.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,0.0,1.0,1.0,2.0,5.0,9.0,3.0,2.0,1.0, negative
18,4.0,7.0,7.0,4.0,4.0,4.0,5.0,5.0,2.0,7.0,6.0,5.0,7.0,5.0,4.0,1.0,4.0,6.0, positive
19,0.0,7.0,3.0,1.0,2.0,2.0,5.0,5.0,2.0,6.0,5.0,5.0,8.0,8.0,3.0,6.0,0.0,1.0, negative
20,0.0,4.0,3.0,4.0,8.0,3.0,4.0,6.0,2.0,4.0,4.0,4.0,5.0,7.0,1.0,5.0,1.0,1.0, negative
21,6.0,7.0,7.0,6.0,8.0,6.0,6.0,5.0,3.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,2.0,4.0, positive
22,2.0,5.0,4.0,6.0,4.0,1.0,5.0,5.0,2.0,4.0,6.0,5.0,6.0,1.0,7.0,5.0,9.0,9.0, negative
23,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.0, positive
24,3.0,7.0,5.0,5.0,3.0,3.0,7.0,2.0,3.0,6.0,7.0,7.0,8.0,5.0,7.0,7.0,4.0,3.0, negative
25,2.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0, positive
26,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,9.0,2.0,2.0, negative
27,3.0,4.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,4.0,2.0,1.0,4.0,5.0,8.0,8.0,5.0,2.0, positive
28,8.0,9.0,9.0,9.0,9.0,5.0,9.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,2.0,2.0,4.0,6.0, negative
29,6.0,8.0,7.0,2.0,1.0,6.0,6.0,3.0,3.0,8.0,6.0,6.0,7.0,7.0,4.0,2.0,2.0,4.0, positive
30,9.0,9.0,9.0,9.0,9.0,6.0,9.0,0.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,1.0,4.0,4.0, negative
31,1.0,4.0,2.0,0.0,1.0,2.0,4.0,5.0,2.0,4.0,6.0,4.0,4.0,9.0,4.0,1.0,0.0,0.0, negative
32,0.0,5.0,3.0,2.0,5.0,2.0,4.0,6.0,2.0,3.0,6.0,4.0,6.0,8.0,5.0,8.0,1.0,1.0, negative
33,0.0,5.0,3.0,3.0,5.0,1.0,5.0,5.0,2.0,5.0,7.0,5.0,6.0,8.0,1.0,7.0,1.0,1.0, negative
34,1.0,6.0,2.0,1.0,3.0,3.0,4.0,6.0,2.0,4.0,5.0,4.0,7.0,9.0,0.0,3.0,0.0,0.0, negative
35,7.0,8.0,8.0,8.0,4.0,1.0,9.0,1.0,5.0,6.0,9.0,9.0,8.0,7.0,7.0,9.0,5.0,2.0, negative
36,7.0,9.0,9.0,7.0,4.0,5.0,9.0,1.0,5.0,9.0,8.0,9.0,9.0,7.0,9.0,9.0,4.0,4.0, negative
37,8.0,7.0,3.0,8.0,9.0,2.0,7.0,2.0,3.0,6.0,7.0,7.0,5.0,2.0,7.0,2.0,9.0,8.0, negative
38,9.0,8.0,8.0,9.0,8.0,5.0,8.0,1.0,4.0,7.0,7.0,8.0,8.0,1.0,3.0,3.0,8.0,9.0, negative
39,9.0,9.0,8.0,8.0,4.0,2.0,9.0,0.0,5.0,9.0,9.0,9.0,9.0,8.0,3.0,0.0,4.0,1.0, negative
40,3.0,3.0,6.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,8.0,5.0,7.0, positive
41,3.0,3.0,4.0,3.0,2.0,2.0,4.0,6.0,2.0,2.0,5.0,4.0,3.0,7.0,9.0,2.0,2.0,2.0, negative
42,9.0,8.0,9.0,9.0,7.0,5.0,8.0,1.0,4.0,6.0,8.0,8.0,6.0,1.0,0.0,9.0,7.0,8.0, negative
43,9.0,9.0,9.0,8.0,5.0,6.0,9.0,0.0,5.0,9.0,9.0,9.0,8.0,5.0,9.0,0.0,6.0,5.0, negative
44,4.0,2.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,2.0,1.0,2.0,3.0,9.0,8.0,3.0,2.0,0.0, positive
45,4.0,3.0,3.0,7.0,9.0,2.0,4.0,5.0,2.0,2.0,6.0,4.0,3.0,4.0,3.0,8.0,7.0,6.0, negative
46,2.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,6.0,4.0,3.0, negative
47,9.0,9.0,9.0,8.0,6.0,5.0,9.0,1.0,5.0,9.0,8.0,9.0,8.0,6.0,9.0,8.0,5.0,6.0, negative
