,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0,0.0,2.0,2.0,3.0, negative
1,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0, negative
2,2.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,3.0, negative
3,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0, negative
4,1.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0, negative
5,4.0,3.0,4.0,2.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0, negative
6,0.0,1.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0, negative
7,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0, negative
8,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0, negative
9,3.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0,3.0, negative
10,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0, negative
11,1.0,0.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0, negative
12,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0, negative
13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0, negative
14,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0, negative
15,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0, negative
16,4.0,4.0,4.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,0.0,3.0,1.0,2.0, negative
17,3.0,3.0,4.0,1.0,0.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0, negative
18,2.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,4.0,3.0, negative
19,4.0,4.0,4.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0, negative
20,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,1.0,4.0,2.0, negative
21,3.0,4.0,3.0,3.0,1.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,2.0,3.0, negative
22,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,0.0,3.0,2.0,2.0, negative
23,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0, negative
24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0, negative
25,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,4.0, negative
26,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0, negative
27,3.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,0.0,1.0,2.0,2.0, negative
28,2.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0, negative
29,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,4.0,4.0, negative
30,2.0,0.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0, negative
31,2.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0,2.0,2.0, negative
32,4.0,4.0,3.0,4.0,3.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0, negative
33,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0, negative
34,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0, negative
35,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0, negative
