%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 13     Instances: 1164
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute 'y' {' negative'}

@data
0,7.0,1.0,3.0,1.0,0.0,1.0,2.0,4.0,3.0,4.0,3.0,' negative'
1,6.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0,' negative'
2,7.0,4.0,6.0,8.0,0.0,3.0,4.0,8.0,1.0,6.0,3.0,' negative'
3,3.0,2.0,1.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0,' negative'
4,5.0,7.0,1.0,0.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,' negative'
5,2.0,2.0,1.0,6.0,1.0,1.0,5.0,5.0,6.0,1.0,3.0,' negative'
6,5.0,2.0,4.0,0.0,3.0,1.0,2.0,1.0,3.0,2.0,8.0,' negative'
7,3.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,' negative'
8,5.0,1.0,3.0,7.0,2.0,3.0,3.0,8.0,4.0,1.0,0.0,' negative'
9,5.0,1.0,3.0,7.0,2.0,3.0,3.0,8.0,4.0,1.0,0.0,' negative'
10,2.0,5.0,2.0,1.0,2.0,5.0,6.0,4.0,4.0,4.0,3.0,' negative'
11,4.0,0.0,3.0,1.0,2.0,2.0,3.0,5.0,5.0,3.0,3.0,' negative'
12,4.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,4.0,' negative'
13,2.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,' negative'
14,4.0,1.0,1.0,0.0,0.0,6.0,4.0,2.0,3.0,2.0,3.0,' negative'
15,5.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,' negative'
16,4.0,2.0,2.0,1.0,2.0,4.0,7.0,5.0,5.0,5.0,2.0,' negative'
17,2.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,8.0,7.0,3.0,' negative'
18,5.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,' negative'
19,5.0,0.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,4.0,2.0,' negative'
20,4.0,6.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,' negative'
21,4.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,' negative'
22,4.0,4.0,6.0,5.0,1.0,4.0,4.0,7.0,3.0,2.0,0.0,' negative'
23,4.0,4.0,6.0,5.0,1.0,4.0,4.0,7.0,3.0,2.0,0.0,' negative'
24,2.0,2.0,4.0,3.0,1.0,5.0,7.0,5.0,3.0,3.0,1.0,' negative'
25,5.0,1.0,3.0,5.0,2.0,4.0,5.0,7.0,1.0,2.0,1.0,' negative'
26,4.0,0.0,3.0,4.0,1.0,5.0,4.0,5.0,6.0,2.0,2.0,' negative'
27,2.0,1.0,2.0,5.0,1.0,4.0,4.0,6.0,5.0,1.0,2.0,' negative'
28,5.0,2.0,3.0,8.0,2.0,3.0,4.0,8.0,1.0,3.0,1.0,' negative'
29,5.0,1.0,3.0,5.0,2.0,4.0,5.0,7.0,1.0,2.0,1.0,' negative'
30,4.0,3.0,2.0,0.0,1.0,2.0,5.0,3.0,4.0,5.0,4.0,' negative'
31,5.0,2.0,4.0,8.0,1.0,3.0,7.0,8.0,2.0,4.0,1.0,' negative'
32,5.0,2.0,4.0,5.0,2.0,5.0,5.0,7.0,1.0,3.0,1.0,' negative'
33,4.0,4.0,3.0,3.0,1.0,2.0,3.0,6.0,4.0,3.0,1.0,' negative'
34,4.0,4.0,3.0,3.0,1.0,2.0,3.0,6.0,4.0,3.0,1.0,' negative'
35,2.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,' negative'
36,5.0,0.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,1.0,3.0,' negative'
37,5.0,4.0,2.0,2.0,0.0,2.0,3.0,4.0,3.0,2.0,4.0,' negative'
38,3.0,1.0,2.0,6.0,0.0,3.0,5.0,7.0,4.0,3.0,1.0,' negative'
39,4.0,2.0,2.0,3.0,0.0,4.0,6.0,5.0,3.0,4.0,1.0,' negative'
40,3.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,' negative'
41,4.0,3.0,6.0,4.0,1.0,3.0,4.0,7.0,3.0,2.0,0.0,' negative'
42,3.0,1.0,5.0,6.0,2.0,1.0,4.0,7.0,1.0,2.0,1.0,' negative'
43,3.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,1.0,4.0,' negative'
44,4.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,3.0,3.0,2.0,' negative'
45,4.0,1.0,3.0,5.0,1.0,6.0,5.0,6.0,3.0,3.0,3.0,' negative'
46,9.0,4.0,4.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,' negative'
47,5.0,2.0,3.0,7.0,1.0,2.0,4.0,8.0,2.0,6.0,3.0,' negative'
48,2.0,1.0,2.0,5.0,1.0,4.0,4.0,6.0,5.0,1.0,2.0,' negative'
49,4.0,3.0,1.0,0.0,1.0,5.0,5.0,3.0,2.0,2.0,1.0,' negative'
50,4.0,2.0,3.0,9.0,1.0,3.0,4.0,9.0,1.0,3.0,0.0,' negative'
51,4.0,1.0,5.0,5.0,1.0,5.0,7.0,6.0,2.0,5.0,2.0,' negative'
52,4.0,2.0,5.0,5.0,1.0,5.0,7.0,6.0,2.0,5.0,2.0,' negative'
53,4.0,2.0,3.0,9.0,1.0,3.0,4.0,9.0,1.0,3.0,0.0,' negative'
54,3.0,0.0,3.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,' negative'
55,3.0,2.0,4.0,1.0,7.0,6.0,5.0,4.0,2.0,2.0,1.0,' negative'
56,3.0,2.0,4.0,1.0,7.0,6.0,5.0,4.0,1.0,1.0,1.0,' negative'
57,4.0,1.0,2.0,3.0,1.0,4.0,6.0,5.0,3.0,3.0,1.0,' negative'
58,4.0,3.0,2.0,5.0,1.0,4.0,6.0,7.0,2.0,3.0,0.0,' negative'
59,4.0,2.0,2.0,6.0,1.0,4.0,5.0,7.0,3.0,3.0,2.0,' negative'
60,4.0,6.0,3.0,5.0,1.0,4.0,7.0,6.0,4.0,3.0,2.0,' negative'
