,0,1,2,3,4,5,6,7,8,9,10,Class
0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0, negative
1,3.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0, negative
2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0, negative
3,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0, negative
4,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0, negative
5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
6,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0, negative
7,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0, negative
8,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0, negative
9,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0, negative
10,2.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,0.0, negative
11,2.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,0.0, negative
12,1.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0, negative
13,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0, negative
14,2.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0, negative
15,1.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0, negative
16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0, negative
17,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0, negative
18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0, negative
19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0, negative
20,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0, negative
21,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
22,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0, negative
23,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0, negative
24,0.0,2.0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,0.0,0.0, negative
25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0, negative
26,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0, negative
27,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0, negative
28,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0, negative
29,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0, negative
30,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0, negative
31,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0, negative
32,1.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0, negative
33,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0, negative
34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0, negative
35,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0, negative
36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0, negative
37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0, negative
38,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
39,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0, negative
40,1.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0, negative
41,1.0,2.0,0.0,2.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0, negative
42,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0, negative
43,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0, negative
44,2.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0, negative
45,1.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0, negative
46,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
47,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0, negative
48,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0, negative
49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
50,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0, negative
51,2.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0, negative
52,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0, negative
53,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0, negative
54,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0, negative
55,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0, negative
56,2.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0, negative
57,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0, negative
58,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0, negative
59,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0, negative
60,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0, negative
61,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0, negative
62,1.0,1.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0, negative
63,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0, negative
64,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0, negative
65,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0, negative
66,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0, negative
67,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0, negative
68,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0, negative
69,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0, negative
70,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0, negative
71,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0, negative
72,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,3.0, negative
73,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0, negative
74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0, negative
75,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
76,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0, negative
77,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0, negative
78,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0, negative
79,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0, negative
80,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0, negative
81,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0, negative
82,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0, negative
83,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0, negative
84,1.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0, negative
85,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0, negative
86,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0, negative
87,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0, negative
88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
89,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0, negative
90,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0, negative
91,1.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0, negative
92,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0, negative
93,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0, negative
94,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0, negative
95,2.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0, negative
96,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0, negative
97,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0, negative
98,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0, negative
99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0, negative
100,1.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0, negative
101,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,3.0, negative
102,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,3.0, negative
103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0, negative
104,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0, negative
105,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0, negative
106,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0, negative
107,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0, negative
108,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0, negative
109,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0, negative
110,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0, negative
111,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,4.0, negative
112,1.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0, negative
113,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0, negative
114,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0, negative
115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0, negative
116,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0, negative
117,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0, negative
118,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0, negative
119,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0, negative
120,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0, negative
121,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0, negative
122,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0, negative
123,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0, negative
124,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0, negative
125,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0, negative
126,1.0,2.0,1.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0, negative
127,1.0,2.0,1.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0, negative
128,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0, negative
129,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0, negative
130,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0, negative
131,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0, negative
132,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0, negative
133,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0, negative
134,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0, negative
135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0, negative
136,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0, negative
137,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0, negative
138,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0, negative
139,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0, negative
140,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0, negative
141,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0, negative
142,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0, negative
143,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0, negative
144,2.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
145,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0, negative
146,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
147,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0, negative
148,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0, negative
149,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0, negative
150,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0, negative
151,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0, negative
152,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0, negative
153,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
154,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0, negative
