%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 13     Instances: 361
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute 'y' {' negative',' positive'}

@data
0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,' negative'
1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,' negative'
2,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,' negative'
3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,' negative'
4,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,' negative'
5,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,' negative'
6,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,' negative'
7,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negative'
8,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,' negative'
9,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,' negative'
10,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,' negative'
11,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,' negative'
12,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,' negative'
13,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,' negative'
14,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,' negative'
15,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,' negative'
16,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,' negative'
17,1.0,2.0,0.0,2.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,' negative'
18,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,' negative'
19,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,' negative'
20,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,' positive'
21,2.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,' negative'
22,1.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,3.0,0.0,' negative'
23,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,' negative'
24,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,' negative'
25,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,' negative'
26,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,' negative'
27,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,' negative'
28,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,' negative'
29,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,' negative'
30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,' negative'
31,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,4.0,' negative'
32,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,4.0,' negative'
33,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,' negative'
34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,' negative'
35,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,' negative'
36,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,' negative'
37,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,' negative'
38,1.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,' negative'
39,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,' negative'
40,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,' negative'
41,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,' negative'
42,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,' negative'
43,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,' negative'
44,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,' negative'
45,1.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,' negative'
46,3.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,' negative'
47,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,' negative'
48,1.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,' negative'
49,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,' negative'
50,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,' negative'
51,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,' negative'
52,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,' negative'
53,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,' negative'
54,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,' negative'
55,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,' negative'
56,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,' negative'
57,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,' negative'
58,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,' negative'
59,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,' negative'
60,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,' negative'
61,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,' negative'
62,1.0,3.0,0.0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,1.0,' positive'
63,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,' negative'
64,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,' negative'
65,2.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,' negative'
66,2.0,2.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,' negative'
67,3.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,1.0,2.0,0.0,' negative'
68,3.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,' negative'
69,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,' negative'
70,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,' negative'
71,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,' negative'
72,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,' negative'
73,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,' negative'
74,2.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,' negative'
75,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,' negative'
76,3.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,' negative'
77,2.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,' negative'
78,3.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,' negative'
79,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,' negative'
80,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,' negative'
81,4.0,1.0,3.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,4.0,' negative'
82,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,' negative'
83,4.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,' negative'
84,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,' negative'
85,3.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,' negative'
86,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,' negative'
87,3.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,' negative'
88,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,' negative'
89,0.0,3.0,0.0,2.0,0.0,4.0,3.0,3.0,3.0,0.0,1.0,' negative'
90,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,' negative'
91,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,' negative'
92,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,' negative'
93,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negative'
94,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,' negative'
95,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,' negative'
96,4.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,' negative'
97,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,' negative'
98,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,' negative'
99,4.0,1.0,3.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,' negative'
100,3.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,' negative'
101,2.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,' negative'
102,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,' negative'
103,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,' negative'
104,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,' negative'
105,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,' negative'
106,4.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,' negative'
107,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,' negative'
108,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,' negative'
109,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,' negative'
110,3.0,0.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,' negative'
111,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,' negative'
112,3.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,' negative'
113,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,' negative'
114,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,' negative'
