%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 13     Instances: 361
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute 'y' {' negative',' positive'}

@data
0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,' negative'
1,1.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,' negative'
2,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,' negative'
3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,' negative'
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,' negative'
5,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,' negative'
6,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,' negative'
7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,' negative'
8,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,' positive'
9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,4.0,' positive'
10,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,' negative'
11,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,' negative'
12,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,' negative'
13,2.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,0.0,' positive'
14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,' negative'
15,2.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,' negative'
16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,' negative'
17,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,' negative'
18,1.0,0.0,3.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,' negative'
19,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,' negative'
20,2.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,' negative'
21,3.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,' negative'
22,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,' negative'
23,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,' negative'
24,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,' negative'
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,' negative'
26,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,4.0,' negative'
27,1.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,' negative'
28,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,' positive'
29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,' negative'
30,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,' negative'
31,2.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,' negative'
32,0.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,' negative'
33,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,' negative'
34,2.0,0.0,2.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,' negative'
35,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,' negative'
36,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,' negative'
37,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,' negative'
38,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,' negative'
39,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,' negative'
40,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,' negative'
41,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,' negative'
42,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negative'
43,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,' negative'
44,3.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,' negative'
45,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,' negative'
46,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,' negative'
47,3.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,' negative'
48,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,' negative'
49,4.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,' negative'
50,4.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,' negative'
51,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,' negative'
52,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,' negative'
53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,' negative'
54,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,' negative'
55,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,' negative'
56,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,' negative'
57,4.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,' negative'
58,3.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,' negative'
59,3.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,' negative'
60,3.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,' negative'
61,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,' negative'
62,4.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,' negative'
63,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,' negative'
64,4.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,1.0,' negative'
65,3.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,' negative'
66,4.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,' negative'
67,4.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,' negative'
68,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,' negative'
69,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,' negative'
70,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,' negative'
71,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,' negative'
72,4.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,' negative'
73,0.0,2.0,0.0,2.0,1.0,4.0,3.0,4.0,3.0,0.0,0.0,' negative'
74,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,' negative'
75,4.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,' negative'
76,3.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,' negative'
77,4.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,' positive'
78,2.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,' negative'
79,2.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,' negative'
80,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,1.0,' negative'
81,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,' negative'
82,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,' negative'
83,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,' negative'
84,3.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,' negative'
85,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,' negative'
86,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,' negative'
87,4.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,' negative'
88,2.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,' negative'
89,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,' negative'
90,3.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,' negative'
91,3.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,' negative'
92,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,' negative'
93,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,' negative'
94,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,' negative'
95,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,' negative'
96,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,' negative'
97,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,' negative'
98,2.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,1.0,2.0,' negative'
99,3.0,1.0,3.0,2.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,' negative'
100,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,' negative'
101,3.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,' negative'
102,3.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,' negative'
103,2.0,1.0,2.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,' negative'
104,2.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,' negative'
105,4.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,3.0,' negative'
106,2.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,' negative'
107,4.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,' negative'
108,3.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,' negative'
109,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,' negative'
110,4.0,0.0,2.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,' negative'
111,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,' negative'
112,2.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,' negative'
113,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,' negative'
114,4.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,' negative'
115,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,' negative'
116,3.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,' negative'
117,0.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,' negative'
118,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,' negative'
119,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,' negative'
120,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,' negative'
121,3.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,' negative'
122,1.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,' negative'
123,3.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,' negative'
124,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,' negative'
125,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,' negative'
126,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,' negative'
127,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,' negative'
128,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,' negative'
129,2.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,' negative'
130,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,3.0,' negative'
131,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,' negative'
132,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,' negative'
133,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,' negative'
134,3.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,' negative'
135,2.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,' negative'
136,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,' negative'
137,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,' negative'
138,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,' negative'
139,3.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,' negative'
140,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,' negative'
141,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,' negative'
142,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,' negative'
143,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,' negative'
144,1.0,1.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,' negative'
145,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,' negative'
146,2.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,' negative'
147,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,' negative'
148,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,' negative'
149,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,' negative'
150,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,' negative'
151,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,' negative'
152,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,' negative'
153,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,' negative'
154,4.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,' negative'
155,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,' negative'
156,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,' negative'
157,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,' negative'
158,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,' negative'
159,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,' negative'
160,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,' negative'
161,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,' negative'
162,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,' negative'
163,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,' negative'
164,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,' negative'
165,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,' negative'
166,0.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,' negative'
167,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,' negative'
168,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,' negative'
169,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,' negative'
170,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,' negative'
171,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,' negative'
172,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,' positive'
173,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,' negative'
174,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,' negative'
175,3.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,' negative'
176,3.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,' negative'
177,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,' negative'
178,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,' negative'
179,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,' negative'
180,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,' negative'
181,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,' negative'
182,0.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,' negative'
183,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,' negative'
184,2.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,1.0,' negative'
185,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,' negative'
186,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,' negative'
187,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,' negative'
188,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,' negative'
189,3.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,' negative'
190,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,' negative'
191,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,' negative'
192,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,' negative'
193,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,' negative'
194,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,' negative'
195,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,' negative'
196,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,' negative'
197,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,' negative'
