,0,1,2,3,4,5,6,Class
0,0.0,0.0,9.0,9.0,7.0,3.0,4.0, negative
1,6.0,0.0,9.0,9.0,6.0,3.0,4.0, negative
2,6.0,5.0,9.0,9.0,7.0,4.0,3.0, negative
3,2.0,3.0,9.0,9.0,7.0,2.0,3.0, negative
4,3.0,3.0,9.0,9.0,5.0,2.0,3.0, negative
5,0.0,5.0,9.0,9.0,6.0,5.0,5.0, negative
6,4.0,2.0,9.0,9.0,7.0,2.0,3.0, negative
7,2.0,5.0,9.0,9.0,5.0,1.0,2.0, negative
8,4.0,3.0,9.0,9.0,6.0,2.0,3.0, negative
9,5.0,0.0,9.0,9.0,6.0,3.0,3.0, negative
10,2.0,4.0,9.0,9.0,6.0,1.0,2.0, negative
11,3.0,5.0,9.0,9.0,5.0,2.0,3.0, negative
12,4.0,3.0,9.0,9.0,7.0,5.0,5.0, negative
13,2.0,0.0,9.0,9.0,5.0,2.0,3.0, negative
14,4.0,6.0,9.0,9.0,5.0,2.0,3.0, negative
15,0.0,5.0,9.0,9.0,5.0,2.0,0.0, negative
16,3.0,2.0,9.0,9.0,9.0,0.0,1.0, negative
17,5.0,6.0,9.0,9.0,5.0,3.0,4.0, negative
18,0.0,1.0,9.0,9.0,7.0,1.0,2.0, negative
19,4.0,4.0,9.0,9.0,6.0,2.0,2.0, negative
20,2.0,0.0,9.0,9.0,6.0,3.0,4.0, negative
21,2.0,5.0,9.0,9.0,0.0,3.0,4.0, negative
22,4.0,4.0,9.0,9.0,7.0,3.0,4.0, negative
23,4.0,4.0,9.0,9.0,6.0,3.0,4.0, negative
24,5.0,4.0,9.0,9.0,5.0,2.0,3.0, negative
25,3.0,3.0,9.0,9.0,5.0,3.0,4.0, negative
26,6.0,5.0,9.0,9.0,4.0,3.0,4.0, negative
27,0.0,3.0,9.0,9.0,5.0,3.0,4.0, negative
28,2.0,4.0,9.0,9.0,4.0,1.0,3.0, negative
29,4.0,6.0,9.0,9.0,5.0,3.0,4.0, negative
30,3.0,6.0,9.0,9.0,5.0,3.0,3.0, negative
31,7.0,5.0,9.0,9.0,8.0,0.0,0.0, negative
32,4.0,5.0,9.0,9.0,6.0,2.0,2.0, negative
33,3.0,5.0,9.0,9.0,7.0,3.0,4.0, negative
34,0.0,4.0,9.0,9.0,8.0,4.0,4.0, negative
35,0.0,0.0,9.0,9.0,6.0,4.0,4.0, negative
36,3.0,4.0,9.0,9.0,0.0,3.0,4.0, negative
37,6.0,5.0,9.0,9.0,6.0,3.0,4.0, negative
38,4.0,0.0,9.0,9.0,5.0,2.0,3.0, negative
39,4.0,4.0,9.0,9.0,7.0,1.0,2.0, negative
40,2.0,3.0,9.0,9.0,5.0,3.0,4.0, negative
41,4.0,6.0,9.0,9.0,5.0,4.0,3.0, negative
42,3.0,0.0,9.0,9.0,6.0,0.0,1.0, negative
43,5.0,5.0,9.0,9.0,2.0,1.0,2.0, negative
44,5.0,4.0,9.0,9.0,4.0,3.0,4.0, negative
45,0.0,4.0,9.0,9.0,6.0,3.0,4.0, negative
46,4.0,3.0,9.0,9.0,0.0,3.0,4.0, negative
47,4.0,6.0,9.0,9.0,0.0,4.0,5.0, negative
48,5.0,4.0,9.0,9.0,5.0,2.0,3.0, negative
49,4.0,4.0,9.0,9.0,6.0,4.0,5.0, negative
50,2.0,0.0,9.0,9.0,6.0,2.0,3.0, negative
51,5.0,3.0,9.0,9.0,6.0,3.0,4.0, negative
52,2.0,4.0,9.0,9.0,7.0,5.0,5.0, negative
53,2.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
54,5.0,6.0,9.0,9.0,5.0,4.0,5.0, negative
55,2.0,4.0,9.0,9.0,5.0,2.0,3.0, negative
56,2.0,2.0,9.0,9.0,4.0,2.0,3.0, negative
57,4.0,5.0,9.0,9.0,6.0,2.0,3.0, negative
58,4.0,0.0,9.0,9.0,5.0,3.0,4.0, negative
59,4.0,4.0,9.0,9.0,5.0,2.0,0.0, negative
60,4.0,0.0,9.0,9.0,6.0,2.0,3.0, negative
