@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ2_arff/ecoli-0_vs_1/EFQ1ecoli-0_vs_1-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,' positiv
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,' positiv
2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,' positiv
3,0.0,1.0,0.0,0.0,1.0,2.0,2.0,' positiv
4,0.0,2.0,0.0,0.0,1.0,1.0,1.0,' positiv
5,1.0,1.0,0.0,0.0,2.0,1.0,1.0,' positiv
6,0.0,1.0,0.0,0.0,1.0,2.0,2.0,' positiv
7,1.0,0.0,0.0,0.0,1.0,1.0,1.0,' positiv
8,2.0,0.0,0.0,0.0,2.0,1.0,1.0,' positiv
9,1.0,2.0,0.0,0.0,2.0,2.0,2.0,' positiv
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' positiv
11,1.0,2.0,0.0,0.0,1.0,2.0,2.0,' positiv
12,2.0,0.0,0.0,0.0,1.0,0.0,0.0,' positiv
13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,' positiv
14,1.0,2.0,0.0,0.0,2.0,2.0,2.0,' positiv
15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' positiv
16,2.0,2.0,0.0,0.0,0.0,2.0,0.0,' positiv
17,0.0,2.0,0.0,0.0,2.0,1.0,1.0,' positiv
18,0.0,2.0,0.0,0.0,1.0,1.0,1.0,' positiv
19,1.0,0.0,0.0,0.0,2.0,2.0,2.0,' positiv
20,1.0,0.0,0.0,0.0,1.0,1.0,1.0,' positiv
21,0.0,0.0,0.0,0.0,2.0,2.0,2.0,' positiv
22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,' positiv
23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,' positiv
24,1.0,2.0,0.0,0.0,1.0,2.0,2.0,' positiv
25,0.0,1.0,0.0,0.0,1.0,2.0,2.0,' positiv
26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,' positiv
27,2.0,0.0,0.0,0.0,1.0,2.0,2.0,' positiv
28,2.0,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
29,2.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
30,2.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
31,2.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
32,2.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
33,2.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
34,0.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
35,2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
36,2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
37,1.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
38,2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
39,1.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
40,2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
41,0.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
42,1.0,2.0,0.0,0.0,1.0,2.0,0.0,' negativ
43,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
