%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 1540
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative',' positive'}

@data
0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,' negative'
1,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,' negative'
2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,' negative'
3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,' negative'
4,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,' negative'
5,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,' negative'
6,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,' negative'
7,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,' negative'
8,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,' negative'
9,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,' negative'
10,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,' negative'
11,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,' negative'
12,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,' negative'
13,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,' negative'
14,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negative'
15,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,' positive'
16,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,' positive'
17,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,' negative'
18,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,' positive'
19,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,' negative'
20,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,' negative'
21,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,' positive'
22,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,' negative'
23,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,' negative'
24,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,' negative'
25,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,' positive'
26,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,' negative'
27,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,' negative'
28,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,' negative'
29,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,' negative'
30,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,' negative'
31,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,' negative'
32,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,' negative'
33,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,' negative'
34,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,' negative'
35,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,' negative'
36,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,' negative'
37,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,' positive'
38,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,' negative'
39,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,' positive'
40,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,' positive'
41,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,' negative'
42,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,' negative'
43,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,' negative'
44,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,' negative'
45,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,' negative'
46,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,' negative'
47,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,' negative'
48,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
49,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,' negative'
50,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,' negative'
51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,' negative'
52,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,' negative'
53,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negative'
54,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,' negative'
55,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negative'
56,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,' negative'
57,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,' negative'
58,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,' negative'
59,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
60,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,' positive'
61,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,' positive'
62,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,' positive'
63,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,' negative'
64,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' positive'
65,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
66,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,' negative'
67,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,' negative'
68,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,' negative'
69,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,' negative'
70,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,' negative'
71,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,' negative'
72,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,' negative'
