,0,1,2,3,4,5,6,7,Class
0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0, negative
1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0, negative
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
3,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
4,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0, negative
5,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0, negative
6,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0, negative
7,0.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0, negative
8,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0, negative
9,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0, negative
10,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
11,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0, negative
12,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0, negative
13,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0, negative
14,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0, negative
15,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0, negative
16,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0, negative
17,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
18,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
20,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
21,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
22,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
23,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
24,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
25,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0, negative
26,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
28,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0, negative
29,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0, negative
30,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0, negative
31,2.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0, negative
32,0.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0, negative
33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
34,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0, negative
35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0, negative
36,2.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0, negative
37,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0, negative
38,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
40,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0, negative
42,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
43,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0, negative
44,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
45,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
47,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0, negative
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
49,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0, negative
50,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
52,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
53,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
55,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
56,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0, negative
57,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
58,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0, negative
59,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0, negative
60,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0, negative
61,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0, negative
62,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0, negative
63,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0, negative
