@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/ecoli3/KBN2ecoli3-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,4.0,1.0,0.0,0.0,2.0,3.0,3.0,' positiv
1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
2,3.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
3,1.0,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
4,1.0,1.0,0.0,0.0,1.0,4.0,4.0,' negativ
5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
6,2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
7,2.0,1.0,0.0,0.0,3.0,3.0,3.0,' negativ
8,0.0,1.0,0.0,0.0,2.0,0.0,1.0,' negativ
9,1.0,1.0,0.0,0.0,3.0,3.0,4.0,' negativ
10,1.0,0.0,0.0,0.0,1.0,1.0,2.0,' negativ
11,2.0,0.0,0.0,0.0,1.0,1.0,2.0,' negativ
12,3.0,2.0,0.0,0.0,4.0,1.0,1.0,' negativ
13,0.0,0.0,0.0,0.0,2.0,4.0,4.0,' negativ
14,2.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
15,3.0,4.0,0.0,0.0,2.0,1.0,1.0,' negativ
16,0.0,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
17,3.0,1.0,0.0,0.0,3.0,1.0,2.0,' negativ
18,3.0,3.0,0.0,0.0,3.0,3.0,3.0,' negativ
19,0.0,2.0,0.0,0.0,2.0,3.0,1.0,' negativ
20,3.0,3.0,0.0,0.0,2.0,2.0,1.0,' negativ
21,3.0,1.0,0.0,0.0,3.0,3.0,4.0,' positiv
22,1.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
23,3.0,2.0,0.0,0.0,3.0,4.0,4.0,' negativ
24,0.0,0.0,0.0,0.0,2.0,1.0,2.0,' negativ
25,2.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
26,3.0,3.0,0.0,0.0,2.0,1.0,1.0,' negativ
27,1.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
28,4.0,4.0,0.0,0.0,2.0,1.0,2.0,' negativ
29,3.0,4.0,0.0,0.0,4.0,2.0,1.0,' negativ
30,3.0,2.0,0.0,0.0,3.0,3.0,4.0,' positiv
31,4.0,2.0,0.0,0.0,2.0,3.0,4.0,' negativ
32,3.0,4.0,0.0,0.0,4.0,2.0,1.0,' negativ
33,3.0,4.0,0.0,0.0,1.0,1.0,2.0,' negativ
34,1.0,1.0,0.0,0.0,3.0,0.0,1.0,' negativ
35,3.0,3.0,0.0,0.0,4.0,1.0,1.0,' negativ
36,2.0,0.0,0.0,0.0,3.0,4.0,4.0,' negativ
37,3.0,4.0,0.0,0.0,2.0,2.0,2.0,' negativ
38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
39,0.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
40,4.0,2.0,1.0,0.0,1.0,2.0,0.0,' negativ
41,3.0,3.0,0.0,0.0,1.0,2.0,1.0,' negativ
42,3.0,1.0,0.0,0.0,3.0,4.0,4.0,' positiv
43,3.0,4.0,0.0,0.0,1.0,2.0,1.0,' negativ
44,3.0,1.0,1.0,0.0,2.0,4.0,4.0,' negativ
45,1.0,0.0,0.0,0.0,2.0,1.0,2.0,' negativ
46,0.0,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
47,2.0,1.0,0.0,0.0,2.0,4.0,4.0,' negativ
48,0.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
49,3.0,2.0,0.0,0.0,3.0,4.0,4.0,' negativ
50,4.0,2.0,0.0,0.0,2.0,4.0,4.0,' positiv
51,1.0,2.0,0.0,0.0,1.0,4.0,1.0,' negativ
52,0.0,0.0,0.0,0.0,2.0,2.0,3.0,' negativ
53,4.0,1.0,0.0,0.0,2.0,3.0,4.0,' negativ
54,2.0,3.0,0.0,0.0,4.0,1.0,2.0,' negativ
55,2.0,2.0,0.0,0.0,1.0,1.0,2.0,' negativ
56,1.0,0.0,0.0,0.0,1.0,2.0,2.0,' negativ
57,2.0,2.0,0.0,0.0,3.0,4.0,4.0,' negativ
58,1.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
59,3.0,1.0,0.0,0.0,2.0,3.0,4.0,' positiv
60,3.0,1.0,1.0,0.0,3.0,2.0,1.0,' negativ
61,0.0,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
62,0.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
63,3.0,3.0,0.0,0.0,3.0,2.0,2.0,' negativ
64,1.0,2.0,0.0,0.0,2.0,2.0,3.0,' negativ
65,4.0,0.0,0.0,0.0,2.0,4.0,3.0,' positiv
66,4.0,1.0,0.0,0.0,3.0,4.0,4.0,' positiv
67,4.0,3.0,0.0,0.0,2.0,3.0,4.0,' positiv
68,4.0,2.0,0.0,0.0,3.0,4.0,4.0,' positiv
69,4.0,1.0,0.0,0.0,2.0,3.0,3.0,' positiv
70,4.0,1.0,0.0,0.0,3.0,4.0,4.0,' positiv
71,4.0,0.0,0.0,0.0,3.0,3.0,4.0,' positiv
72,2.0,0.0,0.0,0.0,3.0,4.0,4.0,' positiv
73,4.0,1.0,0.0,0.0,2.0,3.0,3.0,' positiv
74,1.0,1.0,0.0,0.0,3.0,3.0,4.0,' positiv
75,4.0,0.0,0.0,0.0,3.0,4.0,4.0,' positiv
76,4.0,2.0,0.0,0.0,2.0,3.0,3.0,' positiv
77,4.0,1.0,0.0,0.0,3.0,4.0,4.0,' positiv
78,3.0,1.0,0.0,0.0,3.0,3.0,3.0,' positiv
79,2.0,3.0,1.0,0.0,3.0,3.0,4.0,' positiv
80,4.0,2.0,0.0,0.0,4.0,4.0,3.0,' positiv
