@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ1_arff/shuttle-2_vs_5/EFQ1shuttle-2_vs_5-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
1,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
2,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,' negativ
3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
4,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
6,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
7,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
8,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
9,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
10,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
11,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
12,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
13,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
14,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,' negativ
15,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
16,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
17,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
18,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
19,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
20,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
21,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
22,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
23,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
24,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
25,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
27,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
29,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
30,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
31,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
32,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
33,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
34,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
35,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
36,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,' negativ
37,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
38,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,' negativ
39,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
40,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
41,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
42,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
43,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
44,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
45,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
46,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,' negativ
47,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,' negativ
48,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negativ
49,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
50,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
51,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negativ
52,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
53,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
54,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
55,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
56,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
57,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
58,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
59,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' positiv
60,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
61,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
62,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
63,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
64,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,' negativ
65,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
66,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,' negativ
67,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
68,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
69,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
70,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
71,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
72,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
73,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
74,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
75,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
76,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,' negativ
77,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
78,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
79,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,' negativ
80,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
81,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
82,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
83,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
84,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
85,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
86,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,' negativ
87,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
88,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
89,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,' negativ
90,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negativ
91,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
92,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
93,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,' negativ
94,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
95,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
96,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
97,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
98,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
99,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,' negativ
100,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
101,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
102,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
103,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,' positiv
104,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
105,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
106,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
107,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,' positiv
108,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
109,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
110,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
111,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
112,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
113,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
114,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
115,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
116,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
117,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
118,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
119,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,' negativ
120,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
121,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
122,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
123,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,' negativ
124,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
125,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
126,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
127,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
128,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
130,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
131,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
132,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
133,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
134,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
135,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
136,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
137,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
138,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
139,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
140,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
141,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
142,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
143,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
144,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
145,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
146,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,' negativ
147,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,' negativ
148,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
149,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
150,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
151,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
152,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
153,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,' negativ
154,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
155,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
156,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
157,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
158,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
159,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
160,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
161,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
162,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
163,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
164,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,' negativ
165,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
166,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,' negativ
167,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
168,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
169,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
170,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
171,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
172,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
173,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
174,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
175,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
176,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
177,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,' negativ
178,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negativ
179,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,' negativ
180,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,' negativ
181,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
182,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
183,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
184,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
185,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
186,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
187,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,' negativ
188,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,' positiv
189,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
190,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
191,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
192,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
193,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
194,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
195,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
196,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
197,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
198,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
199,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
200,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
201,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
202,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negativ
203,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
204,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
205,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
206,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
207,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
