%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 11     Instances: 53
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute 'y' {' negative',' positive'}

@data
0,5.0,0.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,' negative'
1,8.0,0.0,9.0,3.0,9.0,2.0,2.0,0.0,1.0,' negative'
2,1.0,0.0,5.0,3.0,4.0,5.0,6.0,5.0,3.0,' negative'
3,2.0,0.0,1.0,3.0,3.0,5.0,3.0,4.0,4.0,' negative'
4,0.0,0.0,9.0,3.0,6.0,4.0,9.0,4.0,0.0,' negative'
5,0.0,0.0,0.0,3.0,7.0,5.0,4.0,0.0,0.0,' negative'
6,1.0,0.0,4.0,9.0,4.0,3.0,5.0,5.0,3.0,' negative'
7,2.0,0.0,1.0,3.0,7.0,5.0,3.0,0.0,0.0,' negative'
8,3.0,0.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,' negative'
9,1.0,0.0,0.0,3.0,3.0,5.0,4.0,4.0,3.0,' negative'
10,7.0,0.0,9.0,3.0,9.0,5.0,2.0,0.0,1.0,' negative'
11,6.0,0.0,9.0,3.0,9.0,5.0,4.0,1.0,1.0,' negative'
12,7.0,0.0,9.0,3.0,9.0,4.0,3.0,1.0,1.0,' negative'
13,2.0,0.0,0.0,3.0,3.0,5.0,3.0,4.0,4.0,' negative'
14,0.0,0.0,9.0,3.0,6.0,5.0,9.0,4.0,0.0,' negative'
15,1.0,0.0,0.0,3.0,3.0,5.0,3.0,4.0,4.0,' negative'
16,5.0,0.0,2.0,3.0,0.0,9.0,1.0,9.0,9.0,' negative'
17,5.0,0.0,2.0,3.0,0.0,4.0,1.0,9.0,9.0,' negative'
18,3.0,3.0,1.0,3.0,6.0,5.0,3.0,1.0,1.0,' positive'
19,0.0,0.0,9.0,3.0,6.0,5.0,9.0,4.0,0.0,' negative'
20,0.0,0.0,9.0,1.0,6.0,5.0,9.0,4.0,0.0,' negative'
21,6.0,0.0,9.0,3.0,9.0,4.0,3.0,1.0,1.0,' negative'
22,2.0,0.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,' negative'
23,1.0,0.0,0.0,3.0,6.0,5.0,3.0,1.0,1.0,' negative'
24,9.0,0.0,9.0,3.0,9.0,0.0,1.0,0.0,2.0,' negative'
25,0.0,0.0,0.0,3.0,3.0,5.0,4.0,4.0,3.0,' negative'
26,0.0,0.0,0.0,3.0,7.0,5.0,5.0,0.0,0.0,' negative'
27,1.0,0.0,0.0,3.0,6.0,5.0,4.0,1.0,1.0,' negative'
28,0.0,0.0,9.0,3.0,6.0,5.0,9.0,4.0,0.0,' negative'
29,8.0,0.0,9.0,3.0,9.0,4.0,2.0,0.0,1.0,' negative'
30,5.0,0.0,2.0,3.0,0.0,4.0,1.0,9.0,9.0,' negative'
31,1.0,0.0,0.0,3.0,7.0,5.0,4.0,0.0,0.0,' negative'
32,0.0,0.0,0.0,3.0,1.0,5.0,5.0,7.0,5.0,' negative'
33,6.0,0.0,4.0,2.0,4.0,5.0,1.0,5.0,5.0,' negative'
34,7.0,0.0,9.0,3.0,9.0,3.0,3.0,1.0,1.0,' negative'
35,0.0,0.0,0.0,3.0,6.0,5.0,4.0,1.0,1.0,' negative'
36,2.0,0.0,0.0,3.0,1.0,5.0,3.0,7.0,6.0,' negative'
37,7.0,0.0,9.0,3.0,9.0,5.0,2.0,0.0,1.0,' negative'
38,2.0,0.0,0.0,3.0,6.0,5.0,3.0,1.0,1.0,' negative'
39,9.0,9.0,9.0,0.0,7.0,5.0,1.0,3.0,4.0,' positive'
40,0.0,0.0,9.0,3.0,6.0,5.0,9.0,4.0,0.0,' negative'
41,0.0,0.0,0.0,3.0,3.0,5.0,4.0,4.0,3.0,' negative'
42,0.0,0.0,9.0,2.0,6.0,5.0,9.0,4.0,0.0,' negative'
43,0.0,0.0,9.0,3.0,6.0,5.0,9.0,4.0,0.0,' negative'
44,1.0,0.0,1.0,3.0,7.0,5.0,4.0,0.0,0.0,' negative'
45,7.0,2.0,9.0,0.0,6.0,3.0,3.0,4.0,4.0,' positive'
46,3.0,3.0,0.0,0.0,6.0,9.0,2.0,1.0,2.0,' positive'
47,3.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,2.0,' positive'
48,7.0,6.0,2.0,0.0,7.0,4.0,0.0,0.0,2.0,' positive'
49,4.0,5.0,0.0,3.0,5.0,5.0,1.0,2.0,3.0,' positive'
50,4.0,5.0,9.0,1.0,6.0,0.0,5.0,4.0,2.0,' positive'
51,7.0,6.0,4.0,3.0,7.0,5.0,0.0,0.0,2.0,' positive'
52,7.0,8.0,9.0,0.0,6.0,2.0,3.0,4.0,4.0,' positive'
