,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,8.0,8.0,9.0,9.0,7.0,5.0,8.0,1.0,4.0,7.0,8.0,8.0,9.0,5.0,9.0,4.0,5.0,5.0, negative
1,5.0,3.0,6.0,4.0,6.0,4.0,2.0,6.0,2.0,3.0,1.0,2.0,0.0,0.0,5.0,5.0,9.0,9.0, negative
2,1.0,5.0,3.0,8.0,9.0,6.0,3.0,6.0,2.0,4.0,9.0,3.0,7.0,9.0,7.0,5.0,1.0,1.0, negative
3,9.0,9.0,9.0,6.0,0.0,1.0,9.0,0.0,5.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,1.0,1.0, negative
4,7.0,4.0,4.0,6.0,7.0,1.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,1.0,9.0,0.0,9.0,8.0, negative
5,4.0,4.0,1.0,4.0,7.0,4.0,1.0,7.0,1.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,7.0,8.0, negative
6,2.0,0.0,0.0,2.0,5.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,9.0, negative
7,2.0,0.0,3.0,3.0,5.0,4.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,8.0,8.0, negative
8,3.0,6.0,4.0,6.0,8.0,1.0,4.0,4.0,2.0,6.0,6.0,4.0,7.0,4.0,4.0,5.0,5.0,4.0, negative
9,3.0,3.0,7.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,7.0,6.0,4.0,5.0, negative
10,6.0,8.0,5.0,8.0,9.0,0.0,7.0,2.0,3.0,7.0,7.0,7.0,8.0,4.0,5.0,1.0,8.0,6.0, negative
11,7.0,3.0,5.0,8.0,9.0,1.0,7.0,2.0,3.0,2.0,7.0,7.0,2.0,5.0,4.0,5.0,9.0,6.0, negative
12,8.0,9.0,8.0,7.0,5.0,5.0,9.0,1.0,5.0,9.0,8.0,9.0,9.0,6.0,4.0,5.0,3.0,4.0, negative
13,1.0,7.0,4.0,4.0,7.0,1.0,5.0,4.0,2.0,5.0,5.0,5.0,6.0,6.0,0.0,1.0,3.0,3.0, negative
14,6.0,4.0,1.0,6.0,9.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,2.0,7.0,0.0,9.0,9.0, negative
15,2.0,2.0,3.0,3.0,5.0,2.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,6.0, negative
16,1.0,6.0,5.0,4.0,7.0,4.0,2.0,6.0,2.0,6.0,3.0,3.0,5.0,4.0,1.0,2.0,5.0,6.0, negative
17,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,8.0,5.0,1.0,0.0,1.0, negative
18,8.0,6.0,7.0,7.0,7.0,1.0,7.0,1.0,3.0,5.0,8.0,7.0,3.0,7.0,5.0,3.0,8.0,3.0, negative
19,3.0,4.0,7.0,4.0,7.0,6.0,5.0,4.0,2.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0, negative
20,3.0,3.0,5.0,3.0,3.0,3.0,1.0,7.0,1.0,3.0,2.0,1.0,3.0,0.0,8.0,5.0,9.0,9.0, negative
21,0.0,5.0,3.0,0.0,0.0,2.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,8.0,2.0,1.0,1.0,1.0, negative
22,4.0,7.0,7.0,9.0,9.0,6.0,4.0,5.0,2.0,7.0,9.0,4.0,8.0,9.0,0.0,7.0,3.0,4.0, negative
23,0.0,6.0,2.0,5.0,9.0,1.0,4.0,5.0,2.0,5.0,4.0,4.0,7.0,6.0,6.0,0.0,2.0,2.0, negative
24,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,1.0, negative
25,6.0,8.0,7.0,2.0,1.0,6.0,5.0,4.0,3.0,8.0,5.0,5.0,7.0,6.0,4.0,2.0,2.0,4.0, negative
26,5.0,1.0,4.0,6.0,6.0,3.0,6.0,3.0,3.0,1.0,6.0,6.0,1.0,2.0,4.0,3.0,7.0,5.0, negative
27,5.0,6.0,6.0,3.0,3.0,6.0,6.0,4.0,3.0,8.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,4.0, negative
28,5.0,4.0,3.0,1.0,1.0,3.0,0.0,8.0,1.0,5.0,1.0,0.0,2.0,3.0,1.0,4.0,6.0,4.0, negative
29,1.0,3.0,1.0,0.0,1.0,1.0,3.0,6.0,2.0,3.0,4.0,2.0,5.0,9.0,5.0,6.0,1.0,0.0, negative
30,3.0,7.0,6.0,3.0,7.0,6.0,5.0,5.0,3.0,8.0,3.0,5.0,7.0,7.0,5.0,6.0,2.0,3.0, negative
31,5.0,6.0,5.0,6.0,3.0,4.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,0.0,0.0,5.0,9.0,9.0, negative
32,5.0,1.0,3.0,6.0,7.0,2.0,5.0,4.0,2.0,1.0,6.0,5.0,0.0,3.0,4.0,9.0,5.0,4.0, negative
33,8.0,3.0,0.0,6.0,8.0,1.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,6.0,5.0,9.0,9.0, negative
34,8.0,9.0,9.0,7.0,0.0,1.0,9.0,0.0,5.0,9.0,9.0,9.0,9.0,8.0,4.0,9.0,1.0,1.0, negative
35,6.0,0.0,1.0,3.0,5.0,3.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,9.0,9.0, negative
36,7.0,5.0,8.0,7.0,6.0,4.0,7.0,2.0,3.0,4.0,7.0,7.0,3.0,1.0,4.0,4.0,6.0,6.0, negative
37,3.0,7.0,6.0,1.0,1.0,6.0,5.0,5.0,3.0,8.0,3.0,5.0,5.0,6.0,4.0,4.0,1.0,3.0, negative
38,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,6.0,7.0,4.0,1.0,2.0, negative
39,7.0,2.0,3.0,0.0,0.0,3.0,1.0,7.0,1.0,3.0,1.0,1.0,1.0,8.0,8.0,6.0,2.0,1.0, negative
40,5.0,6.0,7.0,8.0,9.0,2.0,7.0,2.0,3.0,5.0,7.0,7.0,6.0,5.0,0.0,2.0,8.0,5.0, negative
41,0.0,4.0,2.0,1.0,2.0,3.0,3.0,6.0,2.0,5.0,3.0,2.0,4.0,8.0,5.0,7.0,0.0,1.0, negative
42,2.0,5.0,5.0,5.0,8.0,4.0,2.0,6.0,1.0,5.0,2.0,2.0,4.0,3.0,1.0,5.0,6.0,7.0, negative
43,7.0,8.0,6.0,9.0,9.0,2.0,7.0,2.0,3.0,7.0,7.0,7.0,8.0,6.0,4.0,3.0,8.0,4.0, negative
44,5.0,2.0,6.0,5.0,4.0,3.0,7.0,2.0,3.0,1.0,7.0,7.0,2.0,5.0,0.0,5.0,5.0,4.0, negative
45,2.0,2.0,0.0,2.0,5.0,2.0,4.0,6.0,2.0,1.0,2.0,3.0,5.0,8.0,2.0,1.0,1.0,1.0, negative
46,8.0,8.0,7.0,9.0,7.0,0.0,8.0,1.0,5.0,8.0,9.0,8.0,9.0,7.0,8.0,2.0,7.0,3.0, negative
47,3.0,5.0,2.0,0.0,0.0,2.0,4.0,6.0,2.0,5.0,4.0,3.0,7.0,9.0,5.0,2.0,0.0,0.0, negative
48,2.0,6.0,3.0,4.0,7.0,1.0,4.0,5.0,2.0,5.0,5.0,4.0,7.0,5.0,2.0,0.0,3.0,2.0, negative
49,6.0,0.0,2.0,1.0,1.0,2.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,5.0, negative
50,3.0,2.0,4.0,7.0,9.0,2.0,4.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,3.0,4.0,7.0,5.0, negative
51,9.0,9.0,9.0,6.0,0.0,1.0,9.0,0.0,5.0,9.0,9.0,9.0,9.0,8.0,7.0,6.0,1.0,0.0, negative
52,3.0,3.0,6.0,2.0,3.0,4.0,3.0,6.0,2.0,5.0,4.0,3.0,3.0,5.0,4.0,7.0,5.0,7.0, negative
53,2.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0, negative
54,5.0,3.0,6.0,9.0,9.0,1.0,7.0,2.0,3.0,2.0,6.0,7.0,3.0,3.0,3.0,6.0,8.0,7.0, negative
55,8.0,9.0,9.0,9.0,8.0,6.0,9.0,1.0,5.0,9.0,9.0,9.0,9.0,4.0,3.0,5.0,5.0,6.0, negative
56,8.0,8.0,8.0,7.0,3.0,4.0,8.0,1.0,4.0,7.0,8.0,8.0,9.0,3.0,8.0,5.0,6.0,6.0, negative
57,6.0,7.0,7.0,5.0,7.0,5.0,5.0,4.0,3.0,8.0,5.0,5.0,7.0,6.0,4.0,7.0,2.0,4.0, negative
58,3.0,3.0,5.0,3.0,5.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,6.0,9.0,6.0,3.0,2.0, negative
59,2.0,4.0,2.0,3.0,5.0,2.0,4.0,5.0,2.0,3.0,5.0,4.0,3.0,6.0,4.0,4.0,5.0,3.0, negative
60,2.0,5.0,1.0,1.0,2.0,1.0,3.0,6.0,2.0,4.0,3.0,2.0,4.0,9.0,4.0,6.0,0.0,0.0, negative
61,0.0,6.0,1.0,9.0,9.0,6.0,3.0,6.0,2.0,4.0,9.0,3.0,6.0,9.0,1.0,0.0,1.0,1.0, negative
62,6.0,3.0,7.0,6.0,7.0,4.0,4.0,5.0,2.0,4.0,2.0,4.0,2.0,1.0,8.0,2.0,8.0,8.0, negative
63,6.0,3.0,2.0,3.0,7.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,3.0,3.0,9.0,2.0,7.0,5.0, negative
64,5.0,1.0,0.0,1.0,5.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,9.0,2.0,6.0,4.0, negative
65,9.0,9.0,8.0,8.0,7.0,5.0,9.0,0.0,5.0,9.0,8.0,9.0,8.0,5.0,8.0,5.0,5.0,6.0, negative
