,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,3.0,3.0,1.0,3.0,7.0,4.0,1.0,8.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,7.0,8.0, negative
1,2.0,0.0,2.0,2.0,5.0,4.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,8.0,8.0, negative
2,5.0,6.0,3.0,7.0,9.0,0.0,5.0,4.0,3.0,5.0,5.0,5.0,7.0,5.0,4.0,1.0,9.0,6.0, negative
3,5.0,9.0,8.0,7.0,7.0,4.0,7.0,2.0,5.0,8.0,8.0,7.0,9.0,7.0,4.0,1.0,3.0,3.0, positive
4,6.0,3.0,3.0,7.0,9.0,1.0,5.0,4.0,3.0,3.0,5.0,5.0,2.0,6.0,3.0,4.0,9.0,6.0, negative
5,8.0,8.0,7.0,5.0,5.0,5.0,8.0,2.0,6.0,9.0,8.0,8.0,9.0,7.0,4.0,4.0,2.0,3.0, negative
6,2.0,2.0,2.0,2.0,5.0,2.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,6.0, negative
7,7.0,4.0,5.0,6.0,7.0,1.0,6.0,3.0,4.0,4.0,6.0,6.0,3.0,8.0,4.0,3.0,8.0,2.0, negative
8,3.0,6.0,5.0,9.0,9.0,6.0,3.0,7.0,2.0,6.0,9.0,3.0,7.0,9.0,0.0,6.0,2.0,3.0, negative
9,7.0,3.0,0.0,4.0,8.0,1.0,2.0,6.0,2.0,3.0,2.0,3.0,3.0,1.0,5.0,4.0,9.0,9.0, negative
10,9.0,8.0,8.0,9.0,8.0,6.0,7.0,2.0,6.0,7.0,7.0,7.0,8.0,2.0,0.0,0.0,6.0,7.0, positive
11,6.0,9.0,7.0,9.0,9.0,6.0,9.0,1.0,7.0,9.0,9.0,9.0,8.0,7.0,4.0,5.0,4.0,3.0, positive
12,2.0,4.0,3.0,3.0,8.0,4.0,1.0,8.0,1.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,6.0,7.0, negative
13,6.0,9.0,9.0,9.0,9.0,6.0,9.0,1.0,7.0,9.0,8.0,9.0,8.0,4.0,6.0,8.0,3.0,6.0, positive
14,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,2.0,9.0,1.0,6.0,0.0,0.0, positive
15,2.0,2.0,0.0,2.0,6.0,2.0,2.0,7.0,2.0,2.0,1.0,2.0,4.0,9.0,1.0,1.0,0.0,0.0, negative
16,8.0,7.0,6.0,8.0,8.0,0.0,7.0,2.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,1.0,7.0,2.0, negative
17,3.0,4.0,1.0,0.0,0.0,2.0,2.0,7.0,2.0,5.0,2.0,2.0,6.0,9.0,4.0,2.0,0.0,0.0, negative
18,2.0,5.0,2.0,3.0,8.0,1.0,3.0,7.0,2.0,4.0,3.0,3.0,6.0,6.0,1.0,0.0,3.0,1.0, negative
19,4.0,3.0,4.0,8.0,9.0,1.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,4.0,8.0,7.0, negative
20,5.0,1.0,4.0,3.0,1.0,4.0,4.0,5.0,3.0,1.0,5.0,4.0,2.0,3.0,6.0,6.0,6.0,3.0, positive
21,8.0,7.0,7.0,6.0,4.0,4.0,6.0,3.0,5.0,6.0,7.0,6.0,9.0,4.0,6.0,4.0,6.0,6.0, negative
22,3.0,3.0,4.0,2.0,6.0,1.0,1.0,8.0,2.0,3.0,1.0,1.0,4.0,7.0,8.0,5.0,2.0,1.0, negative
23,2.0,3.0,1.0,2.0,6.0,2.0,2.0,7.0,2.0,3.0,3.0,2.0,3.0,8.0,3.0,3.0,4.0,2.0, negative
24,5.0,3.0,5.0,4.0,8.0,4.0,3.0,7.0,2.0,4.0,2.0,3.0,2.0,1.0,7.0,2.0,8.0,8.0, negative
25,6.0,5.0,9.0,8.0,7.0,6.0,6.0,3.0,5.0,5.0,6.0,6.0,3.0,1.0,0.0,9.0,8.0,9.0, positive
26,1.0,2.0,3.0,2.0,4.0,3.0,2.0,7.0,2.0,2.0,3.0,2.0,0.0,6.0,0.0,6.0,1.0,2.0, positive
27,5.0,6.0,4.0,3.0,7.0,5.0,3.0,6.0,2.0,5.0,3.0,3.0,5.0,7.0,3.0,5.0,2.0,4.0, negative
28,7.0,4.0,7.0,8.0,7.0,3.0,7.0,2.0,5.0,5.0,9.0,7.0,6.0,6.0,4.0,2.0,5.0,3.0, positive
29,4.0,6.0,3.0,5.0,7.0,2.0,5.0,4.0,3.0,6.0,4.0,5.0,6.0,4.0,4.0,4.0,9.0,8.0, negative
30,7.0,6.0,6.0,8.0,8.0,2.0,6.0,2.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,4.0,7.0,3.0, negative
31,2.0,1.0,0.0,1.0,3.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,2.0,7.0,8.0,7.0,1.0,1.0, negative
32,7.0,5.0,5.0,3.0,7.0,6.0,4.0,6.0,3.0,7.0,3.0,4.0,4.0,5.0,8.0,0.0,5.0,4.0, negative
33,3.0,3.0,2.0,4.0,4.0,3.0,3.0,6.0,2.0,4.0,3.0,3.0,3.0,0.0,8.0,3.0,9.0,9.0, negative
34,4.0,0.0,0.0,3.0,9.0,3.0,1.0,8.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,9.0,7.0,8.0, negative
35,9.0,6.0,9.0,8.0,7.0,4.0,7.0,2.0,6.0,6.0,8.0,7.0,5.0,3.0,1.0,8.0,6.0,8.0, negative
36,6.0,8.0,8.0,5.0,4.0,5.0,8.0,2.0,6.0,8.0,7.0,7.0,8.0,6.0,1.0,8.0,3.0,3.0, positive
37,8.0,8.0,5.0,5.0,2.0,6.0,9.0,2.0,7.0,8.0,7.0,8.0,6.0,6.0,1.0,9.0,3.0,6.0, positive
38,9.0,7.0,8.0,6.0,2.0,6.0,8.0,2.0,6.0,7.0,8.0,8.0,6.0,3.0,8.0,1.0,6.0,6.0, negative
39,2.0,2.0,3.0,5.0,9.0,1.0,4.0,5.0,3.0,2.0,4.0,4.0,2.0,6.0,1.0,4.0,7.0,5.0, negative
40,3.0,4.0,2.0,3.0,8.0,2.0,1.0,8.0,2.0,5.0,1.0,1.0,4.0,3.0,7.0,0.0,6.0,6.0, negative
41,3.0,4.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,4.0,2.0,1.0,3.0,8.0,6.0,1.0,3.0,1.0, negative
42,4.0,3.0,1.0,4.0,8.0,2.0,1.0,7.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,9.0,9.0, negative
43,1.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,8.0,1.0,1.0, negative
44,4.0,3.0,4.0,6.0,9.0,0.0,4.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,8.0,9.0,8.0, negative
45,7.0,7.0,9.0,8.0,8.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,9.0,6.0,4.0,8.0,3.0,3.0, positive
46,2.0,2.0,4.0,3.0,8.0,5.0,1.0,8.0,2.0,3.0,1.0,1.0,3.0,4.0,0.0,5.0,5.0,6.0, negative
47,4.0,1.0,5.0,3.0,4.0,2.0,4.0,6.0,3.0,1.0,4.0,4.0,1.0,3.0,6.0,7.0,6.0,4.0, negative
48,0.0,4.0,2.0,2.0,7.0,2.0,3.0,7.0,2.0,4.0,4.0,3.0,4.0,9.0,0.0,6.0,1.0,1.0, negative
49,0.0,5.0,2.0,1.0,2.0,2.0,3.0,7.0,2.0,5.0,3.0,3.0,6.0,9.0,2.0,5.0,0.0,1.0, negative
50,1.0,3.0,0.0,0.0,1.0,2.0,2.0,8.0,2.0,4.0,1.0,2.0,4.0,9.0,1.0,2.0,0.0,0.0, negative
51,3.0,0.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0, positive
52,1.0,2.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,1.0,8.0,3.0,9.0,8.0, negative
53,9.0,8.0,9.0,8.0,8.0,5.0,7.0,2.0,6.0,8.0,6.0,7.0,8.0,3.0,8.0,8.0,5.0,6.0, negative
54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,3.0,0.0,0.0, negative
55,1.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,1.0,0.0, negative
56,0.0,4.0,1.0,0.0,0.0,1.0,3.0,7.0,2.0,5.0,2.0,2.0,5.0,9.0,3.0,2.0,0.0,0.0, negative
57,4.0,3.0,3.0,0.0,0.0,2.0,1.0,8.0,1.0,3.0,1.0,1.0,2.0,8.0,4.0,6.0,1.0,0.0, negative
58,8.0,9.0,8.0,8.0,7.0,6.0,7.0,2.0,6.0,7.0,9.0,8.0,9.0,6.0,4.0,6.0,4.0,4.0, positive
59,1.0,4.0,4.0,2.0,3.0,6.0,3.0,7.0,3.0,6.0,1.0,3.0,4.0,7.0,4.0,6.0,1.0,2.0, negative
60,4.0,0.0,3.0,3.0,2.0,2.0,3.0,6.0,2.0,0.0,3.0,3.0,0.0,1.0,5.0,6.0,8.0,7.0, negative
61,4.0,2.0,5.0,6.0,6.0,4.0,5.0,5.0,3.0,1.0,5.0,5.0,3.0,3.0,0.0,8.0,6.0,6.0, negative
62,0.0,4.0,2.0,1.0,2.0,2.0,3.0,7.0,2.0,5.0,2.0,2.0,4.0,8.0,2.0,6.0,1.0,1.0, negative
63,2.0,2.0,0.0,2.0,4.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,9.0,9.0, negative
64,0.0,4.0,1.0,2.0,9.0,0.0,2.0,7.0,2.0,4.0,2.0,2.0,5.0,9.0,4.0,0.0,1.0,0.0, negative
65,9.0,9.0,9.0,5.0,0.0,3.0,9.0,0.0,7.0,8.0,9.0,9.0,9.0,9.0,1.0,7.0,1.0,0.0, negative
66,3.0,6.0,5.0,6.0,7.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,6.0,1.0,8.0,2.0,8.0,7.0, negative
67,3.0,4.0,4.0,9.0,9.0,6.0,3.0,7.0,3.0,6.0,5.0,3.0,4.0,9.0,6.0,6.0,1.0,2.0, negative
68,6.0,7.0,5.0,8.0,9.0,0.0,6.0,3.0,4.0,7.0,6.0,6.0,9.0,8.0,3.0,2.0,8.0,3.0, negative
69,9.0,8.0,6.0,6.0,4.0,5.0,8.0,2.0,6.0,8.0,8.0,8.0,8.0,6.0,5.0,7.0,4.0,5.0, negative
70,1.0,4.0,2.0,1.0,3.0,3.0,3.0,7.0,2.0,4.0,2.0,2.0,5.0,8.0,1.0,2.0,1.0,1.0, negative
71,9.0,7.0,8.0,5.0,2.0,6.0,8.0,2.0,6.0,7.0,6.0,8.0,6.0,2.0,4.0,2.0,5.0,6.0, positive
72,4.0,3.0,1.0,1.0,2.0,4.0,0.0,9.0,1.0,4.0,1.0,0.0,2.0,6.0,2.0,4.0,6.0,3.0, negative
73,6.0,7.0,6.0,7.0,8.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,9.0,3.0,6.0,0.0,6.0,6.0, negative
74,9.0,6.0,6.0,7.0,5.0,5.0,5.0,4.0,3.0,6.0,5.0,5.0,5.0,0.0,8.0,6.0,9.0,9.0, positive
75,3.0,1.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,6.0,7.0,5.0, negative
76,9.0,8.0,8.0,7.0,6.0,6.0,9.0,1.0,7.0,9.0,9.0,9.0,8.0,5.0,4.0,5.0,4.0,7.0, negative
77,9.0,6.0,9.0,6.0,4.0,5.0,7.0,2.0,6.0,6.0,8.0,7.0,8.0,4.0,8.0,9.0,6.0,8.0, negative
78,3.0,5.0,5.0,2.0,4.0,5.0,3.0,6.0,2.0,6.0,3.0,3.0,5.0,8.0,1.0,2.0,2.0,4.0, negative
79,0.0,1.0,0.0,1.0,6.0,2.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,9.0,7.0,8.0,0.0,0.0, negative
80,3.0,5.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,4.0,2.0, positive
81,5.0,3.0,3.0,4.0,7.0,0.0,5.0,4.0,3.0,2.0,5.0,5.0,2.0,7.0,0.0,1.0,8.0,6.0, negative
82,6.0,5.0,5.0,3.0,7.0,4.0,3.0,6.0,3.0,5.0,3.0,3.0,5.0,3.0,1.0,5.0,7.0,8.0, negative
83,9.0,9.0,6.0,8.0,7.0,6.0,8.0,2.0,6.0,9.0,8.0,8.0,8.0,6.0,1.0,7.0,4.0,6.0, positive
84,0.0,5.0,2.0,2.0,5.0,2.0,3.0,7.0,2.0,5.0,3.0,3.0,6.0,9.0,1.0,5.0,1.0,1.0, negative
85,7.0,7.0,9.0,9.0,8.0,4.0,8.0,1.0,6.0,7.0,9.0,8.0,7.0,6.0,4.0,6.0,5.0,6.0, positive
86,5.0,5.0,5.0,9.0,9.0,6.0,3.0,6.0,2.0,6.0,9.0,3.0,5.0,9.0,7.0,3.0,4.0,4.0, negative
87,3.0,6.0,4.0,5.0,6.0,2.0,5.0,4.0,3.0,5.0,5.0,5.0,9.0,4.0,1.0,1.0,5.0,3.0, negative
88,6.0,1.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,4.0,4.0,1.0,6.0,0.0,0.0,4.0,2.0, positive
89,1.0,1.0,4.0,3.0,4.0,3.0,3.0,7.0,2.0,0.0,3.0,3.0,1.0,3.0,4.0,7.0,6.0,5.0, positive
90,2.0,0.0,3.0,3.0,6.0,1.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,9.0,8.0,8.0, positive
91,2.0,3.0,2.0,4.0,9.0,2.0,3.0,7.0,2.0,4.0,3.0,3.0,4.0,8.0,4.0,4.0,1.0,1.0, negative
92,1.0,4.0,2.0,0.0,1.0,2.0,2.0,7.0,2.0,4.0,2.0,2.0,5.0,9.0,5.0,1.0,1.0,0.0, negative
