%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 434
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative',' positive'}

@data
0,9.0,0.0,9.0,4.0,9.0,5.0,9.0,8.0,9.0,7.0,' negative'
1,6.0,5.0,6.0,3.0,6.0,2.0,6.0,1.0,6.0,8.0,' negative'
2,6.0,5.0,6.0,8.0,6.0,4.0,6.0,2.0,6.0,6.0,' negative'
3,6.0,7.0,6.0,0.0,6.0,3.0,6.0,8.0,6.0,1.0,' negative'
4,9.0,1.0,9.0,6.0,9.0,7.0,9.0,0.0,9.0,5.0,' negative'
5,6.0,6.0,6.0,3.0,6.0,5.0,6.0,5.0,6.0,9.0,' negative'
6,3.0,9.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,5.0,' negative'
7,0.0,3.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,0.0,' negative'
8,6.0,9.0,6.0,3.0,6.0,9.0,6.0,0.0,6.0,0.0,' negative'
9,3.0,7.0,3.0,9.0,3.0,8.0,3.0,2.0,3.0,9.0,' negative'
10,0.0,6.0,0.0,9.0,0.0,7.0,0.0,2.0,0.0,5.0,' negative'
11,9.0,3.0,9.0,6.0,9.0,0.0,9.0,8.0,9.0,7.0,' negative'
12,6.0,2.0,6.0,0.0,6.0,9.0,6.0,8.0,6.0,9.0,' negative'
13,6.0,9.0,6.0,8.0,6.0,6.0,6.0,1.0,6.0,4.0,' negative'
14,9.0,5.0,9.0,2.0,9.0,6.0,9.0,0.0,9.0,5.0,' negative'
15,9.0,3.0,9.0,0.0,9.0,1.0,9.0,0.0,9.0,9.0,' negative'
16,3.0,4.0,3.0,9.0,3.0,0.0,3.0,6.0,3.0,9.0,' negative'
17,0.0,5.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,8.0,' negative'
18,6.0,3.0,6.0,5.0,6.0,1.0,6.0,6.0,6.0,9.0,' negative'
19,6.0,2.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,5.0,' negative'
20,3.0,0.0,3.0,5.0,3.0,0.0,3.0,2.0,3.0,1.0,' negative'
21,3.0,4.0,3.0,9.0,3.0,2.0,3.0,9.0,3.0,0.0,' negative'
22,6.0,8.0,6.0,7.0,6.0,1.0,6.0,9.0,6.0,9.0,' negative'
23,0.0,5.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,0.0,' negative'
24,6.0,6.0,6.0,8.0,6.0,9.0,6.0,1.0,6.0,7.0,' negative'
25,9.0,9.0,9.0,5.0,9.0,8.0,9.0,1.0,9.0,7.0,' negative'
26,9.0,6.0,9.0,4.0,9.0,9.0,9.0,2.0,9.0,5.0,' negative'
27,6.0,0.0,6.0,9.0,6.0,3.0,6.0,9.0,6.0,8.0,' negative'
28,6.0,7.0,6.0,0.0,6.0,0.0,6.0,3.0,6.0,5.0,' negative'
29,9.0,9.0,9.0,9.0,9.0,2.0,9.0,6.0,9.0,8.0,' negative'
30,9.0,9.0,9.0,6.0,9.0,0.0,9.0,9.0,9.0,5.0,' negative'
31,9.0,5.0,9.0,6.0,9.0,8.0,9.0,9.0,9.0,5.0,' negative'
32,6.0,2.0,6.0,6.0,6.0,9.0,6.0,5.0,6.0,4.0,' negative'
33,9.0,5.0,9.0,0.0,9.0,6.0,9.0,1.0,9.0,4.0,' negative'
34,0.0,4.0,0.0,5.0,0.0,7.0,0.0,9.0,0.0,1.0,' negative'
35,0.0,1.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,7.0,' negative'
36,9.0,9.0,9.0,8.0,9.0,3.0,9.0,0.0,9.0,6.0,' negative'
37,3.0,5.0,3.0,8.0,3.0,6.0,3.0,2.0,3.0,1.0,' negative'
38,0.0,8.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,' negative'
39,3.0,8.0,3.0,9.0,3.0,0.0,3.0,0.0,3.0,6.0,' negative'
40,0.0,2.0,0.0,3.0,0.0,9.0,0.0,4.0,0.0,7.0,' negative'
41,0.0,0.0,0.0,6.0,0.0,5.0,0.0,7.0,0.0,9.0,' negative'
42,6.0,1.0,6.0,5.0,6.0,2.0,6.0,8.0,6.0,7.0,' negative'
43,0.0,7.0,0.0,9.0,0.0,5.0,0.0,1.0,0.0,5.0,' negative'
44,9.0,5.0,9.0,5.0,9.0,7.0,9.0,8.0,9.0,9.0,' negative'
45,9.0,8.0,9.0,5.0,9.0,6.0,9.0,1.0,9.0,0.0,' negative'
46,9.0,0.0,9.0,5.0,9.0,1.0,9.0,5.0,9.0,3.0,' negative'
47,9.0,9.0,9.0,5.0,9.0,4.0,9.0,6.0,9.0,0.0,' negative'
48,6.0,2.0,6.0,3.0,6.0,4.0,6.0,0.0,6.0,6.0,' negative'
49,3.0,7.0,3.0,8.0,3.0,6.0,3.0,5.0,3.0,5.0,' positive'
50,9.0,9.0,9.0,6.0,9.0,8.0,9.0,5.0,9.0,2.0,' negative'
51,3.0,8.0,3.0,5.0,3.0,3.0,3.0,7.0,3.0,2.0,' negative'
52,9.0,9.0,9.0,8.0,9.0,0.0,9.0,2.0,9.0,6.0,' negative'
53,9.0,0.0,9.0,9.0,9.0,8.0,9.0,6.0,9.0,3.0,' negative'
54,3.0,0.0,3.0,6.0,3.0,9.0,3.0,4.0,3.0,2.0,' negative'
55,3.0,0.0,3.0,2.0,3.0,9.0,3.0,6.0,3.0,0.0,' negative'
56,3.0,2.0,3.0,0.0,3.0,8.0,3.0,6.0,3.0,1.0,' negative'
57,6.0,0.0,6.0,2.0,6.0,5.0,6.0,3.0,6.0,1.0,' negative'
58,3.0,4.0,3.0,6.0,3.0,7.0,3.0,0.0,3.0,9.0,' negative'
59,3.0,3.0,3.0,2.0,3.0,5.0,3.0,6.0,3.0,5.0,' negative'
60,0.0,6.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,9.0,' negative'
61,3.0,7.0,3.0,9.0,3.0,5.0,3.0,2.0,3.0,0.0,' negative'
62,3.0,9.0,3.0,0.0,3.0,5.0,3.0,6.0,3.0,3.0,' negative'
63,3.0,0.0,3.0,4.0,3.0,3.0,3.0,8.0,3.0,7.0,' negative'
64,3.0,6.0,3.0,5.0,3.0,3.0,3.0,0.0,3.0,2.0,' negative'
65,9.0,9.0,9.0,0.0,9.0,4.0,9.0,3.0,9.0,0.0,' negative'
