%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 434
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative',' positive'}

@data
0,3.0,5.0,3.0,4.0,3.0,7.0,3.0,1.0,3.0,0.0,' negative'
1,6.0,5.0,6.0,9.0,6.0,0.0,6.0,4.0,6.0,5.0,' negative'
2,0.0,3.0,0.0,9.0,0.0,1.0,0.0,4.0,0.0,0.0,' negative'
3,9.0,3.0,9.0,9.0,9.0,5.0,9.0,4.0,9.0,0.0,' negative'
4,3.0,5.0,3.0,4.0,3.0,9.0,3.0,2.0,3.0,6.0,' negative'
5,3.0,5.0,3.0,8.0,3.0,2.0,3.0,5.0,3.0,0.0,' negative'
6,6.0,9.0,6.0,2.0,6.0,3.0,6.0,9.0,6.0,7.0,' negative'
7,3.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,3.0,9.0,' negative'
8,3.0,9.0,3.0,7.0,3.0,9.0,3.0,4.0,3.0,5.0,' negative'
9,0.0,9.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,4.0,' negative'
10,6.0,9.0,6.0,0.0,6.0,2.0,6.0,9.0,6.0,0.0,' negative'
11,6.0,1.0,6.0,3.0,6.0,9.0,6.0,6.0,6.0,5.0,' negative'
12,9.0,9.0,9.0,9.0,9.0,5.0,9.0,0.0,9.0,6.0,' negative'
13,6.0,3.0,6.0,4.0,6.0,5.0,6.0,9.0,6.0,1.0,' negative'
14,0.0,6.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,9.0,' negative'
15,3.0,5.0,3.0,9.0,3.0,3.0,3.0,2.0,3.0,4.0,' negative'
16,6.0,7.0,6.0,8.0,6.0,5.0,6.0,0.0,6.0,3.0,' negative'
17,6.0,0.0,6.0,8.0,6.0,2.0,6.0,9.0,6.0,3.0,' negative'
18,3.0,8.0,3.0,4.0,3.0,2.0,3.0,9.0,3.0,5.0,' negative'
19,3.0,2.0,3.0,5.0,3.0,7.0,3.0,3.0,3.0,0.0,' negative'
20,3.0,8.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,' negative'
21,6.0,9.0,6.0,3.0,6.0,9.0,6.0,2.0,6.0,8.0,' negative'
22,3.0,3.0,3.0,9.0,3.0,1.0,3.0,2.0,3.0,5.0,' negative'
23,9.0,9.0,9.0,0.0,9.0,9.0,9.0,8.0,9.0,7.0,' positive'
24,9.0,6.0,9.0,1.0,9.0,9.0,9.0,0.0,9.0,0.0,' negative'
25,3.0,5.0,3.0,5.0,3.0,4.0,3.0,0.0,3.0,9.0,' negative'
26,3.0,8.0,3.0,0.0,3.0,5.0,3.0,0.0,3.0,5.0,' negative'
27,6.0,2.0,6.0,5.0,6.0,3.0,6.0,9.0,6.0,0.0,' negative'
28,6.0,9.0,6.0,0.0,6.0,2.0,6.0,6.0,6.0,5.0,' negative'
29,6.0,4.0,6.0,2.0,6.0,5.0,6.0,0.0,6.0,9.0,' negative'
30,3.0,0.0,3.0,0.0,3.0,9.0,3.0,8.0,3.0,9.0,' negative'
31,6.0,7.0,6.0,6.0,6.0,5.0,6.0,0.0,6.0,9.0,' negative'
32,3.0,9.0,3.0,0.0,3.0,0.0,3.0,4.0,3.0,7.0,' negative'
33,6.0,3.0,6.0,2.0,6.0,0.0,6.0,7.0,6.0,6.0,' negative'
34,0.0,6.0,0.0,9.0,0.0,7.0,0.0,4.0,0.0,0.0,' negative'
35,0.0,5.0,0.0,5.0,0.0,6.0,0.0,9.0,0.0,8.0,' negative'
36,9.0,0.0,9.0,6.0,9.0,9.0,9.0,3.0,9.0,1.0,' negative'
37,9.0,3.0,9.0,6.0,9.0,2.0,9.0,4.0,9.0,0.0,' negative'
38,9.0,5.0,9.0,8.0,9.0,2.0,9.0,7.0,9.0,0.0,' negative'
39,0.0,8.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,7.0,' negative'
40,6.0,9.0,6.0,0.0,6.0,0.0,6.0,5.0,6.0,9.0,' negative'
41,6.0,3.0,6.0,0.0,6.0,9.0,6.0,1.0,6.0,4.0,' negative'
42,0.0,5.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,9.0,' negative'
43,6.0,0.0,6.0,2.0,6.0,1.0,6.0,6.0,6.0,7.0,' negative'
44,9.0,6.0,9.0,5.0,9.0,9.0,9.0,1.0,9.0,7.0,' negative'
45,9.0,7.0,9.0,1.0,9.0,3.0,9.0,6.0,9.0,5.0,' negative'
46,6.0,7.0,6.0,0.0,6.0,8.0,6.0,2.0,6.0,6.0,' negative'
47,9.0,0.0,9.0,8.0,9.0,0.0,9.0,7.0,9.0,6.0,' negative'
48,6.0,1.0,6.0,5.0,6.0,9.0,6.0,0.0,6.0,9.0,' negative'
49,9.0,0.0,9.0,8.0,9.0,2.0,9.0,6.0,9.0,5.0,' negative'
50,0.0,8.0,0.0,5.0,0.0,7.0,0.0,9.0,0.0,5.0,' negative'
51,0.0,9.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,' negative'
52,0.0,1.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,9.0,' negative'
53,6.0,5.0,6.0,9.0,6.0,4.0,6.0,0.0,6.0,8.0,' negative'
54,0.0,8.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,9.0,' negative'
55,6.0,3.0,6.0,8.0,6.0,5.0,6.0,0.0,6.0,0.0,' negative'
56,0.0,4.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,' negative'
57,0.0,3.0,0.0,2.0,0.0,9.0,0.0,8.0,0.0,5.0,' negative'
58,3.0,6.0,3.0,5.0,3.0,0.0,3.0,0.0,3.0,9.0,' negative'
59,6.0,9.0,6.0,4.0,6.0,8.0,6.0,6.0,6.0,1.0,' negative'
60,6.0,4.0,6.0,9.0,6.0,9.0,6.0,5.0,6.0,3.0,' negative'
61,3.0,2.0,3.0,6.0,3.0,5.0,3.0,5.0,3.0,8.0,' negative'
62,6.0,0.0,6.0,9.0,6.0,4.0,6.0,5.0,6.0,9.0,' negative'
63,9.0,6.0,9.0,0.0,9.0,9.0,9.0,2.0,9.0,7.0,' negative'
64,6.0,4.0,6.0,9.0,6.0,6.0,6.0,0.0,6.0,1.0,' negative'
65,6.0,3.0,6.0,6.0,6.0,1.0,6.0,0.0,6.0,4.0,' negative'
66,9.0,0.0,9.0,3.0,9.0,5.0,9.0,1.0,9.0,2.0,' negative'
67,9.0,6.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,' negative'
68,3.0,7.0,3.0,5.0,3.0,5.0,3.0,9.0,3.0,2.0,' negative'
69,0.0,9.0,0.0,7.0,0.0,9.0,0.0,5.0,0.0,2.0,' negative'
70,0.0,9.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,2.0,' negative'
71,6.0,5.0,6.0,8.0,6.0,5.0,6.0,0.0,6.0,0.0,' negative'
72,0.0,1.0,0.0,2.0,0.0,5.0,0.0,9.0,0.0,0.0,' negative'
73,0.0,4.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,' negative'
74,0.0,5.0,0.0,2.0,0.0,8.0,0.0,4.0,0.0,3.0,' negative'
75,3.0,0.0,3.0,2.0,3.0,4.0,3.0,9.0,3.0,6.0,' negative'
76,3.0,5.0,3.0,2.0,3.0,5.0,3.0,8.0,3.0,1.0,' negative'
77,6.0,5.0,6.0,3.0,6.0,7.0,6.0,4.0,6.0,8.0,' negative'
78,6.0,0.0,6.0,9.0,6.0,9.0,6.0,4.0,6.0,0.0,' negative'
79,3.0,5.0,3.0,6.0,3.0,9.0,3.0,8.0,3.0,3.0,' negative'
80,6.0,2.0,6.0,9.0,6.0,4.0,6.0,0.0,6.0,1.0,' negative'
81,6.0,0.0,6.0,7.0,6.0,0.0,6.0,3.0,6.0,8.0,' negative'
82,9.0,8.0,9.0,0.0,9.0,2.0,9.0,6.0,9.0,9.0,' negative'
83,0.0,4.0,0.0,9.0,0.0,7.0,0.0,9.0,0.0,3.0,' negative'
84,3.0,5.0,3.0,0.0,3.0,1.0,3.0,8.0,3.0,4.0,' negative'
85,6.0,6.0,6.0,9.0,6.0,0.0,6.0,8.0,6.0,5.0,' negative'
86,0.0,6.0,0.0,5.0,0.0,7.0,0.0,4.0,0.0,2.0,' negative'
87,6.0,1.0,6.0,6.0,6.0,0.0,6.0,5.0,6.0,9.0,' negative'
88,9.0,8.0,9.0,2.0,9.0,9.0,9.0,6.0,9.0,3.0,' negative'
89,0.0,8.0,0.0,1.0,0.0,4.0,0.0,9.0,0.0,3.0,' negative'
90,3.0,5.0,3.0,6.0,3.0,2.0,3.0,9.0,3.0,0.0,' negative'
