%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 1639
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative'}

@data
0,9.0,0.0,9.0,5.0,9.0,8.0,9.0,4.0,9.0,1.0,' negative'
1,3.0,1.0,3.0,5.0,3.0,0.0,3.0,0.0,3.0,9.0,' negative'
2,0.0,4.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0,0.0,' negative'
3,0.0,5.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,6.0,' negative'
4,3.0,5.0,3.0,4.0,3.0,7.0,3.0,1.0,3.0,0.0,' negative'
5,9.0,0.0,9.0,5.0,9.0,9.0,9.0,3.0,9.0,1.0,' negative'
6,9.0,0.0,9.0,4.0,9.0,5.0,9.0,8.0,9.0,7.0,' negative'
7,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,8.0,' negative'
8,0.0,8.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,6.0,' negative'
9,3.0,2.0,3.0,9.0,3.0,9.0,3.0,5.0,3.0,3.0,' negative'
10,6.0,5.0,6.0,6.0,6.0,0.0,6.0,7.0,6.0,5.0,' negative'
11,6.0,5.0,6.0,3.0,6.0,2.0,6.0,1.0,6.0,8.0,' negative'
12,6.0,7.0,6.0,0.0,6.0,9.0,6.0,4.0,6.0,2.0,' negative'
13,6.0,5.0,6.0,9.0,6.0,0.0,6.0,4.0,6.0,5.0,' negative'
14,0.0,3.0,0.0,9.0,0.0,1.0,0.0,4.0,0.0,0.0,' negative'
15,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,6.0,' negative'
16,6.0,9.0,6.0,0.0,6.0,8.0,6.0,6.0,6.0,3.0,' negative'
17,3.0,5.0,3.0,9.0,3.0,1.0,3.0,0.0,3.0,6.0,' negative'
18,9.0,3.0,9.0,9.0,9.0,5.0,9.0,4.0,9.0,0.0,' negative'
19,3.0,9.0,3.0,3.0,3.0,5.0,3.0,8.0,3.0,0.0,' negative'
20,0.0,0.0,0.0,6.0,0.0,3.0,0.0,7.0,0.0,9.0,' negative'
21,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,' negative'
22,6.0,2.0,6.0,3.0,6.0,7.0,6.0,0.0,6.0,5.0,' negative'
23,0.0,9.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,8.0,' negative'
24,0.0,3.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,8.0,' negative'
25,6.0,5.0,6.0,8.0,6.0,4.0,6.0,2.0,6.0,6.0,' negative'
26,6.0,7.0,6.0,0.0,6.0,3.0,6.0,8.0,6.0,1.0,' negative'
27,0.0,0.0,0.0,3.0,0.0,9.0,0.0,4.0,0.0,0.0,' negative'
28,9.0,2.0,9.0,8.0,9.0,7.0,9.0,6.0,9.0,0.0,' negative'
29,9.0,1.0,9.0,6.0,9.0,7.0,9.0,0.0,9.0,5.0,' negative'
30,9.0,9.0,9.0,2.0,9.0,9.0,9.0,8.0,9.0,1.0,' negative'
31,0.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,' negative'
32,3.0,0.0,3.0,9.0,3.0,2.0,3.0,8.0,3.0,3.0,' negative'
33,6.0,2.0,6.0,0.0,6.0,4.0,6.0,0.0,6.0,7.0,' negative'
34,0.0,0.0,0.0,8.0,0.0,5.0,0.0,6.0,0.0,5.0,' negative'
35,6.0,6.0,6.0,3.0,6.0,5.0,6.0,5.0,6.0,9.0,' negative'
36,6.0,8.0,6.0,0.0,6.0,5.0,6.0,1.0,6.0,2.0,' negative'
37,0.0,0.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,4.0,' negative'
38,3.0,9.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,5.0,' negative'
39,0.0,3.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,0.0,' negative'
40,6.0,2.0,6.0,6.0,6.0,3.0,6.0,0.0,6.0,8.0,' negative'
41,3.0,5.0,3.0,4.0,3.0,9.0,3.0,2.0,3.0,6.0,' negative'
42,3.0,5.0,3.0,8.0,3.0,2.0,3.0,5.0,3.0,0.0,' negative'
43,6.0,9.0,6.0,2.0,6.0,3.0,6.0,9.0,6.0,7.0,' negative'
44,3.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,3.0,9.0,' negative'
45,6.0,9.0,6.0,3.0,6.0,9.0,6.0,0.0,6.0,0.0,' negative'
46,3.0,9.0,3.0,7.0,3.0,9.0,3.0,4.0,3.0,5.0,' negative'
47,0.0,9.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,4.0,' negative'
48,6.0,4.0,6.0,5.0,6.0,0.0,6.0,7.0,6.0,3.0,' negative'
49,3.0,7.0,3.0,9.0,3.0,8.0,3.0,2.0,3.0,9.0,' negative'
50,6.0,9.0,6.0,0.0,6.0,2.0,6.0,9.0,6.0,0.0,' negative'
51,0.0,0.0,0.0,6.0,0.0,5.0,0.0,7.0,0.0,5.0,' negative'
52,9.0,2.0,9.0,0.0,9.0,6.0,9.0,7.0,9.0,1.0,' negative'
53,0.0,6.0,0.0,9.0,0.0,7.0,0.0,2.0,0.0,5.0,' negative'
54,6.0,1.0,6.0,3.0,6.0,9.0,6.0,6.0,6.0,5.0,' negative'
55,3.0,9.0,3.0,0.0,3.0,4.0,3.0,7.0,3.0,5.0,' negative'
56,6.0,0.0,6.0,9.0,6.0,7.0,6.0,6.0,6.0,0.0,' negative'
57,9.0,9.0,9.0,9.0,9.0,5.0,9.0,0.0,9.0,6.0,' negative'
58,9.0,3.0,9.0,6.0,9.0,0.0,9.0,8.0,9.0,7.0,' negative'
59,0.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,9.0,' negative'
60,3.0,0.0,3.0,2.0,3.0,5.0,3.0,6.0,3.0,9.0,' negative'
61,6.0,2.0,6.0,0.0,6.0,9.0,6.0,8.0,6.0,9.0,' negative'
62,9.0,2.0,9.0,5.0,9.0,0.0,9.0,5.0,9.0,6.0,' negative'
63,6.0,3.0,6.0,4.0,6.0,5.0,6.0,9.0,6.0,1.0,' negative'
64,3.0,6.0,3.0,0.0,3.0,1.0,3.0,5.0,3.0,5.0,' negative'
65,3.0,7.0,3.0,5.0,3.0,9.0,3.0,4.0,3.0,2.0,' negative'
66,6.0,9.0,6.0,8.0,6.0,6.0,6.0,1.0,6.0,4.0,' negative'
67,0.0,1.0,0.0,2.0,0.0,9.0,0.0,8.0,0.0,0.0,' negative'
68,9.0,6.0,9.0,2.0,9.0,7.0,9.0,0.0,9.0,8.0,' negative'
69,0.0,6.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,9.0,' negative'
70,6.0,9.0,6.0,0.0,6.0,5.0,6.0,7.0,6.0,3.0,' negative'
71,3.0,5.0,3.0,9.0,3.0,3.0,3.0,2.0,3.0,4.0,' negative'
72,9.0,5.0,9.0,2.0,9.0,6.0,9.0,0.0,9.0,5.0,' negative'
73,6.0,7.0,6.0,8.0,6.0,5.0,6.0,0.0,6.0,3.0,' negative'
74,9.0,4.0,9.0,1.0,9.0,7.0,9.0,5.0,9.0,5.0,' negative'
75,3.0,0.0,3.0,7.0,3.0,5.0,3.0,8.0,3.0,2.0,' negative'
76,6.0,2.0,6.0,9.0,6.0,0.0,6.0,5.0,6.0,1.0,' negative'
77,6.0,0.0,6.0,8.0,6.0,2.0,6.0,9.0,6.0,3.0,' negative'
78,9.0,3.0,9.0,0.0,9.0,1.0,9.0,0.0,9.0,9.0,' negative'
79,6.0,6.0,6.0,0.0,6.0,9.0,6.0,7.0,6.0,3.0,' negative'
80,3.0,8.0,3.0,4.0,3.0,2.0,3.0,9.0,3.0,5.0,' negative'
81,3.0,2.0,3.0,5.0,3.0,7.0,3.0,3.0,3.0,0.0,' negative'
82,6.0,5.0,6.0,9.0,6.0,8.0,6.0,9.0,6.0,4.0,' negative'
83,9.0,0.0,9.0,7.0,9.0,2.0,9.0,9.0,9.0,9.0,' negative'
84,3.0,8.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,' negative'
85,6.0,7.0,6.0,9.0,6.0,1.0,6.0,0.0,6.0,4.0,' negative'
86,6.0,9.0,6.0,3.0,6.0,9.0,6.0,2.0,6.0,8.0,' negative'
87,3.0,3.0,3.0,9.0,3.0,1.0,3.0,2.0,3.0,5.0,' negative'
88,9.0,9.0,9.0,5.0,9.0,2.0,9.0,0.0,9.0,8.0,' negative'
89,3.0,4.0,3.0,9.0,3.0,0.0,3.0,6.0,3.0,9.0,' negative'
90,9.0,6.0,9.0,1.0,9.0,9.0,9.0,0.0,9.0,0.0,' negative'
91,3.0,5.0,3.0,5.0,3.0,4.0,3.0,0.0,3.0,9.0,' negative'
92,3.0,8.0,3.0,0.0,3.0,5.0,3.0,0.0,3.0,5.0,' negative'
93,9.0,6.0,9.0,5.0,9.0,2.0,9.0,3.0,9.0,0.0,' negative'
94,3.0,7.0,3.0,6.0,3.0,9.0,3.0,0.0,3.0,5.0,' negative'
95,6.0,2.0,6.0,5.0,6.0,3.0,6.0,9.0,6.0,0.0,' negative'
96,0.0,5.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,8.0,' negative'
97,6.0,3.0,6.0,5.0,6.0,1.0,6.0,6.0,6.0,9.0,' negative'
98,6.0,9.0,6.0,0.0,6.0,2.0,6.0,6.0,6.0,5.0,' negative'
99,9.0,4.0,9.0,7.0,9.0,9.0,9.0,3.0,9.0,0.0,' negative'
100,6.0,4.0,6.0,2.0,6.0,5.0,6.0,0.0,6.0,9.0,' negative'
101,6.0,1.0,6.0,2.0,6.0,5.0,6.0,4.0,6.0,5.0,' negative'
102,3.0,9.0,3.0,8.0,3.0,7.0,3.0,6.0,3.0,2.0,' negative'
103,6.0,2.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,5.0,' negative'
104,6.0,0.0,6.0,0.0,6.0,7.0,6.0,5.0,6.0,4.0,' negative'
105,3.0,0.0,3.0,0.0,3.0,9.0,3.0,8.0,3.0,9.0,' negative'
106,3.0,0.0,3.0,5.0,3.0,0.0,3.0,2.0,3.0,1.0,' negative'
107,6.0,7.0,6.0,6.0,6.0,5.0,6.0,0.0,6.0,9.0,' negative'
108,3.0,7.0,3.0,0.0,3.0,5.0,3.0,0.0,3.0,2.0,' negative'
109,6.0,3.0,6.0,5.0,6.0,0.0,6.0,9.0,6.0,1.0,' negative'
110,3.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,0.0,' negative'
111,9.0,0.0,9.0,2.0,9.0,3.0,9.0,9.0,9.0,9.0,' negative'
112,6.0,0.0,6.0,0.0,6.0,8.0,6.0,6.0,6.0,2.0,' negative'
113,9.0,9.0,9.0,9.0,9.0,5.0,9.0,3.0,9.0,1.0,' negative'
114,0.0,1.0,0.0,5.0,0.0,3.0,0.0,9.0,0.0,0.0,' negative'
115,3.0,4.0,3.0,9.0,3.0,2.0,3.0,9.0,3.0,0.0,' negative'
116,9.0,5.0,9.0,5.0,9.0,9.0,9.0,0.0,9.0,4.0,' negative'
117,0.0,6.0,0.0,2.0,0.0,8.0,0.0,5.0,0.0,9.0,' negative'
118,6.0,8.0,6.0,7.0,6.0,1.0,6.0,9.0,6.0,9.0,' negative'
119,3.0,9.0,3.0,9.0,3.0,5.0,3.0,4.0,3.0,2.0,' negative'
120,3.0,5.0,3.0,9.0,3.0,7.0,3.0,2.0,3.0,3.0,' negative'
121,0.0,5.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,0.0,' negative'
122,6.0,6.0,6.0,8.0,6.0,9.0,6.0,1.0,6.0,7.0,' negative'
123,3.0,9.0,3.0,0.0,3.0,0.0,3.0,4.0,3.0,7.0,' negative'
124,9.0,9.0,9.0,5.0,9.0,8.0,9.0,1.0,9.0,7.0,' negative'
125,9.0,6.0,9.0,4.0,9.0,9.0,9.0,2.0,9.0,5.0,' negative'
126,6.0,3.0,6.0,2.0,6.0,0.0,6.0,7.0,6.0,6.0,' negative'
127,3.0,8.0,3.0,6.0,3.0,3.0,3.0,7.0,3.0,0.0,' negative'
128,6.0,3.0,6.0,9.0,6.0,7.0,6.0,5.0,6.0,4.0,' negative'
129,6.0,3.0,6.0,2.0,6.0,9.0,6.0,8.0,6.0,5.0,' negative'
130,6.0,0.0,6.0,0.0,6.0,4.0,6.0,9.0,6.0,3.0,' negative'
131,9.0,4.0,9.0,0.0,9.0,5.0,9.0,3.0,9.0,1.0,' negative'
132,6.0,0.0,6.0,9.0,6.0,2.0,6.0,7.0,6.0,8.0,' negative'
133,6.0,0.0,6.0,9.0,6.0,3.0,6.0,9.0,6.0,8.0,' negative'
134,0.0,6.0,0.0,9.0,0.0,7.0,0.0,4.0,0.0,0.0,' negative'
135,3.0,9.0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,5.0,' negative'
136,6.0,4.0,6.0,9.0,6.0,1.0,6.0,8.0,6.0,7.0,' negative'
137,9.0,6.0,9.0,7.0,9.0,4.0,9.0,3.0,9.0,5.0,' negative'
138,6.0,3.0,6.0,7.0,6.0,5.0,6.0,9.0,6.0,0.0,' negative'
139,0.0,5.0,0.0,5.0,0.0,6.0,0.0,9.0,0.0,8.0,' negative'
140,6.0,7.0,6.0,0.0,6.0,0.0,6.0,3.0,6.0,5.0,' negative'
141,9.0,9.0,9.0,9.0,9.0,2.0,9.0,6.0,9.0,8.0,' negative'
142,9.0,9.0,9.0,6.0,9.0,0.0,9.0,9.0,9.0,5.0,' negative'
143,3.0,5.0,3.0,4.0,3.0,6.0,3.0,3.0,3.0,8.0,' negative'
144,3.0,1.0,3.0,5.0,3.0,3.0,3.0,0.0,3.0,0.0,' negative'
145,9.0,5.0,9.0,6.0,9.0,8.0,9.0,9.0,9.0,5.0,' negative'
146,0.0,5.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,9.0,' negative'
147,6.0,2.0,6.0,6.0,6.0,9.0,6.0,5.0,6.0,4.0,' negative'
148,9.0,5.0,9.0,0.0,9.0,6.0,9.0,1.0,9.0,4.0,' negative'
149,3.0,4.0,3.0,6.0,3.0,2.0,3.0,5.0,3.0,1.0,' negative'
150,0.0,4.0,0.0,5.0,0.0,7.0,0.0,9.0,0.0,1.0,' negative'
151,0.0,1.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,7.0,' negative'
152,3.0,5.0,3.0,8.0,3.0,1.0,3.0,9.0,3.0,2.0,' negative'
153,3.0,3.0,3.0,7.0,3.0,6.0,3.0,2.0,3.0,4.0,' negative'
154,0.0,9.0,0.0,1.0,0.0,7.0,0.0,4.0,0.0,5.0,' negative'
155,9.0,0.0,9.0,6.0,9.0,9.0,9.0,3.0,9.0,1.0,' negative'
156,9.0,3.0,9.0,6.0,9.0,2.0,9.0,4.0,9.0,0.0,' negative'
157,0.0,8.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,2.0,' negative'
158,9.0,5.0,9.0,8.0,9.0,2.0,9.0,7.0,9.0,0.0,' negative'
159,9.0,9.0,9.0,8.0,9.0,3.0,9.0,0.0,9.0,6.0,' negative'
160,3.0,8.0,3.0,9.0,3.0,7.0,3.0,6.0,3.0,1.0,' negative'
161,3.0,5.0,3.0,8.0,3.0,6.0,3.0,2.0,3.0,1.0,' negative'
162,0.0,8.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,7.0,' negative'
163,6.0,9.0,6.0,0.0,6.0,0.0,6.0,5.0,6.0,9.0,' negative'
164,3.0,9.0,3.0,6.0,3.0,7.0,3.0,0.0,3.0,2.0,' negative'
165,6.0,6.0,6.0,0.0,6.0,5.0,6.0,5.0,6.0,3.0,' negative'
166,3.0,2.0,3.0,5.0,3.0,7.0,3.0,9.0,3.0,1.0,' negative'
167,6.0,3.0,6.0,0.0,6.0,9.0,6.0,1.0,6.0,4.0,' negative'
168,0.0,1.0,0.0,9.0,0.0,6.0,0.0,7.0,0.0,5.0,' negative'
169,6.0,0.0,6.0,0.0,6.0,6.0,6.0,5.0,6.0,5.0,' negative'
170,9.0,5.0,9.0,4.0,9.0,0.0,9.0,9.0,9.0,6.0,' negative'
171,3.0,3.0,3.0,9.0,3.0,7.0,3.0,8.0,3.0,2.0,' negative'
172,0.0,5.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,9.0,' negative'
173,9.0,0.0,9.0,2.0,9.0,3.0,9.0,1.0,9.0,9.0,' negative'
174,0.0,5.0,0.0,9.0,0.0,1.0,0.0,4.0,0.0,2.0,' negative'
175,3.0,7.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,5.0,' negative'
176,0.0,8.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,' negative'
177,3.0,8.0,3.0,9.0,3.0,0.0,3.0,0.0,3.0,6.0,' negative'
178,6.0,0.0,6.0,2.0,6.0,1.0,6.0,6.0,6.0,7.0,' negative'
179,0.0,2.0,0.0,3.0,0.0,9.0,0.0,4.0,0.0,7.0,' negative'
180,3.0,7.0,3.0,8.0,3.0,0.0,3.0,3.0,3.0,0.0,' negative'
181,0.0,0.0,0.0,6.0,0.0,5.0,0.0,7.0,0.0,9.0,' negative'
182,9.0,6.0,9.0,5.0,9.0,9.0,9.0,1.0,9.0,7.0,' negative'
183,9.0,7.0,9.0,1.0,9.0,3.0,9.0,6.0,9.0,5.0,' negative'
184,9.0,9.0,9.0,1.0,9.0,9.0,9.0,8.0,9.0,4.0,' negative'
185,6.0,8.0,6.0,9.0,6.0,0.0,6.0,5.0,6.0,1.0,' negative'
186,9.0,9.0,9.0,1.0,9.0,9.0,9.0,7.0,9.0,5.0,' negative'
187,6.0,1.0,6.0,5.0,6.0,2.0,6.0,8.0,6.0,7.0,' negative'
188,9.0,4.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,5.0,' negative'
189,9.0,5.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,0.0,' negative'
190,6.0,5.0,6.0,0.0,6.0,2.0,6.0,0.0,6.0,5.0,' negative'
191,6.0,6.0,6.0,7.0,6.0,0.0,6.0,0.0,6.0,2.0,' negative'
192,6.0,7.0,6.0,0.0,6.0,8.0,6.0,2.0,6.0,6.0,' negative'
193,9.0,9.0,9.0,0.0,9.0,8.0,9.0,0.0,9.0,6.0,' negative'
194,0.0,7.0,0.0,9.0,0.0,5.0,0.0,1.0,0.0,5.0,' negative'
195,9.0,0.0,9.0,8.0,9.0,0.0,9.0,7.0,9.0,6.0,' negative'
196,6.0,8.0,6.0,3.0,6.0,4.0,6.0,0.0,6.0,9.0,' negative'
197,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,' negative'
198,0.0,7.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,8.0,' negative'
199,6.0,1.0,6.0,5.0,6.0,9.0,6.0,0.0,6.0,9.0,' negative'
200,9.0,5.0,9.0,5.0,9.0,7.0,9.0,8.0,9.0,9.0,' negative'
201,9.0,2.0,9.0,0.0,9.0,9.0,9.0,6.0,9.0,1.0,' negative'
