,0,1,2,3,4,5,6,7,8,9,Class
0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0, negative
1,1.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0, negative
2,1.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0, negative
3,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0, negative
4,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0, negative
5,2.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0, negative
6,2.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0, negative
7,0.0,0.0,0.0,1.0,6.0,6.0,2.0,0.0,0.0,0.0, positive
8,2.0,1.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0, negative
9,2.0,1.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0, negative
10,0.0,0.0,0.0,1.0,6.0,6.0,2.0,0.0,0.0,0.0, positive
11,0.0,0.0,0.0,1.0,7.0,7.0,3.0,0.0,0.0,0.0, positive
12,2.0,2.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0, negative
13,2.0,2.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0, negative
14,1.0,2.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0, negative
15,2.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0, negative
16,2.0,2.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0, negative
17,2.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0, negative
18,2.0,2.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0, negative
19,2.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0, negative
20,2.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0, negative
21,0.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,0.0,0.0, positive
22,2.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0, negative
23,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0, negative
24,2.0,2.0,0.0,1.0,4.0,8.0,0.0,1.0,1.0,1.0, negative
25,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0, negative
26,1.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0, negative
27,2.0,1.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0, negative
28,2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0, negative
29,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0, negative
30,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0, negative
