%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 1541
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative',' positive'}

@data
0,1.0,0.0,0.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0,' negative'
1,1.0,0.0,0.0,0.0,7.0,9.0,2.0,0.0,0.0,0.0,' negative'
2,1.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,' negative'
3,2.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,' negative'
4,2.0,0.0,0.0,0.0,6.0,9.0,1.0,0.0,0.0,0.0,' negative'
5,2.0,1.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,' negative'
6,0.0,1.0,0.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,' positive'
7,2.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,' negative'
8,0.0,0.0,0.0,0.0,6.0,8.0,3.0,0.0,0.0,0.0,' positive'
9,2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,' negative'
10,2.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,' negative'
11,2.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,' negative'
12,0.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,' positive'
13,2.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,' negative'
14,0.0,3.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,' positive'
15,4.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,' positive'
16,2.0,1.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,' negative'
17,2.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,' negative'
18,2.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,' negative'
19,2.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,' negative'
20,2.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,' negative'
21,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,' positive'
22,0.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,' positive'
23,0.0,2.0,0.0,1.0,6.0,8.0,2.0,0.0,0.0,0.0,' positive'
24,2.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,' negative'
25,2.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,' negative'
26,0.0,1.0,0.0,2.0,4.0,9.0,1.0,0.0,0.0,0.0,' positive'
27,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,' negative'
28,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,' negative'
29,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,' negative'
30,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,' negative'
31,2.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,' negative'
32,2.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,' negative'
33,2.0,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,0.0,' negative'
34,2.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,' negative'
35,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negative'
36,1.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,' negative'
37,2.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,' negative'
38,1.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,' negative'
39,2.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,' negative'
40,1.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,' negative'
41,1.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,' negative'
42,1.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,' negative'
43,2.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,' negative'
44,2.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,' negative'
