,0,1,2,3,4,5,6,y
0,6.0,3.0,9.0,0.0,7.0,2.0,4.0, negative
1,7.0,0.0,9.0,0.0,6.0,4.0,5.0, negative
2,7.0,5.0,9.0,0.0,7.0,5.0,4.0, negative
3,8.0,4.0,9.0,0.0,4.0,4.0,5.0, negative
4,2.0,3.0,9.0,0.0,6.0,3.0,4.0, negative
5,0.0,4.0,9.0,0.0,6.0,5.0,6.0, negative
6,5.0,0.0,9.0,0.0,7.0,1.0,0.0, negative
7,3.0,5.0,9.0,0.0,5.0,1.0,3.0, negative
8,5.0,3.0,9.0,0.0,6.0,2.0,4.0, negative
9,6.0,0.0,9.0,0.0,6.0,3.0,4.0, negative
10,3.0,0.0,9.0,0.0,6.0,5.0,6.0, negative
11,5.0,2.0,9.0,0.0,7.0,6.0,6.0, negative
12,5.0,6.0,9.0,0.0,5.0,2.0,3.0, negative
13,4.0,2.0,9.0,0.0,9.0,0.0,1.0, negative
14,6.0,6.0,9.0,0.0,5.0,3.0,5.0, negative
15,0.0,1.0,9.0,0.0,7.0,1.0,2.0, negative
16,4.0,4.0,9.0,0.0,6.0,2.0,2.0, negative
17,3.0,4.0,9.0,0.0,6.0,5.0,6.0, negative
18,3.0,0.0,9.0,0.0,6.0,3.0,4.0, negative
19,2.0,5.0,9.0,0.0,0.0,3.0,4.0, negative
20,5.0,4.0,9.0,0.0,7.0,4.0,5.0, negative
21,5.0,4.0,9.0,0.0,6.0,3.0,4.0, negative
22,6.0,4.0,9.0,0.0,5.0,2.0,4.0, negative
23,4.0,3.0,9.0,0.0,5.0,4.0,5.0, negative
24,7.0,5.0,9.0,0.0,4.0,4.0,5.0, negative
25,0.0,3.0,9.0,0.0,5.0,4.0,5.0, negative
26,3.0,3.0,9.0,0.0,4.0,2.0,3.0, negative
27,3.0,5.0,9.0,0.0,5.0,3.0,4.0, negative
28,8.0,5.0,9.0,0.0,8.0,0.0,0.0, negative
29,4.0,4.0,9.0,0.0,4.0,3.0,4.0, negative
30,4.0,5.0,9.0,0.0,6.0,2.0,3.0, negative
31,4.0,5.0,9.0,0.0,7.0,3.0,4.0, negative
32,0.0,4.0,9.0,0.0,8.0,4.0,5.0, negative
33,0.0,0.0,9.0,0.0,6.0,4.0,5.0, negative
34,3.0,4.0,9.0,0.0,0.0,3.0,4.0, negative
35,7.0,5.0,9.0,0.0,6.0,4.0,4.0, negative
36,5.0,3.0,9.0,0.0,7.0,6.0,7.0, negative
37,5.0,0.0,9.0,0.0,5.0,3.0,4.0, negative
38,5.0,3.0,9.0,0.0,7.0,1.0,3.0, negative
39,2.0,3.0,9.0,0.0,5.0,3.0,5.0, negative
40,2.0,3.0,9.0,0.0,4.0,4.0,5.0, negative
41,2.0,6.0,9.0,0.0,4.0,6.0,6.0, negative
42,6.0,5.0,9.0,0.0,2.0,1.0,2.0, negative
43,7.0,5.0,9.0,0.0,3.0,3.0,4.0, negative
44,6.0,4.0,9.0,0.0,4.0,4.0,5.0, negative
45,0.0,3.0,9.0,0.0,6.0,3.0,4.0, negative
46,5.0,4.0,9.0,0.0,7.0,3.0,5.0, negative
47,5.0,6.0,9.0,0.0,0.0,5.0,6.0, negative
48,6.0,3.0,9.0,0.0,5.0,3.0,4.0, negative
49,2.0,0.0,9.0,0.0,6.0,2.0,4.0, negative
50,6.0,3.0,9.0,0.0,6.0,3.0,5.0, negative
51,6.0,6.0,9.0,0.0,5.0,5.0,6.0, negative
52,4.0,5.0,9.0,0.0,7.0,0.0,5.0, negative
53,3.0,2.0,9.0,0.0,4.0,2.0,4.0, negative
54,4.0,0.0,9.0,0.0,5.0,4.0,5.0, negative
55,5.0,4.0,9.0,0.0,5.0,2.0,0.0, negative
56,3.0,4.0,9.0,0.0,4.0,3.0,4.0, negative
57,5.0,0.0,9.0,0.0,6.0,2.0,4.0, negative
58,6.0,4.0,9.0,0.0,6.0,2.0,4.0, negative
59,5.0,5.0,9.0,0.0,6.0,5.0,5.0, negative
60,5.0,3.0,9.0,0.0,5.0,3.0,4.0, negative
61,3.0,4.0,9.0,0.0,6.0,4.0,5.0, negative
62,4.0,3.0,9.0,0.0,5.0,4.0,5.0, negative
63,5.0,4.0,9.0,0.0,6.0,3.0,4.0, negative
64,3.0,5.0,9.0,0.0,5.0,2.0,3.0, negative
