,0,1,2,3,4,5,6,y
0,8.0,4.0,9.0,9.0,3.0,4.0,5.0, negative
1,0.0,4.0,9.0,9.0,5.0,5.0,6.0, negative
2,5.0,6.0,9.0,9.0,4.0,2.0,3.0, negative
3,3.0,0.0,9.0,9.0,5.0,3.0,4.0, negative
4,5.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
5,7.0,5.0,9.0,9.0,3.0,4.0,5.0, negative
6,4.0,5.0,9.0,9.0,5.0,2.0,3.0, negative
7,7.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
8,2.0,3.0,9.0,9.0,3.0,4.0,5.0, negative
9,6.0,5.0,9.0,9.0,2.0,3.0,4.0, negative
10,5.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
11,5.0,6.0,9.0,9.0,0.0,5.0,6.0, negative
12,5.0,3.0,9.0,9.0,5.0,3.0,4.0, negative
13,3.0,4.0,9.0,9.0,5.0,4.0,5.0, negative
14,4.0,6.0,9.0,9.0,6.0,3.0,4.0, negative
15,5.0,4.0,9.0,9.0,0.0,2.0,2.0, negative
16,4.0,2.0,9.0,9.0,5.0,1.0,3.0, negative
17,2.0,3.0,9.0,9.0,4.0,0.0,0.0, negative
18,4.0,3.0,9.0,9.0,5.0,5.0,6.0, negative
19,4.0,0.0,9.0,9.0,4.0,3.0,4.0, negative
20,4.0,5.0,9.0,9.0,4.0,4.0,5.0, negative
21,4.0,4.0,9.0,9.0,4.0,4.0,5.0, negative
22,4.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
23,2.0,3.0,9.0,9.0,4.0,3.0,4.0, negative
24,5.0,3.0,9.0,9.0,4.0,6.0,6.0, negative
25,8.0,5.0,0.0,9.0,5.0,6.0,4.0, negative
26,9.0,5.0,9.0,9.0,4.0,6.0,4.0, negative
27,9.0,8.0,9.0,9.0,6.0,5.0,3.0, negative
28,8.0,0.0,9.0,9.0,5.0,5.0,3.0, negative
29,7.0,6.0,9.0,9.0,4.0,5.0,3.0, negative
30,8.0,8.0,9.0,9.0,3.0,4.0,4.0, negative
31,8.0,9.0,9.0,9.0,4.0,5.0,3.0, negative
32,8.0,8.0,9.0,9.0,0.0,0.0,4.0, negative
33,0.0,8.0,9.0,9.0,4.0,9.0,9.0, negative
34,8.0,8.0,9.0,9.0,0.0,4.0,4.0, negative
35,9.0,8.0,9.0,9.0,4.0,4.0,4.0, negative
36,3.0,4.0,9.0,9.0,5.0,0.0,5.0, negative
37,7.0,6.0,9.0,9.0,4.0,4.0,0.0, negative
38,7.0,6.0,9.0,9.0,4.0,4.0,4.0, negative
39,9.0,8.0,9.0,9.0,3.0,6.0,6.0, negative
40,7.0,8.0,9.0,9.0,5.0,3.0,3.0, positive
41,8.0,9.0,9.0,9.0,8.0,6.0,4.0, positive
42,0.0,8.0,0.0,9.0,8.0,6.0,6.0, positive
43,8.0,6.0,9.0,9.0,8.0,4.0,2.0, positive
44,8.0,7.0,9.0,9.0,8.0,0.0,0.0, positive
45,9.0,6.0,0.0,0.0,0.0,5.0,0.0, positive
46,0.0,4.0,0.0,9.0,5.0,9.0,9.0, positive
47,9.0,7.0,9.0,9.0,9.0,0.0,3.0, positive
48,8.0,7.0,9.0,9.0,7.0,4.0,3.0, positive
49,8.0,9.0,9.0,9.0,8.0,0.0,2.0, positive
50,9.0,0.0,9.0,9.0,6.0,6.0,3.0, positive
51,9.0,9.0,9.0,9.0,9.0,6.0,3.0, positive
52,9.0,8.0,9.0,9.0,9.0,6.0,0.0, positive
53,9.0,6.0,9.0,9.0,9.0,6.0,0.0, positive
54,9.0,8.0,9.0,9.0,8.0,6.0,1.0, positive
55,8.0,8.0,9.0,9.0,9.0,5.0,3.0, positive
56,7.0,7.0,9.0,9.0,8.0,4.0,5.0, positive
57,8.0,5.0,9.0,9.0,7.0,6.0,3.0, positive
58,6.0,9.0,9.0,9.0,8.0,4.0,4.0, positive
59,8.0,6.0,9.0,9.0,0.0,3.0,2.0, positive
60,8.0,5.0,9.0,9.0,8.0,5.0,3.0, positive
61,9.0,8.0,9.0,9.0,7.0,4.0,4.0, positive
