@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/vehicle2/EWD3vehicle2-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,7.0,' negativ
1,2.0,5.0,4.0,4.0,2.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,2.0,4.0,4.0,' positiv
2,7.0,8.0,8.0,5.0,1.0,1.0,6.0,1.0,5.0,8.0,5.0,5.0,6.0,2.0,2.0,2.0,2.0,4.0,' negativ
3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,' negativ
4,4.0,0.0,2.0,3.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,7.0,7.0,' negativ
5,6.0,5.0,9.0,7.0,2.0,1.0,6.0,1.0,5.0,5.0,6.0,5.0,5.0,1.0,2.0,9.0,4.0,7.0,' negativ
6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,' negativ
7,4.0,6.0,6.0,2.0,0.0,1.0,2.0,5.0,2.0,6.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,' negativ
8,5.0,8.0,8.0,8.0,2.0,1.0,6.0,1.0,5.0,7.0,6.0,5.0,8.0,1.0,0.0,1.0,4.0,5.0,' negativ
9,6.0,9.0,8.0,5.0,0.0,0.0,9.0,0.0,9.0,7.0,9.0,9.0,7.0,3.0,2.0,6.0,1.0,1.0,' positiv
10,5.0,4.0,7.0,6.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,5.0,6.0,' negativ
11,2.0,2.0,4.0,2.0,1.0,0.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,' negativ
12,4.0,8.0,7.0,3.0,0.0,1.0,6.0,1.0,5.0,8.0,5.0,5.0,6.0,2.0,1.0,1.0,2.0,4.0,' negativ
13,2.0,5.0,3.0,3.0,2.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,3.0,3.0,' positiv
14,0.0,2.0,5.0,1.0,1.0,0.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,1.0,4.0,' negativ
15,2.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,' negativ
16,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,' negativ
17,4.0,1.0,5.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,' negativ
18,2.0,3.0,3.0,3.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,' positiv
19,4.0,3.0,5.0,4.0,2.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,0.0,5.0,1.0,7.0,7.0,' negativ
20,4.0,3.0,3.0,3.0,2.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,3.0,1.0,6.0,1.0,5.0,5.0,' negativ
21,2.0,2.0,4.0,3.0,2.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,6.0,' negativ
22,4.0,5.0,6.0,3.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,1.0,5.0,3.0,4.0,5.0,' negativ
23,4.0,6.0,4.0,5.0,2.0,0.0,3.0,3.0,3.0,6.0,3.0,3.0,5.0,1.0,2.0,2.0,7.0,7.0,' positiv
24,2.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,7.0,3.0,2.0,1.0,' negativ
25,3.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,6.0,4.0,4.0,' negativ
26,3.0,5.0,5.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,7.0,1.0,2.0,4.0,' negativ
27,2.0,0.0,4.0,4.0,1.0,0.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,8.0,7.0,7.0,' negativ
28,2.0,1.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,5.0,2.0,2.0,' negativ
29,3.0,3.0,3.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,0.0,6.0,2.0,9.0,9.0,' negativ
30,4.0,0.0,2.0,4.0,2.0,1.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,7.0,5.0,7.0,' negativ
31,4.0,4.0,5.0,7.0,3.0,0.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,5.0,7.0,5.0,' positiv
32,4.0,0.0,3.0,4.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,7.0,9.0,9.0,' negativ
33,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,' negativ
34,7.0,7.0,8.0,7.0,2.0,1.0,5.0,2.0,5.0,7.0,5.0,5.0,5.0,0.0,7.0,0.0,7.0,8.0,' negativ
35,8.0,7.0,8.0,5.0,1.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,5.0,1.0,8.0,0.0,5.0,6.0,' negativ
36,7.0,8.0,8.0,3.0,0.0,0.0,8.0,0.0,8.0,7.0,8.0,8.0,8.0,3.0,1.0,2.0,1.0,0.0,' positiv
37,4.0,6.0,7.0,5.0,1.0,0.0,6.0,1.0,5.0,5.0,6.0,5.0,6.0,2.0,3.0,7.0,4.0,2.0,' positiv
38,2.0,4.0,3.0,3.0,2.0,0.0,1.0,6.0,1.0,4.0,2.0,1.0,3.0,1.0,5.0,0.0,5.0,5.0,' positiv
39,3.0,1.0,6.0,4.0,1.0,0.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,5.0,4.0,5.0,' negativ
40,2.0,3.0,2.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,' positiv
41,6.0,9.0,8.0,4.0,1.0,1.0,6.0,1.0,5.0,8.0,5.0,5.0,7.0,2.0,0.0,0.0,2.0,3.0,' negativ
42,4.0,2.0,6.0,6.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,6.0,8.0,9.0,' negativ
43,1.0,4.0,4.0,3.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,0.0,2.0,2.0,' negativ
44,5.0,8.0,8.0,6.0,1.0,2.0,7.0,1.0,6.0,9.0,5.0,6.0,6.0,1.0,0.0,0.0,3.0,5.0,' negativ
45,5.0,6.0,5.0,6.0,2.0,0.0,4.0,2.0,4.0,6.0,4.0,4.0,5.0,2.0,2.0,0.0,7.0,5.0,' positiv
46,4.0,2.0,4.0,3.0,2.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,7.0,' negativ
47,7.0,8.0,7.0,7.0,2.0,1.0,6.0,1.0,5.0,7.0,5.0,6.0,6.0,1.0,6.0,0.0,4.0,5.0,' negativ
48,4.0,0.0,2.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,7.0,6.0,' negativ
49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,' negativ
50,1.0,5.0,4.0,1.0,0.0,1.0,2.0,5.0,2.0,7.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,3.0,' negativ
51,3.0,0.0,4.0,3.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,6.0,6.0,' negativ
52,5.0,9.0,8.0,7.0,2.0,1.0,7.0,1.0,6.0,9.0,5.0,6.0,6.0,1.0,2.0,0.0,2.0,5.0,' negativ
53,2.0,0.0,3.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,8.0,' negativ
54,0.0,4.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,' positiv
55,2.0,4.0,3.0,5.0,3.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,0.0,6.0,6.0,' positiv
56,4.0,1.0,4.0,5.0,3.0,0.0,2.0,5.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,7.0,8.0,' positiv
57,2.0,5.0,4.0,1.0,1.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,' positiv
58,1.0,2.0,3.0,3.0,2.0,0.0,1.0,6.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,' positiv
59,2.0,3.0,5.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,5.0,' negativ
60,8.0,7.0,8.0,6.0,1.0,1.0,5.0,2.0,4.0,6.0,4.0,4.0,5.0,0.0,6.0,0.0,7.0,7.0,' negativ
61,4.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,' negativ
62,6.0,7.0,6.0,6.0,1.0,0.0,7.0,1.0,6.0,6.0,7.0,6.0,6.0,3.0,3.0,1.0,4.0,1.0,' positiv
