@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/vehicle2/EWD3vehicle2-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,9.0,' negativ
1,3.0,3.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,5.0,' negativ
2,5.0,3.0,5.0,6.0,2.0,0.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,8.0,6.0,' positiv
3,5.0,8.0,8.0,7.0,2.0,1.0,6.0,1.0,5.0,7.0,6.0,5.0,7.0,1.0,2.0,1.0,3.0,4.0,' negativ
4,4.0,3.0,3.0,4.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,1.0,4.0,0.0,4.0,0.0,8.0,8.0,' positiv
5,2.0,4.0,5.0,3.0,2.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,6.0,' negativ
6,0.0,1.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,' negativ
7,2.0,3.0,5.0,2.0,1.0,0.0,1.0,6.0,0.0,3.0,2.0,1.0,2.0,0.0,4.0,2.0,8.0,8.0,' negativ
8,2.0,1.0,6.0,4.0,1.0,0.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,6.0,8.0,8.0,' negativ
9,6.0,7.0,8.0,4.0,0.0,1.0,6.0,1.0,5.0,7.0,6.0,6.0,6.0,1.0,0.0,2.0,4.0,5.0,' negativ
10,9.0,8.0,9.0,7.0,2.0,1.0,6.0,1.0,5.0,7.0,5.0,5.0,7.0,0.0,9.0,0.0,5.0,7.0,' negativ
11,2.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,0.0,' positiv
12,3.0,1.0,4.0,4.0,2.0,0.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,4.0,4.0,' negativ
13,4.0,2.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,' negativ
14,1.0,3.0,3.0,3.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,' positiv
15,4.0,9.0,9.0,8.0,2.0,1.0,7.0,1.0,6.0,9.0,6.0,6.0,6.0,1.0,4.0,6.0,3.0,5.0,' negativ
16,2.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,' negativ
17,3.0,4.0,4.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,' positiv
18,3.0,3.0,6.0,6.0,3.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,7.0,6.0,' positiv
19,1.0,4.0,3.0,3.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,' positiv
20,4.0,6.0,9.0,7.0,2.0,1.0,6.0,1.0,5.0,5.0,6.0,5.0,6.0,1.0,3.0,7.0,4.0,5.0,' negativ
21,2.0,4.0,3.0,0.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,' positiv
22,1.0,4.0,3.0,9.0,9.0,9.0,2.0,5.0,1.0,3.0,6.0,1.0,4.0,8.0,0.0,0.0,1.0,1.0,' positiv
23,2.0,2.0,5.0,2.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,4.0,' negativ
24,0.0,4.0,4.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,' positiv
25,3.0,2.0,6.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,8.0,8.0,' negativ
26,2.0,4.0,4.0,2.0,2.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,4.0,5.0,' negativ
27,3.0,3.0,4.0,2.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,' positiv
28,2.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,' positiv
29,5.0,5.0,9.0,5.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,1.0,6.0,3.0,4.0,5.0,' negativ
30,5.0,2.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,' negativ
31,3.0,3.0,5.0,3.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,6.0,' negativ
32,6.0,6.0,9.0,5.0,1.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,3.0,0.0,0.0,9.0,5.0,8.0,' negativ
33,0.0,3.0,4.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,' positiv
34,6.0,8.0,9.0,7.0,2.0,1.0,7.0,1.0,6.0,8.0,5.0,6.0,5.0,0.0,0.0,4.0,4.0,6.0,' negativ
35,5.0,5.0,6.0,3.0,2.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,3.0,1.0,8.0,0.0,4.0,5.0,' negativ
36,2.0,1.0,5.0,2.0,1.0,0.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,6.0,7.0,7.0,' negativ
37,3.0,1.0,4.0,4.0,2.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,7.0,8.0,' positiv
