@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ3_arff/glass2/EFQ1glass2-5-2tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,' negativ
1,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,' negativ
2,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,' negativ
3,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
4,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
5,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
6,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,' negativ
7,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,' negativ
8,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,' negativ
9,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,' negativ
10,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
11,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,' negativ
12,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,' negativ
13,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,' negativ
14,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,' negativ
15,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,' negativ
16,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
17,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,' negativ
18,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
19,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,' negativ
20,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
21,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
22,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,' negativ
23,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,' negativ
24,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
25,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,' negativ
26,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,' negativ
27,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
28,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
29,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,' negativ
30,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,' negativ
31,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
32,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,' negativ
33,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,' negativ
34,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,' negativ
35,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,' negativ
36,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,' negativ
37,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,' negativ
38,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
39,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,' negativ
40,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
41,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
42,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
43,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
44,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,' negativ
