,0,1,2,3,4,5,6,7,8,9,Class
0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0, negative
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
2,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0, negative
4,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0, negative
5,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0, negative
6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0, negative
7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
8,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0, negative
9,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0, negative
10,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0, negative
11,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0, negative
12,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0, negative
13,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
14,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0, negative
15,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0, negative
16,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0, negative
17,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0, negative
18,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0, negative
19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0, negative
20,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0, negative
21,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0, negative
22,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
23,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0, negative
24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0, negative
25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0, negative
26,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0, negative
27,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0, negative
28,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
29,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0, negative
30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
31,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0, negative
