%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 434
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative',' positive'}

@data
0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negative'
1,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
2,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,' negative'
3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,' negative'
4,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,' negative'
5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
6,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,' positive'
7,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,' negative'
8,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,' negative'
9,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,' negative'
10,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,' negative'
11,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,' negative'
12,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,' negative'
13,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,' negative'
14,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,' negative'
15,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negative'
16,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,' negative'
17,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,' negative'
18,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,' negative'
19,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,' negative'
20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
21,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,' negative'
22,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,' negative'
23,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,' negative'
24,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,' negative'
25,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,' negative'
26,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,' negative'
27,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,' negative'
28,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,' negative'
29,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
30,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,' negative'
31,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
32,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,' negative'
33,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,' negative'
34,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,' negative'
35,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
36,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,' negative'
37,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,' negative'
38,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negative'
39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,' negative'
40,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,' negative'
41,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,' negative'
42,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,' negative'
43,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
44,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,' negative'
45,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,' negative'
46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
47,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,' negative'
48,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,' negative'
49,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,' negative'
50,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,' negative'
51,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,' negative'
52,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,' negative'
53,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,' negative'
54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
55,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,' negative'
56,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,' negative'
57,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,' negative'
58,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,' negative'
59,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,' negative'
60,2.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,' negative'
61,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,' negative'
62,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,' negative'
63,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
64,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,' negative'
65,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,' negative'
66,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,' negative'
67,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
68,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
70,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,' negative'
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,' negative'
72,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,' negative'
73,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negative'
74,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,' negative'
75,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,' negative'
76,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,' negative'
77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
78,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,' negative'
79,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,' negative'
80,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,' negative'
81,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,' negative'
82,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,' negative'
83,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,' negative'
84,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,' negative'
85,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,' negative'
86,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,' negative'
87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negative'
88,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,' negative'
89,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,' negative'
90,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,' negative'
91,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,' negative'
92,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,' negative'
93,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,' negative'
94,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,' negative'
95,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
96,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,' negative'
97,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,' negative'
98,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,' negative'
99,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,' negative'
100,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
101,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,' negative'
102,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,' negative'
103,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,' negative'
104,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,' negative'
105,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,' negative'
106,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,' negative'
107,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
108,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,' negative'
109,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,' negative'
110,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,' negative'
111,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
112,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative'
