%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 434
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative',' positive'}

@data
0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative'
1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,' negative'
2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,' negative'
3,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,' negative'
4,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,' negative'
5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,' negative'
6,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,' negative'
7,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,' negative'
8,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,' negative'
9,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,' negative'
10,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,' negative'
11,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,' negative'
12,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,' negative'
13,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,' negative'
14,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,' negative'
15,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,' negative'
16,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,' negative'
17,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,' negative'
18,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,' negative'
19,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,' negative'
20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
21,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
22,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,' negative'
23,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,' negative'
24,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,' negative'
25,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,' negative'
26,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,' negative'
27,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,' negative'
28,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,' negative'
29,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,' negative'
30,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,' negative'
31,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,' negative'
32,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
33,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,' negative'
34,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,' negative'
35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,' negative'
36,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,' negative'
37,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
38,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
39,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,' negative'
40,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,' negative'
41,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,' negative'
42,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,' negative'
43,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,' negative'
44,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
